"Cell_Line","Temperature","Time","Rep","Area","Batch","Incubator"
"X1691",39,71,3,37.0764167215929,"4","M"
"X1691",39,71,4,38.8686086247967,"4","M"
"X1691",39,71,5,48.1369483025012,"4","M"
"X1691",39,71,6,49.1820392985521,"4","M"
"X1691",39,71,7,45.6178848195253,"4","M"
"X1691",39,77,0,43.8637272940423,"4","M"
"X1691",39,77,1,35.8783381167908,"4","M"
"X1691",39,77,2,39.040531834705,"4","M"
"X1691",39,77,3,40.6716618572525,"4","M"
"X1691",39,77,4,43.0008938590634,"4","M"
"X1691",39,77,5,52.8257131871425,"4","M"
"X1691",39,77,6,54.315333510587,"4","M"
"X1691",39,77,7,50.0673338193458,"4","M"
"X1691",39,83,0,48.8527020637286,"4","M"
"X1691",39,83,1,39.3972401199711,"4","M"
"X1691",39,83,2,42.8286533599816,"4","M"
"X1691",39,83,3,44.3532236219231,"4","M"
"X1691",39,83,4,47.0265285890699,"4","M"
"X1691",39,83,5,53.6575640253805,"4","M"
"X1691",39,83,6,60.3352609051207,"4","M"
"X1691",39,83,7,54.6488572959778,"4","M"
"X1691",39,95,0,58.0123303775021,"4","M"
"X1691",39,95,1,45.78145763329,"4","M"
"X1691",39,95,2,49.5825892039273,"4","M"
"X1691",39,95,3,54.1421093467616,"4","M"
"X1691",39,95,4,54.1244483700624,"4","M"
"X1691",39,95,5,54.9623970058909,"4","M"
"X1691",39,95,6,66.7730982286077,"4","M"
"X1691",39,95,7,60.7867528444912,"4","M"
"X1691",39,101,0,62.1399665608469,"4","M"
"X1691",39,101,1,48.5765759540388,"4","M"
"X1691",39,101,2,52.5992491143798,"4","M"
"X1691",39,101,3,60.3003642304859,"4","M"
"X1691",39,101,4,57.0944596267486,"4","M"
"X1691",39,101,5,55.0472446174222,"4","M"
"X1691",39,101,6,68.2968424892443,"4","M"
"X1691",39,101,7,61.2896500153392,"4","M"
"X1691",39,107,0,66.1422453625452,"4","M"
"X1691",39,107,1,51.2695910292533,"4","M"
"X1691",39,107,2,55.5086172398172,"4","M"
"X1691",39,107,3,63.5117286837398,"4","M"
"X1691",39,107,4,60.0925144825739,"4","M"
"X1691",39,107,5,55.2886430122596,"4","M"
"X1691",39,107,6,70.5258652363774,"4","M"
"X1691",39,107,7,63.8811340873844,"4","M"
"X1952",16,0,0,0,"1","B"
"X1952",16,0,1,0,"1","B"
"X1952",16,0,2,0,"1","B"
"X1952",16,0,3,0,"1","B"
"X1952",16,0,4,0,"1","B"
"X1952",16,0,5,0,"1","B"
"X1952",16,0,6,0,"1","B"
"X1952",16,0,7,0,"1","B"
"X1952",16,2,0,0.218,"1","B"
"X1952",16,2,1,0.325,"1","B"
"X1952",16,2,2,0.582,"1","B"
"X1952",16,2,3,0.118,"1","B"
"X1952",16,2,4,0.251,"1","B"
"X1952",16,2,5,0.239,"1","B"
"X1952",16,2,6,0.246,"1","B"
"X1952",16,2,7,0.2,"1","B"
"X1952",16,8,0,0.941750033000049,"1","B"
"X1952",16,8,1,1.34549997799997,"1","B"
"X1952",16,8,2,2.304,"1","B"
"X1952",16,8,3,0.479250011000016,"1","B"
"X1952",16,8,4,1.02566668133336,"1","B"
"X1952",16,8,5,1.00891669233337,"1","B"
"X1952",16,8,6,1.01783338466674,"1","B"
"X1952",16,8,7,0.855250011000016,"1","B"
"X1952",16,20,0,2.79035129537545,"1","B"
"X1952",16,20,1,3.555741193701,"1","B"
"X1952",16,20,2,5.79040795196223,"1","B"
"X1952",16,20,3,1.29579622791273,"1","B"
"X1952",16,20,4,2.71396272539917,"1","B"
"X1952",16,20,5,2.92372203923885,"1","B"
"X1952",16,20,6,2.81277779401918,"1","B"
"X1952",16,20,7,2.37875883955,"1","B"
"X1952",16,26,0,3.86826163109765,"1","B"
"X1952",16,26,1,4.75807628927243,"1","B"
"X1952",16,26,2,7.6810583776932,"1","B"
"X1952",16,26,3,1.77132367996104,"1","B"
"X1952",16,26,4,3.60873249937951,"1","B"
"X1952",16,26,5,4.06890354462055,"1","B"
"X1952",16,26,6,3.78430953668358,"1","B"
"X1952",16,26,7,3.18066643632269,"1","B"
"X1952",16,32,0,4.90610876714012,"1","B"
"X1952",16,32,1,5.97217774502374,"1","B"
"X1952",16,32,2,9.76071542752652,"1","B"
"X1952",16,32,3,2.30618679392575,"1","B"
"X1952",16,32,4,4.55291973690083,"1","B"
"X1952",16,32,5,5.16219055549432,"1","B"
"X1952",16,32,6,4.73311648050962,"1","B"
"X1952",16,32,7,3.99561617198429,"1","B"
"X1952",16,44,0,7.20707177197977,"1","B"
"X1952",16,44,1,8.61992866666489,"1","B"
"X1952",16,44,2,14.2454993350683,"1","B"
"X1952",16,44,3,3.54580466885505,"1","B"
"X1952",16,44,4,6.95502363786284,"1","B"
"X1952",16,44,5,7.49249189819708,"1","B"
"X1952",16,44,6,6.70687229346614,"1","B"
"X1952",16,44,7,6.24428097373948,"1","B"
"X1952",16,50,0,8.50563226865177,"1","B"
"X1952",16,50,1,10.0981400992948,"1","B"
"X1952",16,50,2,16.7524427184693,"1","B"
"X1952",16,50,3,4.28149833350361,"1","B"
"X1952",16,50,4,8.30108473754639,"1","B"
"X1952",16,50,5,8.82865645336652,"1","B"
"X1952",16,50,6,7.90467747767829,"1","B"
"X1952",16,50,7,7.6592140274964,"1","B"
"X1952",16,56,0,10.0566600452243,"1","B"
"X1952",16,56,1,11.5913474223226,"1","B"
"X1952",16,56,2,19.3283161778552,"1","B"
"X1952",16,56,3,5.14028307064948,"1","B"
"X1952",16,56,4,9.72796634047405,"1","B"
"X1952",16,56,5,10.3078462709461,"1","B"
"X1952",16,56,6,9.20691233768814,"1","B"
"X1952",16,56,7,9.06162286125773,"1","B"
"X1952",16,68,0,14.2183666353941,"1","B"
"X1952",16,68,1,15.5470002534278,"1","B"
"X1952",16,68,2,24.915754952668,"1","B"
"X1952",16,68,3,7.2274467697908,"1","B"
"X1952",16,68,4,13.0722022441409,"1","B"
"X1952",16,68,5,14.1260590201168,"1","B"
"X1952",16,68,6,12.3342865650188,"1","B"
"X1952",16,68,7,12.1703512096763,"1","B"
"X1952",16,74,0,16.9291299040612,"1","B"
"X1952",16,74,1,18.2373390777946,"1","B"
"X1952",16,74,2,27.9427062465838,"1","B"
"X1952",16,74,3,8.50224723150518,"1","B"
"X1952",16,74,4,15.0721400153067,"1","B"
"X1952",16,74,5,16.7056171889623,"1","B"
"X1952",16,74,6,14.3677432951368,"1","B"
"X1952",16,74,7,13.9657798931178,"1","B"
"X1952",16,80,0,20.1940077356625,"1","B"
"X1952",16,80,1,21.5113101387855,"1","B"
"X1952",16,80,2,31.2780854198159,"1","B"
"X1952",16,80,3,10.0419432959832,"1","B"
"X1952",16,80,4,17.4177639411612,"1","B"
"X1952",16,80,5,19.5330269422418,"1","B"
"X1952",16,80,6,16.7934587271844,"1","B"
"X1952",16,80,7,15.900227739054,"1","B"
"X1952",16,92,0,28.4591057162027,"1","B"
"X1952",16,92,1,30.286983664799,"1","B"
"X1952",16,92,2,39.67423739732,"1","B"
"X1952",16,92,3,14.3989121742976,"1","B"
"X1952",16,92,4,23.0700420185868,"1","B"
"X1952",16,92,5,26.5571626634061,"1","B"
"X1952",16,92,6,23.0920181565436,"1","B"
"X1952",16,92,7,21.1709658652832,"1","B"
"X1952",16,98,0,33.5343402244157,"1","B"
"X1952",16,98,1,35.8162012015851,"1","B"
"X1952",16,98,2,45.5126990702547,"1","B"
"X1952",16,98,3,17.3575855386447,"1","B"
"X1952",16,98,4,26.5263542494719,"1","B"
"X1952",16,98,5,31.1454338335825,"1","B"
"X1952",16,98,6,27.0302827644732,"1","B"
"X1952",16,98,7,24.7561099911848,"1","B"
"X1952",16,104,0,39.5841684492165,"1","B"
"X1952",16,104,1,42.1225193756304,"1","B"
"X1952",16,104,2,53.297563423764,"1","B"
"X1952",16,104,3,20.5106419054011,"1","B"
"X1952",16,104,4,30.1842478489976,"1","B"
"X1952",16,104,5,36.9185997036228,"1","B"
"X1952",16,104,6,31.8304527055373,"1","B"
"X1952",16,104,7,29.1305896204227,"1","B"
"X1952",16,127,0,70.6894086505075,"1","B"
"X1952",16,127,1,73.3932519271873,"1","B"
"X1952",16,127,2,80.7412210848117,"1","B"
"X1952",16,127,3,38.0950429438982,"1","B"
"X1952",16,127,4,50.4780580689404,"1","B"
"X1952",16,127,5,60.464450600344,"1","B"
"X1952",16,127,6,58.0851252039992,"1","B"
"X1952",16,127,7,48.0303350980896,"1","B"
"X1952",16,151,0,110.637934421651,"1","B"
"X1952",16,151,1,113.009622157633,"1","B"
"X1952",16,151,2,120.173083102216,"1","B"
"X1952",16,151,3,66.9517216840485,"1","B"
"X1952",16,151,4,81.0010389788792,"1","B"
"X1952",16,151,5,96.1645693484949,"1","B"
"X1952",16,151,6,94.7949817479767,"1","B"
"X1952",16,151,7,70.919129495656,"1","B"
"X1952",16,164,0,133.225805937809,"1","B"
"X1952",16,164,1,135.030382000782,"1","B"
"X1952",16,164,2,141.310358244774,"1","B"
"X1952",16,164,3,83.1756316902411,"1","B"
"X1952",16,164,4,98.3235085187742,"1","B"
"X1952",16,164,5,115.628400497838,"1","B"
"X1952",16,164,6,113.893611008089,"1","B"
"X1952",16,164,7,88.477977833628,"1","B"
"X1952",20,0,0,0,"2","T"
"X1952",20,0,1,0,"2","T"
"X1952",20,0,2,0,"2","T"
"X1952",20,0,3,0,"2","T"
"X1952",20,0,4,0,"2","T"
"X1952",20,0,5,0,"2","T"
"X1952",20,0,6,0,"2","T"
"X1952",20,0,7,0,"2","T"
"X1952",20,4,0,0.568,"2","T"
"X1952",20,4,1,0.768,"2","T"
"X1952",20,4,2,0.64,"2","T"
"X1952",20,4,3,0.656,"2","T"
"X1952",20,4,4,0.496,"2","T"
"X1952",20,4,5,0.536,"2","T"
"X1952",20,4,6,0.534,"2","T"
"X1952",20,4,7,0.56,"2","T"
"X1952",20,10,0,1.50033331634218,"2","T"
"X1952",20,10,1,1.98774998725664,"2","T"
"X1952",20,10,2,1.65225001274337,"2","T"
"X1952",20,10,3,1.82449977061943,"2","T"
"X1952",20,10,4,1.28983334182891,"2","T"
"X1952",20,10,5,1.39758332908555,"2","T"
"X1952",20,10,6,1.39112500637168,"2","T"
"X1952",20,10,7,1.48808330359882,"2","T"
"X1952",20,22,0,3.731288550673,"2","T"
"X1952",20,22,1,4.78858690051423,"2","T"
"X1952",20,22,2,4.01022994238471,"2","T"
"X1952",20,22,3,4.30652813672988,"2","T"
"X1952",20,22,4,3.16193159254348,"2","T"
"X1952",20,22,5,3.42884402875264,"2","T"
"X1952",20,22,6,3.41661731048388,"2","T"
"X1952",20,22,7,3.67579724401573,"2","T"
"X1952",20,28,0,5.1213446971274,"2","T"
"X1952",20,28,1,6.48901293084344,"2","T"
"X1952",20,28,2,5.43536637676623,"2","T"
"X1952",20,28,3,5.78757313479771,"2","T"
"X1952",20,28,4,4.30477228296449,"2","T"
"X1952",20,28,5,4.67846441193408,"2","T"
"X1952",20,28,6,4.6496035556959,"2","T"
"X1952",20,28,7,5.01360631082997,"2","T"
"X1952",20,34,0,6.7675314310277,"2","T"
"X1952",20,34,1,8.51972130315591,"2","T"
"X1952",20,34,2,7.11850716520877,"2","T"
"X1952",20,34,3,7.66672336255294,"2","T"
"X1952",20,34,4,5.69103781402153,"2","T"
"X1952",20,34,5,6.14831583855737,"2","T"
"X1952",20,34,6,6.10117552197149,"2","T"
"X1952",20,34,7,6.55363932891558,"2","T"
"X1952",20,46,0,11.0207220826282,"2","T"
"X1952",20,46,1,13.8170578101278,"2","T"
"X1952",20,46,2,11.6147201163147,"2","T"
"X1952",20,46,3,12.9889205938679,"2","T"
"X1952",20,46,4,9.45167607435256,"2","T"
"X1952",20,46,5,10.0271118523874,"2","T"
"X1952",20,46,6,9.98330176447129,"2","T"
"X1952",20,46,7,10.5469812226508,"2","T"
"X1952",20,52,0,13.7098280918964,"2","T"
"X1952",20,52,1,17.2182382931285,"2","T"
"X1952",20,52,2,14.6517405358672,"2","T"
"X1952",20,52,3,16.6055887078304,"2","T"
"X1952",20,52,4,11.9684379461514,"2","T"
"X1952",20,52,5,12.5967764978303,"2","T"
"X1952",20,52,6,12.5759904050643,"2","T"
"X1952",20,52,7,13.2395958086037,"2","T"
"X1952",20,58,0,17.00435831548,"2","T"
"X1952",20,58,1,21.3931033735881,"2","T"
"X1952",20,58,2,18.5060275013303,"2","T"
"X1952",20,58,3,21.1462976448791,"2","T"
"X1952",20,58,4,15.1026709981371,"2","T"
"X1952",20,58,5,15.8480791183171,"2","T"
"X1952",20,58,6,15.7774179893705,"2","T"
"X1952",20,58,7,16.5689533320652,"2","T"
"X1952",20,70,0,25.8171095865252,"2","T"
"X1952",20,70,1,32.8081759499586,"2","T"
"X1952",20,70,2,29.0550785962581,"2","T"
"X1952",20,70,3,32.8711219589985,"2","T"
"X1952",20,70,4,24.0053118057673,"2","T"
"X1952",20,70,5,24.32698456538,"2","T"
"X1952",20,70,6,24.3170956821527,"2","T"
"X1952",20,70,7,26.6772563989361,"2","T"
"X1952",20,76,0,31.7107580808362,"2","T"
"X1952",20,76,1,40.232569660219,"2","T"
"X1952",20,76,2,35.9672974287177,"2","T"
"X1952",20,76,3,40.6341807081076,"2","T"
"X1952",20,76,4,29.7973503631759,"2","T"
"X1952",20,76,5,29.8005218435625,"2","T"
"X1952",20,76,6,29.8776481460315,"2","T"
"X1952",20,76,7,33.907146252331,"2","T"
"X1952",20,82,0,38.7961210582775,"2","T"
"X1952",20,82,1,48.5809912516828,"2","T"
"X1952",20,82,2,43.8596752333621,"2","T"
"X1952",20,82,3,49.2284213643806,"2","T"
"X1952",20,82,4,35.793114029395,"2","T"
"X1952",20,82,5,36.7429467929886,"2","T"
"X1952",20,82,6,36.5651495053581,"2","T"
"X1952",20,82,7,41.8404938142368,"2","T"
"X1952",20,94,0,55.6810891206656,"2","T"
"X1952",20,94,1,67.1601727564167,"2","T"
"X1952",20,94,2,61.625208058574,"2","T"
"X1952",20,94,3,66.7936585405692,"2","T"
"X1952",20,94,4,51.2779475869466,"2","T"
"X1952",20,94,5,53.3004592916882,"2","T"
"X1952",20,94,6,52.8120553986005,"2","T"
"X1952",20,94,7,58.7157413133618,"2","T"
"X1952",20,100,0,64.8483150171664,"2","T"
"X1952",20,100,1,77.0922277566302,"2","T"
"X1952",20,100,2,70.9933445595404,"2","T"
"X1952",20,100,3,75.6391624472397,"2","T"
"X1952",20,100,4,59.7791315407341,"2","T"
"X1952",20,100,5,62.6285471909194,"2","T"
"X1952",20,100,6,61.9734370548093,"2","T"
"X1952",20,100,7,67.803614160335,"2","T"
"X1952",20,106,0,74.1844943350548,"2","T"
"X1952",20,106,1,87.2030627461505,"2","T"
"X1952",20,106,2,81.0215930461456,"2","T"
"X1952",20,106,3,85.7683802903261,"2","T"
"X1952",20,106,4,69.4324236232219,"2","T"
"X1952",20,106,5,72.3252946782258,"2","T"
"X1952",20,106,6,71.6105721146806,"2","T"
"X1952",20,106,7,77.6399160573323,"2","T"
"X1952",25,0,0,0,"2","T"
"X1952",25,0,1,0,"2","T"
"X1952",25,0,2,0,"2","T"
"X1952",25,0,3,0,"2","T"
"X1952",25,0,4,0,"2","T"
"X1952",25,0,5,0,"2","T"
"X1952",25,0,6,0,"2","T"
"X1952",25,0,7,0,"2","T"
"X1952",25,5,0,0.4325,"2","T"
"X1952",25,5,1,0.665,"2","T"
"X1952",25,5,2,0.745,"2","T"
"X1952",25,5,3,1.0475,"2","T"
"X1952",25,5,4,0.6975,"2","T"
"X1952",25,5,5,0.835,"2","T"
"X1952",25,5,6,0.83,"2","T"
"X1952",25,5,7,0.7325,"2","T"
"X1952",25,11,0,1.00049175957677,"2","T"
"X1952",25,11,1,1.61050430003762,"2","T"
"X1952",25,11,2,1.79405428205502,"2","T"
"X1952",25,11,3,2.52462092474489,"2","T"
"X1952",25,11,4,1.66881261239126,"2","T"
"X1952",25,11,5,1.97411268432166,"2","T"
"X1952",25,11,6,1.98714188545498,"2","T"
"X1952",25,11,7,1.70570852814484,"2","T"
"X1952",25,23,0,2.64807174702706,"2","T"
"X1952",25,23,1,4.6599147372305,"2","T"
"X1952",25,23,2,5.06062956271905,"2","T"
"X1952",25,23,3,7.04074104969668,"2","T"
"X1952",25,23,4,4.75592157843297,"2","T"
"X1952",25,23,5,5.61089768110775,"2","T"
"X1952",25,23,6,5.85327604666018,"2","T"
"X1952",25,23,7,4.74101486021383,"2","T"
"X1952",25,29,0,3.87328876610731,"2","T"
"X1952",25,29,1,7.1416556154771,"2","T"
"X1952",25,29,2,7.63238900403438,"2","T"
"X1952",25,29,3,10.5913291447978,"2","T"
"X1952",25,29,4,7.26871867561642,"2","T"
"X1952",25,29,5,8.56138198489844,"2","T"
"X1952",25,29,6,9.07608841605823,"2","T"
"X1952",25,29,7,7.16506682468673,"2","T"
"X1952",25,35,0,5.60959780367002,"2","T"
"X1952",25,35,1,11.0003636014822,"2","T"
"X1952",25,35,2,11.3832580500252,"2","T"
"X1952",25,35,3,15.5579438975889,"2","T"
"X1952",25,35,4,11.0251556789223,"2","T"
"X1952",25,35,5,12.9292275732041,"2","T"
"X1952",25,35,6,13.9747973011098,"2","T"
"X1952",25,35,7,10.8788556811087,"2","T"
"X1952",25,47,0,11.7021218778798,"2","T"
"X1952",25,47,1,23.8729584060553,"2","T"
"X1952",25,47,2,22.6710721594143,"2","T"
"X1952",25,47,3,30.2917517714465,"2","T"
"X1952",25,47,4,23.7778230638606,"2","T"
"X1952",25,47,5,26.06730221117,"2","T"
"X1952",25,47,6,28.7952246896139,"2","T"
"X1952",25,47,7,22.2402348738227,"2","T"
"X1952",25,53,0,16.7612125924298,"2","T"
"X1952",25,53,1,33.0703153786807,"2","T"
"X1952",25,53,2,30.1805503073753,"2","T"
"X1952",25,53,3,40.1345441304052,"2","T"
"X1952",25,53,4,33.1563116300397,"2","T"
"X1952",25,53,5,34.6845025474953,"2","T"
"X1952",25,53,6,38.4675013456648,"2","T"
"X1952",25,53,7,29.7439395068682,"2","T"
"X1952",25,59,0,23.314325889636,"2","T"
"X1952",25,59,1,42.4201070283697,"2","T"
"X1952",25,59,2,38.9366357363841,"2","T"
"X1952",25,59,3,49.8800885560364,"2","T"
"X1952",25,59,4,42.2162444734917,"2","T"
"X1952",25,59,5,43.7546119322337,"2","T"
"X1952",25,59,6,48.1671065016135,"2","T"
"X1952",25,59,7,37.751633273142,"2","T"
"X1952",25,71,0,39.3536648180097,"2","T"
"X1952",25,71,1,63.8438313015518,"2","T"
"X1952",25,71,2,55.5432175658337,"2","T"
"X1952",25,71,3,70.5322814469723,"2","T"
"X1952",25,71,4,61.6186253550676,"2","T"
"X1952",25,71,5,64.1973840799603,"2","T"
"X1952",25,71,6,70.2365681367911,"2","T"
"X1952",25,71,7,55.2903701030996,"2","T"
"X1952",25,77,0,48.1042467064736,"2","T"
"X1952",25,77,1,75.3916877734679,"2","T"
"X1952",25,77,2,61.4717355679282,"2","T"
"X1952",25,77,3,81.8539423167487,"2","T"
"X1952",25,77,4,72.1718156310763,"2","T"
"X1952",25,77,5,75.3432825830315,"2","T"
"X1952",25,77,6,82.8639844657449,"2","T"
"X1952",25,77,7,64.6151456219366,"2","T"
"X1952",25,83,0,57.4830663153225,"2","T"
"X1952",25,83,1,87.3881049052172,"2","T"
"X1952",25,83,2,67.3778157448897,"2","T"
"X1952",25,83,3,93.5089680998686,"2","T"
"X1952",25,83,4,82.8660500642826,"2","T"
"X1952",25,83,5,86.5854188716731,"2","T"
"X1952",25,83,6,95.1178601731635,"2","T"
"X1952",25,83,7,74.5684148744849,"2","T"
"X1952",25,95,0,77.1189611357138,"2","T"
"X1952",25,95,1,111.906756931242,"2","T"
"X1952",25,95,2,77.9687714425975,"2","T"
"X1952",25,95,3,117.20430615648,"2","T"
"X1952",25,95,4,103.658308627349,"2","T"
"X1952",25,95,5,109.602246313923,"2","T"
"X1952",25,95,6,117.603607626674,"2","T"
"X1952",25,95,7,95.0636105045043,"2","T"
"X1952",25,101,0,87.1146955291545,"2","T"
"X1952",25,101,1,124.278185842731,"2","T"
"X1952",25,101,2,82.3898624986782,"2","T"
"X1952",25,101,3,129.208566706801,"2","T"
"X1952",25,101,4,113.710745473171,"2","T"
"X1952",25,101,5,121.065370577865,"2","T"
"X1952",25,101,6,128.370297189828,"2","T"
"X1952",25,101,7,105.120837787854,"2","T"
"X1952",25,107,0,97.2955354059665,"2","T"
"X1952",25,107,1,136.794623507121,"2","T"
"X1952",25,107,2,86.9771363172308,"2","T"
"X1952",25,107,3,141.689570111134,"2","T"
"X1952",25,107,4,124.348209245663,"2","T"
"X1952",25,107,5,133.004051179043,"2","T"
"X1952",25,107,6,140.051226028528,"2","T"
"X1952",25,107,7,115.625794841451,"2","T"
"X1952",25.1,0,0,0,"3","B"
"X1952",25.1,0,1,0,"3","B"
"X1952",25.1,0,2,0,"3","B"
"X1952",25.1,0,3,0,"3","B"
"X1952",25.1,0,4,0,"3","B"
"X1952",25.1,0,5,0,"3","B"
"X1952",25.1,0,6,0,"3","B"
"X1952",25.1,0,7,0,"3","B"
"X1952",25.1,4,0,0.684,"3","B"
"X1952",25.1,4,1,0.742,"3","B"
"X1952",25.1,4,2,0.714,"3","B"
"X1952",25.1,4,3,0.716,"3","B"
"X1952",25.1,4,4,0.63,"3","B"
"X1952",25.1,4,5,0.898,"3","B"
"X1952",25.1,4,6,0.74,"3","B"
"X1952",25.1,4,7,0.75,"3","B"
"X1952",25.1,10,0,1.87058343103246,"3","B"
"X1952",25.1,10,1,2.07704175374633,"3","B"
"X1952",25.1,10,2,1.8874585266077,"3","B"
"X1952",25.1,10,3,2.05858327811209,"3","B"
"X1952",25.1,10,4,1.69737507008851,"3","B"
"X1952",25.1,10,5,2.31162523575225,"3","B"
"X1952",25.1,10,6,2.00575008920355,"3","B"
"X1952",25.1,10,7,2.05204175374633,"3","B"
"X1952",25.1,22,0,5.71092621777074,"3","B"
"X1952",25.1,22,1,6.40768502175069,"3","B"
"X1952",25.1,22,2,5.66522532479588,"3","B"
"X1952",25.1,22,3,6.30065954509837,"3","B"
"X1952",25.1,22,4,5.06009723668541,"3","B"
"X1952",25.1,22,5,6.42564866599878,"3","B"
"X1952",25.1,22,6,6.08640772525977,"3","B"
"X1952",25.1,22,7,6.1692859574673,"3","B"
"X1952",25.1,28,0,8.81832502933197,"3","B"
"X1952",25.1,28,1,9.83176541058971,"3","B"
"X1952",25.1,28,2,8.65040388528063,"3","B"
"X1952",25.1,28,3,9.7639422402977,"3","B"
"X1952",25.1,28,4,7.80348993570166,"3","B"
"X1952",25.1,28,5,9.43070650412354,"3","B"
"X1952",25.1,28,6,9.46965230723114,"3","B"
"X1952",25.1,28,7,9.43809960506022,"3","B"
"X1952",25.1,34,0,13.5309429166511,"3","B"
"X1952",25.1,34,1,14.5380704470821,"3","B"
"X1952",25.1,34,2,13.2194235141897,"3","B"
"X1952",25.1,34,3,14.6656948523818,"3","B"
"X1952",25.1,34,4,11.8584159702839,"3","B"
"X1952",25.1,34,5,14.008891980879,"3","B"
"X1952",25.1,34,6,14.5665245525153,"3","B"
"X1952",25.1,34,7,14.0800339650293,"3","B"
"X1952",25.1,46,0,28.5527226638379,"3","B"
"X1952",25.1,46,1,28.3069755542647,"3","B"
"X1952",25.1,46,2,27.0540439840987,"3","B"
"X1952",25.1,46,3,28.8252179842645,"3","B"
"X1952",25.1,46,4,24.5824288548499,"3","B"
"X1952",25.1,46,5,27.9272234342215,"3","B"
"X1952",25.1,46,6,28.9581250845988,"3","B"
"X1952",25.1,46,7,27.0095255831092,"3","B"
"X1952",25.1,52,0,38.2039620275562,"3","B"
"X1952",25.1,52,1,37.5846453098916,"3","B"
"X1952",25.1,52,2,34.974236946241,"3","B"
"X1952",25.1,52,3,37.7048219264383,"3","B"
"X1952",25.1,52,4,33.307537180459,"3","B"
"X1952",25.1,52,5,36.2428276593825,"3","B"
"X1952",25.1,52,6,37.7556404008594,"3","B"
"X1952",25.1,52,7,34.8804218194758,"3","B"
"X1952",25.1,58,0,46.2897021302476,"3","B"
"X1952",25.1,58,1,48.203479317007,"3","B"
"X1952",25.1,58,2,40.3618806551907,"3","B"
"X1952",25.1,58,3,45.3706407185468,"3","B"
"X1952",25.1,58,4,40.1799793521529,"3","B"
"X1952",25.1,58,5,42.6379767677283,"3","B"
"X1952",25.1,58,6,45.6971073811347,"3","B"
"X1952",25.1,58,7,43.1927157686601,"3","B"
"X1952",25.1,70,0,55.9522701403233,"3","B"
"X1952",25.1,70,1,68.5810752747707,"3","B"
"X1952",25.1,70,2,47.8648237334969,"3","B"
"X1952",25.1,70,3,53.8888421272225,"3","B"
"X1952",25.1,70,4,46.3535615095605,"3","B"
"X1952",25.1,70,5,50.1421653253201,"3","B"
"X1952",25.1,70,6,51.3550201429497,"3","B"
"X1952",25.1,70,7,53.5618645803717,"3","B"
"X1952",25.1,76,0,61.0546032241523,"3","B"
"X1952",25.1,76,1,79.9876684363847,"3","B"
"X1952",25.1,76,2,53.9338568612618,"3","B"
"X1952",25.1,76,3,58.3678195035476,"3","B"
"X1952",25.1,76,4,51.2838158131687,"3","B"
"X1952",25.1,76,5,54.0351300351173,"3","B"
"X1952",25.1,76,6,57.6688942914587,"3","B"
"X1952",25.1,76,7,57.8983437163748,"3","B"
"X1952",25.1,82,0,66.6532498510087,"3","B"
"X1952",25.1,82,1,92.3260924839142,"3","B"
"X1952",25.1,82,2,62.6237797548777,"3","B"
"X1952",25.1,82,3,64.8837802086587,"3","B"
"X1952",25.1,82,4,56.132123493414,"3","B"
"X1952",25.1,82,5,59.5948208400823,"3","B"
"X1952",25.1,82,6,65.254213593717,"3","B"
"X1952",25.1,82,7,62.6703674074561,"3","B"
"X1952",25.1,94,0,79.3137186784588,"3","B"
"X1952",25.1,94,1,115.542102840407,"3","B"
"X1952",25.1,94,2,75.9449313766777,"3","B"
"X1952",25.1,94,3,75.3530524121057,"3","B"
"X1952",25.1,94,4,65.9810144239216,"3","B"
"X1952",25.1,94,5,69.7807958648606,"3","B"
"X1952",25.1,94,6,77.5491723795025,"3","B"
"X1952",25.1,94,7,71.9168075378244,"3","B"
"X1952",25.1,100,0,84.0439292998797,"3","B"
"X1952",25.1,100,1,127.901604822111,"3","B"
"X1952",25.1,100,2,83.3743271189628,"3","B"
"X1952",25.1,100,3,80.1983537784834,"3","B"
"X1952",25.1,100,4,71.0794069193657,"3","B"
"X1952",25.1,100,5,73.9124805686015,"3","B"
"X1952",25.1,100,6,84.4154469126408,"3","B"
"X1952",25.1,100,7,76.7110117286182,"3","B"
"X1952",25.1,106,0,89.5316272063006,"3","B"
"X1952",25.1,106,1,140.18897682018,"3","B"
"X1952",25.1,106,2,90.1429176202443,"3","B"
"X1952",25.1,106,3,84.5944567342751,"3","B"
"X1952",25.1,106,4,76.4257636861474,"3","B"
"X1952",25.1,106,5,78.701838110671,"3","B"
"X1952",25.1,106,6,90.7976393118123,"3","B"
"X1952",25.1,106,7,81.5677670038273,"3","B"
"X1952",25.2,0,0,0,"1","T"
"X1952",25.2,0,1,0,"1","T"
"X1952",25.2,0,2,0,"1","T"
"X1952",25.2,0,3,0,"1","T"
"X1952",25.2,0,4,0,"1","T"
"X1952",25.2,0,5,0,"1","T"
"X1952",25.2,0,6,0,"1","T"
"X1952",25.2,0,7,0,"1","T"
"X1952",25.2,2,0,0.299,"1","T"
"X1952",25.2,2,1,0.285,"1","T"
"X1952",25.2,2,2,0.298,"1","T"
"X1952",25.2,2,3,0.206,"1","T"
"X1952",25.2,2,4,0.205,"1","T"
"X1952",25.2,2,5,0.213,"1","T"
"X1952",25.2,2,6,0.206,"1","T"
"X1952",25.2,2,7,0.165,"1","T"
"X1952",25.2,8,0,1.28758341766679,"1","T"
