Date,FA#,Condition,Temperature,Colony,Rep_1,Rep_2,Rep_3,Rep_4,Rep_5
2024-01-18 10:00:00,3.0,20S,20.0,7.0,1.676,1.559,1.483,1.607,1.641
2024-01-18 10:00:00,3.0,20S,37.0,8.0,1.447,1.033,1.064,1.107,1.081
2024-01-18 10:00:00,3.0,20S,20.0,8.0,1.585,1.517,1.581,1.662,1.505
2024-01-18 10:00:00,3.0,20S,37.0,9.0,1.045,1.132,1.099,1.364,1.666
2024-01-18 10:00:00,3.0,20S,20.0,9.0,1.429,1.485,1.561,1.529,1.549
2024-01-18 10:00:00,3.0,20S,37.0,10.0,1.102,0.886,1.304,0.993,1.336
2024-01-18 10:00:00,3.0,20S,20.0,10.0,1.448,1.496,1.377,1.54,1.575
2024-01-18 10:00:00,3.0,20S,37.0,11.0,0.82,0.988,1.01,0.856,1.073
2024-01-18 10:00:00,3.0,20S,20.0,11.0,1.564,1.236,1.433,1.679,1.446
2024-01-18 10:00:00,3.0,20S,37.0,12.0,1.16,1.023,1.113,1.499,1.094
2024-01-18 10:00:00,3.0,20S,20.0,12.0,1.57,1.608,1.64,1.488,1.512
2024-01-18 10:00:00,3.0,37S,37.0,1.0,0.795,0.67,0.731,0.667,0.895
2024-01-18 10:00:00,3.0,37S,20.0,1.0,0.644,0.749,0.851,0.673,1.076
2024-01-18 10:00:00,3.0,37S,37.0,2.0,0.692,0.763,0.924,0.669,0.803
2024-01-18 10:00:00,3.0,37S,20.0,2.0,0.712,0.596,0.778,0.661,0.814
2024-01-18 10:00:00,3.0,37S,37.0,3.0,0.926,0.837,0.971,0.905,0.77
2024-01-18 10:00:00,3.0,37S,20.0,3.0,0.767,0.939,1.113,1.013,1.093
2024-01-18 10:00:00,3.0,37S,37.0,4.0,0.643,0.731,0.747,0.795,0.666
2024-01-18 10:00:00,3.0,37S,20.0,4.0,0.583,0.827,0.765,0.583,0.73
2024-01-18 10:00:00,3.0,37S,37.0,5.0,0.655,0.769,0.73,0.624,0.931
2024-01-18 10:00:00,3.0,37S,20.0,5.0,0.574,0.759,0.703,0.725,0.758
2024-01-18 10:00:00,3.0,37S,37.0,6.0,0.678,0.631,0.747,0.709,0.807
2024-01-18 10:00:00,3.0,37S,20.0,6.0,0.859,0.673,0.632,0.443,0.905
2024-01-18 10:00:00,3.0,37S,37.0,7.0,0.706,0.72,0.553,0.603,0.677
2024-01-18 10:00:00,3.0,37S,20.0,7.0,0.56,0.482,0.498,0.54,0.856
2024-01-18 10:00:00,3.0,37S,37.0,8.0,0.767,0.754,0.634,0.54,0.573
2024-01-18 10:00:00,3.0,37S,20.0,8.0,0.591,0.544,0.644,0.988,0.821
2024-01-18 10:00:00,3.0,37S,37.0,9.0,0.691,0.71,1.007,0.727,0.704
2024-01-18 10:00:00,3.0,37S,20.0,9.0,0.495,0.763,0.657,0.447,0.562
2024-01-18 10:00:00,3.0,37S,37.0,10.0,0.668,0.754,0.625,0.592,0.645
2024-01-18 10:00:00,3.0,37S,20.0,10.0,0.38,0.766,0.441,0.717,0.582
2024-01-18 10:00:00,3.0,37S,37.0,11.0,0.667,0.772,0.653,0.817,0.738
2024-01-18 10:00:00,3.0,37S,20.0,11.0,0.481,0.534,0.529,0.692,0.499
2024-01-18 10:00:00,3.0,37S,37.0,12.0,0.649,0.703,0.677,0.658,0.719
2024-01-18 10:00:00,3.0,37S,20.0,12.0,0.68,1.102,0.878,1.217,1.285
2024-01-18 10:00:00,3.0,P,37.0,1.0,0.634,0.605,0.661,0.61,0.701
2024-01-18 10:00:00,3.0,P,20.0,1.0,1.51,0.789,1.09,0.911,1.22
2024-01-18 10:00:00,3.0,P,37.0,2.0,0.529,0.568,0.491,0.424,0.608
2024-01-18 10:00:00,3.0,P,20.0,2.0,0.762,1.284,0.67,0.652,1.237
2024-01-18 10:00:00,3.0,P,37.0,3.0,0.456,0.324,0.305,0.036,0.634
2024-01-18 10:00:00,3.0,P,20.0,3.0,0.651,0.847,1.509,0.73,0.787
2024-01-18 10:00:00,3.0,P,37.0,4.0,0.54,0.534,0.52,0.6,0.617
2024-01-18 10:00:00,3.0,P,20.0,4.0,1.105,1.036,1.413,1.134,0.812
2024-01-18 10:00:00,3.0,P,37.0,5.0,0.663,0.539,0.583,0.73,0.775
2024-01-18 10:00:00,3.0,P,20.0,5.0,1.04,1.312,0.883,0.838,0.84
2024-01-18 10:00:00,3.0,P,37.0,6.0,0.52,0.655,0.768,0.658,0.822
2024-01-18 10:00:00,3.0,P,20.0,6.0,0.827,1.256,0.997,0.872,0.703
2024-01-18 10:00:00,3.0,P,37.0,7.0,0.527,0.562,0.517,0.536,0.563
2024-01-18 10:00:00,3.0,P,20.0,7.0,0.847,1.22,1.165,0.768,1.287
2024-01-18 10:00:00,3.0,P,37.0,8.0,0.641,0.707,0.634,0.671,0.766
2024-01-18 10:00:00,3.0,P,20.0,8.0,0.808,0.988,0.685,0.9,1.023
2024-01-18 10:00:00,3.0,P,37.0,9.0,0.6,0.529,0.622,0.619,0.48
2024-01-18 10:00:00,3.0,P,20.0,9.0,1.444,0.897,1.549,0.822,0.685
2024-01-18 10:00:00,3.0,P,37.0,10.0,0.638,0.332,0.652,0.564,0.43
2024-01-18 10:00:00,3.0,P,20.0,10.0,0.797,0.803,0.827,1.196,1.059
2024-01-18 10:00:00,3.0,P,37.0,11.0,0.602,0.577,0.435,0.527,0.619
2024-01-18 10:00:00,3.0,P,20.0,11.0,1.453,0.838,1.553,0.748,0.627
2024-01-18 10:00:00,3.0,P,37.0,12.0,0.725,0.649,0.575,0.468,0.968
2024-01-18 10:00:00,3.0,P,20.0,12.0,1.035,0.587,0.874,1.311,1.023
2024-01-15 18:00:00,3.0,20S,37.0,1.0,0.164,0.21,0.215,0.138,0.201
2024-01-15 18:00:00,3.0,20S,20.0,1.0,0.203,0.251,0.23,0.162,0.38
2024-01-15 18:00:00,3.0,20S,37.0,2.0,0.325,0.171,0.213,0.151,0.181
2024-01-15 18:00:00,3.0,20S,20.0,2.0,0.273,0.225,0.307,0.239,0.145
2024-01-15 18:00:00,3.0,20S,37.0,3.0,0.174,0.216,0.275,0.293,0.217
2024-01-15 18:00:00,3.0,20S,20.0,3.0,0.265,0.215,0.168,0.145,0.245
2024-01-15 18:00:00,3.0,20S,37.0,4.0,0.173,0.219,0.195,0.185,0.209
2024-01-15 18:00:00,3.0,20S,20.0,4.0,0.184,0.308,0.228,0.229,0.187
2024-01-15 18:00:00,3.0,20S,37.0,5.0,0.174,0.32,0.229,0.221,0.191
2024-01-15 18:00:00,3.0,20S,20.0,5.0,0.237,0.386,0.175,0.202,0.242
2024-01-15 18:00:00,3.0,20S,37.0,6.0,0.246,0.222,0.186,0.32,0.275
2024-01-15 18:00:00,3.0,20S,20.0,6.0,0.191,0.243,0.172,0.307,0.231
2024-01-15 18:00:00,3.0,20S,37.0,7.0,0.25,0.162,0.16,0.187,0.227
2024-01-15 18:00:00,3.0,20S,20.0,7.0,0.216,0.193,0.169,0.212,0.25
2024-01-15 18:00:00,3.0,20S,37.0,8.0,0.192,0.264,0.19,0.208,0.265
2024-01-15 18:00:00,3.0,20S,20.0,8.0,0.25,0.223,0.191,0.14,0.179
2024-01-15 18:00:00,3.0,20S,37.0,9.0,0.229,0.268,0.247,0.184,0.19
2024-01-15 18:00:00,3.0,20S,20.0,9.0,0.137,0.123,0.383,0.453,0.372
2024-01-15 18:00:00,3.0,20S,37.0,10.0,0.235,0.251,0.254,0.218,0.181
2024-01-15 18:00:00,3.0,20S,20.0,10.0,0.165,0.179,0.178,0.228,0.203
2024-01-15 18:00:00,3.0,20S,37.0,11.0,0.244,0.215,0.188,0.19,0.182
2024-01-15 18:00:00,3.0,20S,20.0,11.0,0.197,0.215,0.223,0.112,0.214
2024-01-15 18:00:00,3.0,20S,37.0,12.0,0.193,0.343,0.164,0.254,0.253
2024-01-15 18:00:00,3.0,20S,20.0,12.0,0.151,0.163,0.173,0.191,0.302
2024-01-15 18:00:00,3.0,37S,37.0,1.0,0.123,0.107,0.12,0.104,0.115
2024-01-15 18:00:00,3.0,37S,20.0,1.0,0.098,0.108,0.12,0.11,0.115
2024-01-15 18:00:00,3.0,37S,37.0,2.0,0.112,0.143,0.127,0.116,0.126
2024-01-15 18:00:00,3.0,37S,20.0,2.0,0.119,0.113,0.129,0.125,0.118
2024-01-15 18:00:00,3.0,37S,37.0,3.0,0.162,0.121,0.155,0.147,0.131
2024-01-15 18:00:00,3.0,37S,20.0,3.0,0.103,0.129,0.133,0.129,0.198
2024-01-15 18:00:00,3.0,37S,37.0,4.0,0.097,0.116,0.105,0.12,0.107
2024-01-15 18:00:00,3.0,37S,20.0,4.0,0.103,0.107,0.106,0.097,0.124
2024-01-15 18:00:00,3.0,37S,37.0,5.0,0.128,0.153,0.137,0.117,0.153
2024-01-15 18:00:00,3.0,37S,20.0,5.0,0.094,0.128,0.097,0.119,0.1
2024-01-15 18:00:00,3.0,37S,37.0,6.0,0.127,0.12,0.124,0.101,0.144
2024-01-15 18:00:00,3.0,37S,20.0,6.0,0.135,0.108,0.091,0.086,0.107
2024-01-15 18:00:00,3.0,37S,37.0,7.0,0.105,0.116,0.091,0.084,0.107
2024-01-15 18:00:00,3.0,37S,20.0,7.0,0.112,0.089,0.124,0.098,0.128
2024-01-15 18:00:00,3.0,37S,37.0,8.0,0.102,0.101,0.11,0.086,0.076
2024-01-15 18:00:00,3.0,37S,20.0,8.0,0.087,0.084,0.095,0.085,0.097
2024-01-15 18:00:00,3.0,37S,37.0,9.0,0.167,0.215,0.327,0.192,0.211
2024-01-15 18:00:00,3.0,37S,20.0,9.0,0.095,0.097,0.099,0.084,0.091
2024-01-15 18:00:00,3.0,37S,37.0,10.0,0.094,0.132,0.097,0.099,0.097
2024-01-15 18:00:00,3.0,37S,20.0,10.0,0.078,0.121,0.096,0.112,0.107
2024-01-15 18:00:00,3.0,37S,37.0,11.0,0.103,0.095,0.089,0.101,0.115
2024-01-15 18:00:00,3.0,37S,20.0,11.0,0.095,0.11,0.1,0.119,0.092
2024-01-15 18:00:00,3.0,37S,37.0,12.0,0.115,0.083,0.121,0.107,0.142
2024-01-15 18:00:00,3.0,37S,20.0,12.0,0.098,0.179,0.116,0.175,0.142
2024-01-15 18:00:00,3.0,P,37.0,1.0,0.091,0.101,0.101,0.11,0.121
2024-01-15 18:00:00,3.0,P,20.0,1.0,0.095,0.083,0.147,0.101,0.106
2024-01-15 18:00:00,3.0,P,37.0,2.0,0.082,0.071,0.077,0.068,0.084
2024-01-15 18:00:00,3.0,P,20.0,2.0,0.108,0.103,0.13,0.154,0.142
2024-01-15 18:00:00,3.0,P,37.0,3.0,0.074,0.072,0.068,0.036,0.131
2024-01-15 18:00:00,3.0,P,20.0,3.0,0.123,0.146,0.109,0.145,0.186
2024-01-15 18:00:00,3.0,P,37.0,4.0,0.091,0.084,0.094,0.072,0.103
2024-01-15 18:00:00,3.0,P,20.0,4.0,0.083,0.071,0.076,0.08,0.066
2024-01-15 18:00:00,3.0,P,37.0,5.0,0.091,0.091,0.101,0.118,0.103
2024-01-15 18:00:00,3.0,P,20.0,5.0,0.305,0.254,0.224,0.209,0.237
2024-01-15 18:00:00,3.0,P,37.0,6.0,0.081,0.097,0.125,0.107,0.099
2024-01-15 18:00:00,3.0,P,20.0,6.0,0.123,0.135,0.222,0.334,0.146
2024-01-15 18:00:00,3.0,P,37.0,7.0,0.101,0.099,0.079,0.078,0.082
2024-01-15 18:00:00,3.0,P,20.0,7.0,0.365,0.194,0.246,0.191,0.302
2024-01-15 18:00:00,3.0,P,37.0,8.0,0.101,0.122,0.096,0.103,0.109
2024-01-15 18:00:00,3.0,P,20.0,8.0,0.124,0.092,0.097,0.113,0.112
2024-01-15 18:00:00,3.0,P,37.0,9.0,0.121,0.106,0.121,0.101,0.084
2024-01-15 18:00:00,3.0,P,20.0,9.0,0.182,0.169,0.223,0.222,0.162
2024-01-15 18:00:00,3.0,P,37.0,10.0,0.1,0.076,0.102,0.09,0.079
2024-01-15 18:00:00,3.0,P,20.0,10.0,0.094,0.128,0.072,0.124,0.114
2024-01-15 18:00:00,3.0,P,37.0,11.0,0.111,0.083,0.081,0.092,0.094
2024-01-15 18:00:00,3.0,P,20.0,11.0,0.11,0.104,0.173,0.094,0.13
2024-01-15 18:00:00,3.0,P,37.0,12.0,0.221,0.16,0.141,0.147,0.177
2024-01-15 18:00:00,3.0,P,20.0,12.0,0.12,0.136,0.146,0.152,0.147
2024-01-19 18:00:00,3.0,20S,37.0,1.0,0.704,0.736,0.757,0.779,0.946
2024-01-19 18:00:00,3.0,20S,20.0,1.0,1.465,1.525,1.614,1.779,1.032
2024-01-19 18:00:00,3.0,20S,37.0,2.0,0.722,0.739,0.74,1.534,0.97
2024-01-19 18:00:00,3.0,20S,20.0,2.0,1.409,1.498,1.465,1.497,1.491
2024-01-19 18:00:00,3.0,20S,37.0,3.0,0.813,0.914,0.775,1.058,1.097
2024-01-19 18:00:00,3.0,20S,20.0,3.0,1.55,1.667,1.59,1.793,1.483
2024-01-19 18:00:00,3.0,20S,37.0,4.0,0.889,0.843,0.876,1.386,1.037
2024-01-19 18:00:00,3.0,20S,20.0,4.0,1.679,1.451,1.632,1.56,1.421
2024-01-19 18:00:00,3.0,20S,37.0,5.0,0.663,0.691,0.588,0.687,1.708
2024-01-19 18:00:00,3.0,20S,20.0,5.0,1.573,1.4,1.468,1.41,1.336
2024-01-19 18:00:00,3.0,20S,37.0,6.0,0.693,0.772,0.925,1.467,1.101
2024-01-19 18:00:00,3.0,20S,20.0,6.0,1.54,1.517,1.567,1.518,1.631
2024-01-19 18:00:00,3.0,20S,37.0,7.0,0.662,0.664,0.707,0.742,0.66
2024-01-19 18:00:00,3.0,20S,20.0,7.0,1.487,1.629,1.736,1.566,1.53
2024-01-19 18:00:00,3.0,20S,37.0,8.0,1.551,0.937,0.884,0.945,0.982
2024-01-19 18:00:00,3.0,20S,20.0,8.0,1.534,1.464,1.536,1.619,1.474
2024-01-19 18:00:00,3.0,20S,37.0,9.0,0.924,0.98,0.95,1.207,1.531
2024-01-19 18:00:00,3.0,20S,20.0,9.0,1.478,1.772,1.666,1.409,1.438
2024-01-19 18:00:00,3.0,20S,37.0,10.0,0.928,0.765,1.081,0.912,1.187
2024-01-19 18:00:00,3.0,20S,20.0,10.0,1.502,1.433,1.542,1.458,1.465
2024-01-19 18:00:00,3.0,20S,37.0,11.0,0.742,0.924,0.903,0.772,0.976
2024-01-19 18:00:00,3.0,20S,20.0,11.0,1.362,1.171,1.357,1.505,1.353
2024-01-19 18:00:00,3.0,20S,37.0,12.0,0.908,0.835,0.904,1.367,0.922
2024-01-19 18:00:00,3.0,20S,20.0,12.0,1.571,1.605,1.47,1.558,1.482
2024-01-19 18:00:00,3.0,37S,37.0,1.0,0.877,0.691,0.729,0.697,0.913
2024-01-19 18:00:00,3.0,37S,20.0,1.0,1.604,1.482,1.55,1.573,1.516
2024-01-19 18:00:00,3.0,37S,37.0,2.0,0.715,0.751,0.918,0.69,0.816
2024-01-19 18:00:00,3.0,37S,20.0,2.0,1.308,1.392,1.607,1.62,1.335
2024-01-19 18:00:00,3.0,37S,37.0,3.0,0.913,0.863,0.935,0.886,0.808
2024-01-19 18:00:00,3.0,37S,20.0,3.0,1.535,1.362,1.532,1.134,1.868
2024-01-19 18:00:00,3.0,37S,37.0,4.0,0.659,0.733,0.755,0.787,0.679
2024-01-19 18:00:00,3.0,37S,20.0,4.0,1.905,1.367,1.428,1.106,1.562
2024-01-19 18:00:00,3.0,37S,37.0,5.0,0.682,0.769,0.787,0.639,0.924
2024-01-19 18:00:00,3.0,37S,20.0,5.0,1.538,1.013,1.422,1.401,1.408
2024-01-19 18:00:00,3.0,37S,37.0,6.0,0.719,0.667,0.748,0.723,0.796
2024-01-19 18:00:00,3.0,37S,20.0,6.0,1.446,1.537,1.298,1.064,1.638
2024-01-19 18:00:00,3.0,37S,37.0,7.0,0.788,0.755,0.587,0.665,0.697
2024-01-19 18:00:00,3.0,37S,20.0,7.0,1.083,0.992,1.144,1.182,1.144
2024-01-19 18:00:00,3.0,37S,37.0,8.0,0.797,0.857,0.653,0.576,0.614
2024-01-19 18:00:00,3.0,37S,20.0,8.0,1.413,1.243,1.547,1.453,1.607
2024-01-19 18:00:00,3.0,37S,37.0,9.0,0.728,0.713,0.985,0.709,0.729
2024-01-19 18:00:00,3.0,37S,20.0,9.0,1.86,1.43,1.616,1.19,1.725
2024-01-19 18:00:00,3.0,37S,37.0,10.0,0.656,0.755,0.633,0.626,0.653
2024-01-19 18:00:00,3.0,37S,20.0,10.0,1.299,1.489,1.341,1.439,1.111
2024-01-19 18:00:00,3.0,37S,37.0,11.0,0.679,0.895,0.666,0.826,0.763
2024-01-19 18:00:00,3.0,37S,20.0,11.0,1.576,1.248,1.075,1.561,1.06
2024-01-19 18:00:00,3.0,37S,37.0,12.0,0.646,0.743,0.672,0.656,0.695
2024-01-19 18:00:00,3.0,37S,20.0,12.0,1.214,2.003,1.408,1.95,1.028
2024-01-19 18:00:00,3.0,P,37.0,1.0,0.658,0.608,0.652,0.605,0.709
2024-01-19 18:00:00,3.0,P,20.0,1.0,1.744,1.445,0.849,1.234,1.44
2024-01-19 18:00:00,3.0,P,37.0,2.0,0.585,0.634,0.537,0.456,0.635
2024-01-19 18:00:00,3.0,P,20.0,2.0,1.496,1.561,2.563,1.348,1.334
2024-01-19 18:00:00,3.0,P,37.0,3.0,0.611,0.413,0.372,0.036,0.636
2024-01-19 18:00:00,3.0,P,20.0,3.0,1.344,1.615,1.627,1.313,1.474
2024-01-19 18:00:00,3.0,P,37.0,4.0,0.553,0.537,0.525,0.607,0.622
2024-01-19 18:00:00,3.0,P,20.0,4.0,1.137,1.448,1.158,1.214,1.329
2024-01-19 18:00:00,3.0,P,37.0,5.0,0.677,0.543,0.599,0.708,0.815
2024-01-19 18:00:00,3.0,P,20.0,5.0,1.172,1.091,0.916,0.824,1.048
2024-01-19 18:00:00,3.0,P,37.0,6.0,0.544,0.663,0.717,0.644,0.811
2024-01-19 18:00:00,3.0,P,20.0,6.0,1.506,1.524,1.447,1.229,1.406
2024-01-19 18:00:00,3.0,P,37.0,7.0,0.529,0.557,0.531,0.555,0.576
2024-01-19 18:00:00,3.0,P,20.0,7.0,1.557,1.323,1.384,1.428,0.857
2024-01-19 18:00:00,3.0,P,37.0,8.0,0.642,0.711,0.631,0.673,0.772
2024-01-19 18:00:00,3.0,P,20.0,8.0,1.451,1.331,1.401,1.194,1.202
2024-01-19 18:00:00,3.0,P,37.0,9.0,0.598,0.54,0.612,0.59,0.481
2024-01-19 18:00:00,3.0,P,20.0,9.0,1.432,1.733,1.156,1.423,1.404
2024-01-19 18:00:00,3.0,P,37.0,10.0,0.631,0.352,0.634,0.571,0.426
2024-01-19 18:00:00,3.0,P,20.0,10.0,1.265,1.348,1.296,1.188,0.792
2024-01-19 18:00:00,3.0,P,37.0,11.0,0.607,0.602,0.432,0.543,0.629
2024-01-19 18:00:00,3.0,P,20.0,11.0,1.67,1.448,1.499,1.397,1.304
2024-01-19 18:00:00,3.0,P,37.0,12.0,0.666,0.666,0.566,0.462,0.948
2024-01-19 18:00:00,3.0,P,20.0,12.0,0.898,1.444,1.294,1.221,0.762
2024-01-19 10:00:00,3.0,20S,37.0,1.0,0.748,0.774,0.805,0.827,1.0
2024-01-19 10:00:00,3.0,20S,20.0,1.0,1.454,1.384,1.421,1.772,1.566
2024-01-19 10:00:00,3.0,20S,37.0,2.0,0.762,0.769,0.774,1.582,1.008
