Date,FA#,Condition,Temperature,Colony,Rep_1,Rep_2,Rep_3,Rep_4,Rep_5
2024-08-07 18:00:00,9.0,37S,37.0,2.0,0.47,0.56,0.632,0.402,0.535
2024-08-07 18:00:00,9.0,37S,20.0,2.0,0.943,0.785,1.06,0.624,1.036
2024-08-07 18:00:00,9.0,37S,37.0,3.0,0.443,0.571,0.365,1.286,0.33
2024-08-07 18:00:00,9.0,37S,20.0,3.0,1.188,1.842,1.956,1.144,1.33
2024-08-07 18:00:00,9.0,37S,37.0,4.0,0.602,0.605,0.536,0.352,0.574
2024-08-07 18:00:00,9.0,37S,20.0,4.0,1.014,1.119,1.402,0.985,1.444
2024-08-07 18:00:00,9.0,37S,37.0,5.0,0.793,0.755,0.81,0.81,0.647
2024-08-07 18:00:00,9.0,37S,20.0,5.0,1.009,1.451,1.325,1.36,1.176
2024-08-07 18:00:00,9.0,37S,37.0,6.0,0.91,1.448,0.685,0.941,0.716
2024-08-07 18:00:00,9.0,37S,20.0,6.0,1.437,0.944,1.018,1.2,1.41
2024-08-07 18:00:00,9.0,37S,37.0,7.0,0.888,0.696,0.753,0.81,0.792
2024-08-07 18:00:00,9.0,37S,20.0,7.0,0.976,1.046,0.755,0.882,1.388
2024-08-07 18:00:00,9.0,37S,37.0,8.0,0.719,0.669,0.775,0.711,0.709
2024-08-07 18:00:00,9.0,37S,20.0,8.0,1.184,1.006,1.242,1.487,1.541
2024-08-07 18:00:00,9.0,37S,37.0,9.0,0.525,0.697,0.681,0.638,0.632
2024-08-07 18:00:00,9.0,37S,20.0,9.0,0.986,1.046,0.902,0.747,0.709
2024-08-07 18:00:00,9.0,37S,37.0,10.0,0.997,1.714,1.157,1.743,1.127
2024-08-07 18:00:00,9.0,37S,20.0,10.0,1.294,1.552,1.305,1.55,1.562
2024-08-07 18:00:00,9.0,37S,37.0,11.0,0.598,1.221,0.519,0.946,0.496
2024-08-07 18:00:00,9.0,37S,20.0,11.0,1.408,0.939,0.955,1.139,0.937
2024-08-07 18:00:00,9.0,37S,37.0,12.0,1.384,1.794,1.239,1.603,1.623
2024-08-07 18:00:00,9.0,37S,20.0,12.0,1.255,1.378,1.069,1.337,1.506
2024-08-07 18:00:00,9.0,P,37.0,1.0,1.348,1.342,1.852,1.27,1.747
2024-08-07 18:00:00,9.0,P,20.0,1.0,1.273,1.173,1.351,1.266,1.474
2024-08-07 18:00:00,9.0,P,37.0,2.0,1.274,1.289,1.247,1.23,0.745
2024-08-07 18:00:00,9.0,P,20.0,2.0,1.119,1.099,1.099,1.082,1.179
2024-08-07 18:00:00,9.0,P,37.0,3.0,0.841,0.66,0.581,0.595,0.878
2024-08-07 18:00:00,9.0,P,20.0,3.0,1.477,1.317,1.413,1.376,1.224
2024-08-07 18:00:00,9.0,P,37.0,4.0,1.299,1.384,1.487,1.042,1.758
2024-08-07 18:00:00,9.0,P,20.0,4.0,1.729,1.731,1.687,1.458,1.554
2024-08-07 18:00:00,9.0,P,37.0,5.0,1.259,1.574,1.789,1.512,1.159
2024-08-07 18:00:00,9.0,P,20.0,5.0,1.227,1.079,0.941,1.084,1.187
2024-08-07 18:00:00,9.0,P,37.0,6.0,1.248,1.457,1.099,1.201,1.383
2024-08-07 18:00:00,9.0,P,20.0,6.0,1.188,1.192,1.094,0.93,0.595
2024-08-07 18:00:00,9.0,P,37.0,7.0,0.812,0.906,0.815,0.71,0.85
2024-08-07 18:00:00,9.0,P,20.0,7.0,1.102,1.308,1.277,1.314,1.342
2024-08-07 18:00:00,9.0,P,37.0,8.0,1.045,0.874,1.08,1.213,1.114
2024-08-07 18:00:00,9.0,P,20.0,8.0,1.351,1.177,1.349,1.327,1.212
2024-08-07 18:00:00,9.0,P,37.0,9.0,1.449,1.561,1.262,0.997,1.484
2024-08-07 18:00:00,9.0,P,20.0,9.0,1.309,1.209,1.295,1.241,1.23
2024-08-07 18:00:00,9.0,P,37.0,10.0,1.001,1.074,1.045,1.003,0.985
2024-08-07 18:00:00,9.0,P,20.0,10.0,1.502,1.44,1.418,1.505,1.407
2024-08-07 18:00:00,9.0,P,37.0,11.0,0.896,0.984,1.023,0.908,0.999
2024-08-07 18:00:00,9.0,P,20.0,11.0,1.137,1.038,0.924,1.291,0.898
2024-08-07 18:00:00,9.0,P,37.0,12.0,0.411,0.911,0.349,0.525,1.354
2024-08-07 18:00:00,9.0,P,20.0,12.0,0.987,0.869,0.974,0.918,0.788
2024-08-07 18:00:00,9.0,25S,37.0,1.0,0.747,0.711,0.677,0.689,0.74
2024-08-07 18:00:00,9.0,25S,20.0,1.0,1.169,1.153,1.119,1.003,1.092
2024-08-07 18:00:00,9.0,25S,37.0,2.0,0.66,0.693,0.61,0.721,0.705
2024-08-07 18:00:00,9.0,25S,20.0,2.0,0.895,1.193,1.065,1.065,0.931
2024-08-07 18:00:00,9.0,25S,37.0,3.0,0.753,0.751,0.759,0.762,0.723
2024-08-07 18:00:00,9.0,25S,20.0,3.0,0.908,0.757,1.099,0.996,1.0
2024-08-07 18:00:00,9.0,25S,37.0,4.0,0.773,0.786,0.709,0.78,0.697
2024-08-07 18:00:00,9.0,25S,20.0,4.0,1.111,1.061,1.041,1.332,0.997
2024-08-07 18:00:00,9.0,25S,37.0,5.0,0.794,0.67,0.76,0.676,0.638
2024-08-07 18:00:00,9.0,25S,20.0,5.0,1.074,1.214,1.048,1.18,1.2
2024-08-07 18:00:00,9.0,25S,37.0,6.0,0.612,0.619,0.571,0.622,0.599
2024-08-07 18:00:00,9.0,25S,20.0,6.0,0.925,0.96,0.919,0.978,1.167
2024-08-07 18:00:00,9.0,25S,37.0,7.0,0.776,0.689,0.618,0.633,0.688
2024-08-07 18:00:00,9.0,25S,20.0,7.0,0.785,0.948,0.904,0.909,0.919
2024-08-07 18:00:00,9.0,25S,37.0,8.0,0.799,0.7,0.714,0.726,0.713
2024-08-07 18:00:00,9.0,25S,20.0,8.0,0.942,0.907,0.806,0.717,0.906
2024-08-07 18:00:00,9.0,25S,37.0,9.0,0.714,0.757,0.672,0.753,0.759
2024-08-07 18:00:00,9.0,25S,20.0,9.0,0.849,0.815,0.963,1.031,0.887
2024-08-07 18:00:00,9.0,25S,37.0,10.0,0.676,0.629,0.741,0.614,0.67
2024-08-07 18:00:00,9.0,25S,20.0,10.0,1.199,1.2,1.172,1.147,1.155
2024-08-07 18:00:00,9.0,25S,37.0,11.0,0.688,0.707,0.709,0.715,0.692
2024-08-07 18:00:00,9.0,25S,20.0,11.0,1.057,1.092,1.114,1.055,1.012
2024-08-07 18:00:00,9.0,25S,37.0,12.0,0.714,0.749,0.67,0.713,0.792
2024-08-07 18:00:00,9.0,25S,20.0,12.0,1.066,0.806,1.006,1.072,0.874
2024-08-06 10:00:00,9.0,20S,37.0,1.0,0.905,0.675,0.78,0.802,0.713
2024-08-06 10:00:00,9.0,20S,20.0,1.0,0.617,0.616,0.571,0.661,0.583
2024-08-06 10:00:00,9.0,20S,37.0,2.0,0.796,0.664,0.784,0.642,0.773
2024-08-06 10:00:00,9.0,20S,20.0,2.0,0.537,0.546,0.475,0.584,0.512
2024-08-06 10:00:00,9.0,20S,37.0,3.0,0.7,0.733,0.657,0.705,0.615
2024-08-06 10:00:00,9.0,20S,20.0,3.0,0.424,0.445,0.385,0.436,0.408
2024-08-06 10:00:00,9.0,20S,37.0,4.0,0.536,0.667,0.687,0.504,0.701
2024-08-06 10:00:00,9.0,20S,20.0,4.0,0.524,0.469,0.499,0.443,0.508
2024-08-06 10:00:00,9.0,20S,37.0,5.0,0.685,0.665,0.674,0.74,0.656
2024-08-06 10:00:00,9.0,20S,20.0,5.0,0.533,0.594,0.601,0.638,0.537
2024-08-06 10:00:00,9.0,20S,37.0,6.0,0.705,0.774,0.722,0.665,0.768
2024-08-06 10:00:00,9.0,20S,20.0,6.0,0.406,0.417,0.446,0.575,0.428
2024-08-06 10:00:00,9.0,20S,37.0,7.0,0.634,0.658,0.646,0.552,0.77
2024-08-06 10:00:00,9.0,20S,20.0,7.0,0.406,0.549,0.488,0.441,0.518
2024-08-06 10:00:00,9.0,20S,37.0,8.0,0.414,0.482,0.495,0.566,0.628
2024-08-06 10:00:00,9.0,20S,20.0,8.0,0.57,0.394,0.481,0.565,0.476
2024-08-06 10:00:00,9.0,20S,37.0,9.0,0.74,0.768,0.731,0.668,0.617
2024-08-06 10:00:00,9.0,20S,20.0,9.0,0.624,0.621,0.606,0.682,0.517
2024-08-06 10:00:00,9.0,20S,37.0,10.0,0.046,0.682,0.611,0.601,0.836
2024-08-06 10:00:00,9.0,20S,20.0,10.0,0.524,0.489,0.459,0.405,0.489
2024-08-06 10:00:00,9.0,20S,37.0,11.0,0.855,0.704,0.448,0.742,0.771
2024-08-06 10:00:00,9.0,20S,20.0,11.0,0.366,0.52,0.39,0.535,0.422
2024-08-06 10:00:00,9.0,20S,37.0,12.0,0.884,0.669,0.651,0.747,0.705
2024-08-06 10:00:00,9.0,20S,20.0,12.0,0.461,0.431,0.488,0.412,0.369
2024-08-06 10:00:00,9.0,37S,37.0,1.0,1.177,0.749,1.115,1.046,0.433
2024-08-06 10:00:00,9.0,37S,20.0,1.0,0.3,0.473,0.527,0.391,0.47
2024-08-06 10:00:00,9.0,37S,37.0,2.0,0.534,0.335,0.456,0.366,0.575
2024-08-06 10:00:00,9.0,37S,20.0,2.0,0.271,0.237,0.235,0.234,0.352
2024-08-06 10:00:00,9.0,37S,37.0,3.0,0.928,0.794,0.721,0.843,1.081
2024-08-06 10:00:00,9.0,37S,20.0,3.0,0.356,0.413,0.3,0.32,0.376
2024-08-06 10:00:00,9.0,37S,37.0,4.0,0.855,1.064,0.981,0.654,0.838
2024-08-06 10:00:00,9.0,37S,20.0,4.0,0.309,0.253,0.359,0.33,0.463
2024-08-06 10:00:00,9.0,37S,37.0,5.0,0.932,1.248,1.123,1.204,1.056
2024-08-06 10:00:00,9.0,37S,20.0,5.0,0.556,0.717,0.801,0.686,0.617
2024-08-06 10:00:00,9.0,37S,37.0,6.0,1.111,0.909,0.992,0.921,0.96
2024-08-06 10:00:00,9.0,37S,20.0,6.0,0.397,0.321,0.317,0.349,0.401
2024-08-06 10:00:00,9.0,37S,37.0,7.0,1.138,0.635,0.934,1.219,1.332
2024-08-06 10:00:00,9.0,37S,20.0,7.0,0.391,0.696,0.667,0.689,0.615
2024-08-06 10:00:00,9.0,37S,37.0,8.0,1.216,0.959,1.121,1.085,0.87
2024-08-06 10:00:00,9.0,37S,20.0,8.0,0.391,0.352,0.628,0.571,0.541
2024-08-06 10:00:00,9.0,37S,37.0,9.0,1.056,1.436,1.082,0.934,0.898
2024-08-06 10:00:00,9.0,37S,20.0,9.0,0.323,0.296,0.392,0.4,0.364
2024-08-06 10:00:00,9.0,37S,37.0,10.0,0.686,1.006,0.867,0.815,0.797
2024-08-06 10:00:00,9.0,37S,20.0,10.0,0.312,0.461,0.246,0.446,0.311
2024-08-06 10:00:00,9.0,37S,37.0,11.0,0.839,0.93,0.705,0.721,0.852
2024-08-06 10:00:00,9.0,37S,20.0,11.0,0.434,0.388,0.377,0.339,0.381
2024-08-06 10:00:00,9.0,37S,37.0,12.0,1.269,1.32,1.272,1.316,0.848
2024-08-06 10:00:00,9.0,37S,20.0,12.0,0.48,0.368,0.37,0.427,0.453
2024-08-06 10:00:00,9.0,P,37.0,1.0,0.755,1.163,0.902,0.561,0.905
2024-08-06 10:00:00,9.0,P,20.0,1.0,0.439,0.608,0.53,0.439,0.565
2024-08-06 10:00:00,9.0,P,37.0,2.0,0.847,0.672,0.88,0.799,0.711
2024-08-06 10:00:00,9.0,P,20.0,2.0,0.342,0.417,0.349,0.462,0.449
2024-08-06 10:00:00,9.0,P,37.0,3.0,0.714,0.674,0.622,0.813,1.141
2024-08-06 10:00:00,9.0,P,20.0,3.0,0.381,0.339,0.58,0.645,0.458
2024-08-06 10:00:00,9.0,P,37.0,4.0,0.843,0.866,0.841,0.777,1.138
2024-08-06 10:00:00,9.0,P,20.0,4.0,0.53,0.722,0.616,0.659,0.434
2024-08-06 10:00:00,9.0,P,37.0,5.0,0.517,0.592,0.84,0.561,0.724
2024-08-06 10:00:00,9.0,P,20.0,5.0,0.269,0.378,0.345,0.313,0.381
2024-08-06 10:00:00,9.0,P,37.0,6.0,0.722,0.992,0.782,0.848,0.75
2024-08-06 10:00:00,9.0,P,20.0,6.0,0.439,0.547,0.474,0.542,0.476
2024-08-06 10:00:00,9.0,P,37.0,7.0,0.593,0.743,0.64,0.768,0.609
2024-08-06 10:00:00,9.0,P,20.0,7.0,0.413,0.468,0.421,0.523,0.611
2024-08-06 10:00:00,9.0,P,37.0,8.0,0.734,0.86,0.71,0.794,0.701
2024-08-06 10:00:00,9.0,P,20.0,8.0,0.788,0.6,0.712,0.594,0.682
2024-08-06 10:00:00,9.0,P,37.0,9.0,1.089,1.091,0.849,1.094,1.203
2024-08-06 10:00:00,9.0,P,20.0,9.0,0.567,0.572,0.544,0.629,0.486
2024-08-06 10:00:00,9.0,P,37.0,10.0,0.729,0.766,1.012,0.684,0.782
2024-08-06 10:00:00,9.0,P,20.0,10.0,0.511,0.519,0.579,0.405,0.482
2024-08-06 10:00:00,9.0,P,37.0,11.0,0.631,0.6,0.675,0.565,0.637
2024-08-06 10:00:00,9.0,P,20.0,11.0,0.42,0.472,0.394,0.617,0.516
2024-08-06 10:00:00,9.0,P,37.0,12.0,0.655,0.805,0.793,0.946,0.79
2024-08-06 10:00:00,9.0,P,20.0,12.0,0.492,0.48,0.433,0.58,0.594
2024-08-06 10:00:00,9.0,25S,37.0,1.0,0.625,0.632,0.603,0.63,0.55
2024-08-06 10:00:00,9.0,25S,20.0,1.0,0.438,0.394,0.473,0.349,0.265
2024-08-06 10:00:00,9.0,25S,37.0,2.0,0.598,0.668,0.501,0.605,0.512
2024-08-06 10:00:00,9.0,25S,20.0,2.0,0.298,0.352,0.362,0.352,0.291
2024-08-06 10:00:00,9.0,25S,37.0,3.0,0.695,0.623,0.592,0.621,0.638
2024-08-06 10:00:00,9.0,25S,20.0,3.0,0.339,0.309,0.32,0.417,0.316
2024-08-06 10:00:00,9.0,25S,37.0,4.0,0.634,0.715,0.595,0.682,0.538
2024-08-06 10:00:00,9.0,25S,20.0,4.0,0.276,0.262,0.251,0.413,0.273
2024-08-06 10:00:00,9.0,25S,37.0,5.0,0.659,0.634,0.674,0.61,0.55
2024-08-06 10:00:00,9.0,25S,20.0,5.0,0.318,0.334,0.353,0.335,0.357
2024-08-06 10:00:00,9.0,25S,37.0,6.0,0.526,0.535,0.555,0.52,0.533
2024-08-06 10:00:00,9.0,25S,20.0,6.0,0.383,0.376,0.351,0.358,0.406
2024-08-06 10:00:00,9.0,25S,37.0,7.0,0.724,0.726,0.715,0.689,0.661
2024-08-06 10:00:00,9.0,25S,20.0,7.0,0.416,0.511,0.511,0.45,0.332
2024-08-06 10:00:00,9.0,25S,37.0,8.0,0.734,0.645,0.592,0.564,0.66
2024-08-06 10:00:00,9.0,25S,20.0,8.0,0.458,0.416,0.488,0.471,0.465
2024-08-06 10:00:00,9.0,25S,37.0,9.0,0.65,0.699,0.619,0.746,0.745
2024-08-06 10:00:00,9.0,25S,20.0,9.0,0.414,0.408,0.433,0.416,0.43
2024-08-06 10:00:00,9.0,25S,37.0,10.0,0.687,0.629,0.74,0.55,0.677
2024-08-06 10:00:00,9.0,25S,20.0,10.0,0.333,0.367,0.331,0.367,0.346
2024-08-06 10:00:00,9.0,25S,37.0,11.0,0.648,0.671,0.726,0.672,0.664
2024-08-06 10:00:00,9.0,25S,20.0,11.0,0.319,0.422,0.428,0.379,0.459
2024-08-06 10:00:00,9.0,25S,37.0,12.0,0.696,0.65,0.669,0.688,0.787
2024-08-06 10:00:00,9.0,25S,20.0,12.0,0.444,0.414,0.399,0.423,0.434
2024-08-06 18:00:00,9.0,20S,37.0,1.0,0.923,0.859,0.92,0.835,0.909
2024-08-06 18:00:00,9.0,20S,20.0,1.0,0.945,1.123,0.905,0.71,0.566
2024-08-06 18:00:00,9.0,20S,37.0,2.0,0.815,0.543,0.781,0.677,0.836
2024-08-06 18:00:00,9.0,20S,20.0,2.0,0.911,0.938,1.016,0.881,0.761
2024-08-06 18:00:00,9.0,20S,37.0,3.0,0.695,0.804,0.733,0.668,0.705
2024-08-06 18:00:00,9.0,20S,20.0,3.0,0.917,0.575,0.618,1.044,1.095
2024-08-06 18:00:00,9.0,20S,37.0,4.0,0.564,0.618,0.661,0.528,0.679
2024-08-06 18:00:00,9.0,20S,20.0,4.0,0.99,0.825,0.845,0.663,0.932
2024-08-06 18:00:00,9.0,20S,37.0,5.0,0.65,0.725,0.688,0.681,0.67
2024-08-06 18:00:00,9.0,20S,20.0,5.0,1.058,0.987,1.05,1.144,0.776
2024-08-06 18:00:00,9.0,20S,37.0,6.0,0.756,0.749,0.691,0.749,0.815
2024-08-06 18:00:00,9.0,20S,20.0,6.0,0.751,0.887,0.902,0.768,0.618
2024-08-06 18:00:00,9.0,20S,37.0,7.0,0.679,0.704,0.675,0.591,0.743
2024-08-06 18:00:00,9.0,20S,20.0,7.0,0.678,0.837,0.779,0.605,0.62
2024-08-06 18:00:00,9.0,20S,37.0,8.0,0.419,0.474,0.508,0.594,0.645
2024-08-06 18:00:00,9.0,20S,20.0,8.0,1.113,1.121,0.997,1.009,0.922
2024-08-06 18:00:00,9.0,20S,37.0,9.0,0.786,0.774,0.742,0.63,0.602
2024-08-06 18:00:00,9.0,20S,20.0,9.0,0.874,1.035,1.041,1.038,0.946
2024-08-06 18:00:00,9.0,20S,37.0,10.0,0.047,0.458,0.714,0.673,0.811
2024-08-06 18:00:00,9.0,20S,20.0,10.0,0.891,0.903,0.863,0.896,0.938
2024-08-06 18:00:00,9.0,20S,37.0,11.0,0.683,0.714,0.694,0.709,0.818
2024-08-06 18:00:00,9.0,20S,20.0,11.0,0.594,1.113,0.644,0.787,0.906
2024-08-06 18:00:00,9.0,20S,37.0,12.0,0.729,0.676,0.657,0.756,0.595
2024-08-06 18:00:00,9.0,20S,20.0,12.0,0.982,0.865,0.943,0.627,0.676
2024-08-06 18:00:00,9.0,37S,37.0,1.0,0.516,0.487,0.741,0.761,0.484
2024-08-06 18:00:00,9.0,37S,20.0,1.0,0.513,0.493,0.596,0.449,0.493
2024-08-06 18:00:00,9.0,37S,37.0,2.0,0.568,0.421,0.777,0.59,0.509
2024-08-06 18:00:00,9.0,37S,20.0,2.0,0.395,0.263,0.322,0.283,0.571
2024-08-06 18:00:00,9.0,37S,37.0,3.0,0.504,0.53,0.781,0.518,0.666
2024-08-06 18:00:00,9.0,37S,20.0,3.0,0.597,0.803,0.849,0.628,0.506
2024-08-06 18:00:00,9.0,37S,37.0,4.0,0.786,0.771,1.15,0.635,0.789
2024-08-06 18:00:00,9.0,37S,20.0,4.0,0.506,0.416,0.574,0.491,0.642
2024-08-06 18:00:00,9.0,37S,37.0,5.0,0.768,0.735,0.729,0.661,0.691
2024-08-06 18:00:00,9.0,37S,20.0,5.0,0.577,0.934,0.847,0.849,0.858
2024-08-06 18:00:00,9.0,37S,37.0,6.0,1.021,0.705,1.01,0.686,0.886
2024-08-06 18:00:00,9.0,37S,20.0,6.0,0.488,0.439,0.481,0.418,0.59
2024-08-06 18:00:00,9.0,37S,37.0,7.0,0.849,0.588,0.748,0.799,1.064
2024-08-06 18:00:00,9.0,37S,20.0,7.0,0.467,0.696,0.941,0.822,0.658
2024-08-06 18:00:00,9.0,37S,37.0,8.0,0.741,0.855,1.093,1.005,0.67
2024-08-06 18:00:00,9.0,37S,20.0,8.0,0.675,0.53,0.858,0.891,0.847
2024-08-06 18:00:00,9.0,37S,37.0,9.0,0.915,0.882,0.892,0.82,0.621
2024-08-06 18:00:00,9.0,37S,20.0,9.0,0.473,0.432,0.399,0.451,0.456
2024-08-06 18:00:00,9.0,37S,37.0,10.0,0.39,0.852,0.504,0.717,0.438
2024-08-06 18:00:00,9.0,37S,20.0,10.0,0.303,0.492,0.248,0.732,0.296
2024-08-06 18:00:00,9.0,37S,37.0,11.0,1.04,0.758,0.666,1.031,0.786
2024-08-06 18:00:00,9.0,37S,20.0,11.0,0.567,0.494,0.422,0.486,0.49
2024-08-06 18:00:00,9.0,37S,37.0,12.0,0.551,1.26,0.407,0.779,0.725
2024-08-06 18:00:00,9.0,37S,20.0,12.0,0.509,0.462,0.431,0.498,0.582
2024-08-06 18:00:00,9.0,P,37.0,1.0,0.67,1.238,0.986,0.755,0.666
2024-08-06 18:00:00,9.0,P,20.0,1.0,0.515,0.623,0.572,0.567,0.658
2024-08-06 18:00:00,9.0,P,37.0,2.0,0.744,0.742,0.831,0.766,0.721
2024-08-06 18:00:00,9.0,P,20.0,2.0,0.445,0.497,0.675,0.428,0.387
2024-08-06 18:00:00,9.0,P,37.0,3.0,0.593,0.698,0.553,0.802,1.078
2024-08-06 18:00:00,9.0,P,20.0,3.0,0.472,0.858,0.773,0.757,0.378
2024-08-06 18:00:00,9.0,P,37.0,4.0,0.658,0.785,1.117,1.017,0.775
2024-08-06 18:00:00,9.0,P,20.0,4.0,0.589,0.93,0.743,0.644,0.919
2024-08-06 18:00:00,9.0,P,37.0,5.0,0.45,1.015,1.02,0.813,0.574
2024-08-06 18:00:00,9.0,P,20.0,5.0,0.33,0.441,0.451,0.438,0.507
2024-08-06 18:00:00,9.0,P,37.0,6.0,1.148,1.151,1.29,0.913,0.808
2024-08-06 18:00:00,9.0,P,20.0,6.0,0.551,0.615,0.597,0.58,0.698
2024-08-06 18:00:00,9.0,P,37.0,7.0,0.775,0.829,0.694,0.771,0.771
2024-08-06 18:00:00,9.0,P,20.0,7.0,0.55,0.735,0.76,0.832,0.706
2024-08-06 18:00:00,9.0,P,37.0,8.0,0.874,1.096,1.111,0.907,0.78
2024-08-06 18:00:00,9.0,P,20.0,8.0,0.833,0.664,0.966,0.969,0.878
2024-08-06 18:00:00,9.0,P,37.0,9.0,0.744,0.947,1.045,0.96,0.677
2024-08-06 18:00:00,9.0,P,20.0,9.0,0.754,0.629,0.959,0.591,0.474
2024-08-06 18:00:00,9.0,P,37.0,10.0,0.839,0.884,1.138,0.855,0.859
2024-08-06 18:00:00,9.0,P,20.0,10.0,0.837,0.629,0.797,0.729,0.422
2024-08-06 18:00:00,9.0,P,37.0,11.0,0.725,1.096,0.764,0.708,0.884
2024-08-06 18:00:00,9.0,P,20.0,11.0,0.927,0.472,0.584,0.874,0.447
2024-08-06 18:00:00,9.0,P,37.0,12.0,0.784,1.072,0.938,1.097,0.728
2024-08-06 18:00:00,9.0,P,20.0,12.0,0.8,0.74,0.883,0.774,0.84
2024-08-06 18:00:00,9.0,25S,37.0,1.0,0.642,0.672,0.658,0.634,0.709
2024-08-06 18:00:00,9.0,25S,20.0,1.0,0.611,0.782,0.923,0.862,0.588
2024-08-06 18:00:00,9.0,25S,37.0,2.0,0.634,0.681,0.569,0.678,0.602
2024-08-06 18:00:00,9.0,25S,20.0,2.0,0.607,0.604,0.523,0.576,0.585
2024-08-06 18:00:00,9.0,25S,37.0,3.0,0.643,0.656,0.682,0.669,0.641
2024-08-06 18:00:00,9.0,25S,20.0,3.0,0.542,0.502,0.485,0.586,0.571
2024-08-06 18:00:00,9.0,25S,37.0,4.0,0.675,0.741,0.634,0.745,0.666
2024-08-06 18:00:00,9.0,25S,20.0,4.0,0.328,0.522,0.274,0.501,0.403
2024-08-06 18:00:00,9.0,25S,37.0,5.0,0.715,0.637,0.765,0.656,0.538
2024-08-06 18:00:00,9.0,25S,20.0,5.0,0.559,0.598,0.682,0.658,0.633
2024-08-06 18:00:00,9.0,25S,37.0,6.0,0.579,0.585,0.562,0.599,0.572
2024-08-06 18:00:00,9.0,25S,20.0,6.0,0.464,0.55,0.579,0.636,0.626
2024-08-06 18:00:00,9.0,25S,37.0,7.0,0.766,0.698,0.662,0.678,0.644
2024-08-06 18:00:00,9.0,25S,20.0,7.0,0.598,0.698,0.727,0.627,0.73
2024-08-06 18:00:00,9.0,25S,37.0,8.0,0.777,0.659,0.621,0.721,0.699
2024-08-06 18:00:00,9.0,25S,20.0,8.0,0.637,0.558,0.732,0.569,0.724
2024-08-06 18:00:00,9.0,25S,37.0,9.0,0.681,0.71,0.66,0.768,0.793
2024-08-06 18:00:00,9.0,25S,20.0,9.0,0.701,0.516,0.611,0.711,0.753
2024-08-06 18:00:00,9.0,25S,37.0,10.0,0.709,0.64,0.764,0.593,0.677
2024-08-06 18:00:00,9.0,25S,20.0,10.0,0.836,0.787,0.799,0.644,0.643
2024-08-06 18:00:00,9.0,25S,37.0,11.0,0.647,0.695,0.708,0.757,0.694
2024-08-06 18:00:00,9.0,25S,20.0,11.0,0.464,0.79,0.756,0.55,0.618
2024-08-06 18:00:00,9.0,25S,37.0,12.0,0.724,0.723,0.648,0.705,0.792
2024-08-06 18:00:00,9.0,25S,20.0,12.0,0.569,0.642,0.6,0.777,0.725
2024-08-05 10:00:00,9.0,20S,37.0,1.0,0.192,0.176,0.179,0.169,0.184
2024-08-05 10:00:00,9.0,20S,20.0,1.0,0.102,0.107,0.117,0.131,0.117
2024-08-05 10:00:00,9.0,20S,37.0,2.0,0.135,0.177,0.153,0.155,0.122
