Date,FA#,Condition,Temperature,Colony,Rep_1,Rep_2,Rep_3,Rep_4,Rep_5
2024-04-30 20:00:00,6.0,P,37.0,8.0,1.195,1.406,0.81,0.884,1.079
2024-04-30 20:00:00,6.0,P,20.0,8.0,0.697,0.582,0.845,0.802,0.692
2024-04-30 20:00:00,6.0,P,37.0,9.0,0.861,0.829,0.697,0.909,0.841
2024-04-30 20:00:00,6.0,P,20.0,9.0,0.706,0.54,0.615,0.518,0.497
2024-04-30 20:00:00,6.0,P,37.0,10.0,0.853,1.247,0.791,1.049,0.893
2024-04-30 20:00:00,6.0,P,20.0,10.0,0.979,0.617,0.993,0.662,0.639
2024-04-30 20:00:00,6.0,P,37.0,11.0,1.02,0.659,0.621,0.925,0.757
2024-04-30 20:00:00,6.0,P,20.0,11.0,0.995,0.961,1.457,0.887,1.195
2024-04-30 20:00:00,6.0,P,37.0,12.0,1.205,1.035,1.388,0.791,1.0
2024-04-30 20:00:00,6.0,P,20.0,12.0,0.456,0.546,0.501,0.713,0.562
2024-04-30 20:00:00,6.0,25S,37.0,1.0,0.762,0.89,0.722,0.733,0.762
2024-04-30 20:00:00,6.0,25S,20.0,1.0,0.798,0.699,0.587,0.517,0.627
2024-04-30 20:00:00,6.0,25S,37.0,2.0,0.808,0.66,0.835,0.766,0.696
2024-04-30 20:00:00,6.0,25S,20.0,2.0,0.618,0.573,0.65,0.667,0.609
2024-04-30 20:00:00,6.0,25S,37.0,3.0,0.667,0.736,0.767,0.722,0.786
2024-04-30 20:00:00,6.0,25S,20.0,3.0,0.577,0.604,0.562,0.591,0.698
2024-04-30 20:00:00,6.0,25S,37.0,4.0,0.662,0.787,0.81,0.705,0.794
2024-04-30 20:00:00,6.0,25S,20.0,4.0,0.585,0.773,0.696,0.469,0.645
2024-04-30 20:00:00,6.0,25S,37.0,5.0,0.697,0.668,0.748,0.802,0.832
2024-04-30 20:00:00,6.0,25S,20.0,5.0,0.464,0.456,0.834,0.802,0.477
2024-04-30 20:00:00,6.0,25S,37.0,6.0,0.85,0.876,0.804,0.783,0.721
2024-04-30 20:00:00,6.0,25S,20.0,6.0,0.82,0.613,0.582,0.428,0.536
2024-04-30 20:00:00,6.0,25S,37.0,7.0,0.697,0.673,0.792,0.652,0.818
2024-04-30 20:00:00,6.0,25S,20.0,7.0,0.65,0.578,0.41,0.563,0.499
2024-04-30 20:00:00,6.0,25S,37.0,8.0,0.576,0.474,0.812,0.894,0.847
2024-04-30 20:00:00,6.0,25S,20.0,8.0,0.671,0.683,0.651,0.579,0.811
2024-04-30 20:00:00,6.0,25S,37.0,9.0,0.831,0.806,0.852,0.936,0.938
2024-04-30 20:00:00,6.0,25S,20.0,9.0,0.575,0.621,0.524,0.559,0.772
2024-04-30 20:00:00,6.0,25S,37.0,10.0,0.809,1.014,0.776,0.806,0.875
2024-04-30 20:00:00,6.0,25S,20.0,10.0,0.504,0.534,0.506,0.725,0.703
2024-04-30 20:00:00,6.0,25S,37.0,11.0,0.826,0.698,0.745,0.832,0.847
2024-04-30 20:00:00,6.0,25S,20.0,11.0,0.524,0.649,0.613,0.451,0.62
2024-04-30 20:00:00,6.0,25S,37.0,12.0,0.689,0.887,0.54,0.934,0.856
2024-04-30 20:00:00,6.0,25S,20.0,12.0,0.577,0.721,0.703,0.578,0.673
2024-05-01 20:00:00,6.0,20S,37.0,1.0,0.861,1.092,1.552,0.937,0.843
2024-05-01 20:00:00,6.0,20S,20.0,1.0,1.292,1.266,1.431,1.248,1.58
2024-05-01 20:00:00,6.0,20S,37.0,2.0,0.938,0.799,0.917,0.964,1.213
2024-05-01 20:00:00,6.0,20S,20.0,2.0,1.048,1.101,1.064,0.869,1.188
2024-05-01 20:00:00,6.0,20S,37.0,3.0,0.797,0.97,0.912,0.847,0.76
2024-05-01 20:00:00,6.0,20S,20.0,3.0,1.027,1.369,1.286,1.267,1.257
2024-05-01 20:00:00,6.0,20S,37.0,4.0,0.859,1.102,1.129,0.687,1.387
2024-05-01 20:00:00,6.0,20S,20.0,4.0,1.375,1.437,1.575,1.405,1.508
2024-05-01 20:00:00,6.0,20S,37.0,5.0,0.739,0.948,0.846,0.925,0.81
2024-05-01 20:00:00,6.0,20S,20.0,5.0,1.312,1.433,1.408,1.429,1.445
2024-05-01 20:00:00,6.0,20S,37.0,6.0,1.119,0.796,0.87,1.043,3.317
2024-05-01 20:00:00,6.0,20S,20.0,6.0,1.46,1.294,1.408,1.347,1.581
2024-05-01 20:00:00,6.0,20S,37.0,7.0,1.149,0.857,0.902,0.84,1.334
2024-05-01 20:00:00,6.0,20S,20.0,7.0,1.499,1.323,1.267,1.518,1.373
2024-05-01 20:00:00,6.0,20S,37.0,8.0,0.687,0.593,0.83,0.927,0.96
2024-05-01 20:00:00,6.0,20S,20.0,8.0,1.444,1.418,1.279,1.454,1.406
2024-05-01 20:00:00,6.0,20S,37.0,9.0,0.772,0.878,0.855,0.653,0.654
2024-05-01 20:00:00,6.0,20S,20.0,9.0,1.378,1.473,1.476,1.235,1.315
2024-05-01 20:00:00,6.0,20S,37.0,10.0,0.939,1.402,0.972,1.501,1.065
2024-05-01 20:00:00,6.0,20S,20.0,10.0,1.406,1.518,1.556,1.405,1.397
2024-05-01 20:00:00,6.0,20S,37.0,11.0,0.744,0.48,0.595,0.971,0.585
2024-05-01 20:00:00,6.0,20S,20.0,11.0,1.525,1.398,1.501,1.529,1.526
2024-05-01 20:00:00,6.0,20S,37.0,12.0,0.732,1.009,0.741,0.962,1.161
2024-05-01 20:00:00,6.0,20S,20.0,12.0,1.115,1.386,1.32,1.476,1.482
2024-05-01 20:00:00,6.0,37S,37.0,1.0,1.672,1.518,1.479,0.519,1.349
2024-05-01 20:00:00,6.0,37S,20.0,1.0,1.392,1.478,1.476,1.44,1.47
2024-05-01 20:00:00,6.0,37S,37.0,2.0,0.609,0.396,0.562,0.472,0.441
2024-05-01 20:00:00,6.0,37S,20.0,2.0,1.238,1.386,1.389,1.367,1.383
2024-05-01 20:00:00,6.0,37S,37.0,3.0,1.735,1.354,1.788,1.615,1.57
2024-05-01 20:00:00,6.0,37S,20.0,3.0,1.389,1.474,1.205,1.445,1.516
2024-05-01 20:00:00,6.0,37S,37.0,4.0,0.471,1.403,0.763,0.512,0.758
2024-05-01 20:00:00,6.0,37S,20.0,4.0,1.399,1.543,1.242,1.3,1.385
2024-05-01 20:00:00,6.0,37S,37.0,5.0,0.906,1.756,1.957,1.72,0.581
2024-05-01 20:00:00,6.0,37S,20.0,5.0,1.32,1.485,1.564,1.414,1.427
2024-05-01 20:00:00,6.0,37S,37.0,6.0,1.813,1.421,1.11,1.249,1.057
2024-05-01 20:00:00,6.0,37S,20.0,6.0,1.58,1.352,1.35,1.396,1.519
2024-05-01 20:00:00,6.0,37S,37.0,7.0,1.281,1.089,0.523,1.283,1.418
2024-05-01 20:00:00,6.0,37S,20.0,7.0,1.654,1.256,1.226,1.396,1.454
2024-05-01 20:00:00,6.0,37S,37.0,8.0,1.683,1.446,2.143,1.997,1.97
2024-05-01 20:00:00,6.0,37S,20.0,8.0,1.541,1.584,1.538,1.51,1.596
2024-05-01 20:00:00,6.0,37S,37.0,9.0,1.567,0.968,0.912,0.613,1.363
2024-05-01 20:00:00,6.0,37S,20.0,9.0,1.496,1.424,1.44,1.543,1.591
2024-05-01 20:00:00,6.0,37S,37.0,10.0,1.296,1.994,1.552,1.783,1.459
2024-05-01 20:00:00,6.0,37S,20.0,10.0,1.249,1.55,1.273,1.494,1.246
2024-05-01 20:00:00,6.0,37S,37.0,11.0,1.7,1.497,1.252,1.017,1.737
2024-05-01 20:00:00,6.0,37S,20.0,11.0,1.357,1.461,1.214,1.319,1.422
2024-05-01 20:00:00,6.0,37S,37.0,12.0,1.363,1.712,1.605,1.825,1.829
2024-05-01 20:00:00,6.0,37S,20.0,12.0,1.428,1.593,1.393,1.679,1.587
2024-05-01 20:00:00,6.0,P,37.0,1.0,1.525,1.482,1.831,1.226,1.917
2024-05-01 20:00:00,6.0,P,20.0,1.0,1.428,1.451,1.319,1.315,1.34
2024-05-01 20:00:00,6.0,P,37.0,2.0,1.407,0.976,1.533,1.079,1.716
2024-05-01 20:00:00,6.0,P,20.0,2.0,1.562,1.38,1.508,1.429,1.364
2024-05-01 20:00:00,6.0,P,37.0,3.0,1.069,1.343,1.43,1.1,0.899
2024-05-01 20:00:00,6.0,P,20.0,3.0,1.256,1.08,1.086,1.067,1.178
2024-05-01 20:00:00,6.0,P,37.0,4.0,1.446,1.964,1.661,1.18,1.52
2024-05-01 20:00:00,6.0,P,20.0,4.0,1.337,1.506,1.45,1.518,1.423
2024-05-01 20:00:00,6.0,P,37.0,5.0,1.452,1.706,1.89,1.851,1.178
2024-05-01 20:00:00,6.0,P,20.0,5.0,1.462,1.427,1.489,1.406,1.432
2024-05-01 20:00:00,6.0,P,37.0,6.0,1.156,0.866,1.0,1.087,1.662
2024-05-01 20:00:00,6.0,P,20.0,6.0,1.327,1.303,1.115,1.115,1.165
2024-05-01 20:00:00,6.0,P,37.0,7.0,0.972,1.072,1.108,0.845,1.193
2024-05-01 20:00:00,6.0,P,20.0,7.0,1.323,1.145,1.211,1.353,1.302
2024-05-01 20:00:00,6.0,P,37.0,8.0,1.23,1.044,1.249,1.622,1.697
2024-05-01 20:00:00,6.0,P,20.0,8.0,1.409,1.377,1.326,1.48,1.509
2024-05-01 20:00:00,6.0,P,37.0,9.0,1.397,1.16,1.675,1.149,1.172
2024-05-01 20:00:00,6.0,P,20.0,9.0,1.395,1.386,1.386,1.491,1.491
2024-05-01 20:00:00,6.0,P,37.0,10.0,1.186,1.123,1.072,1.343,1.193
2024-05-01 20:00:00,6.0,P,20.0,10.0,1.319,1.409,1.325,1.452,1.35
2024-05-01 20:00:00,6.0,P,37.0,11.0,1.34,0.647,0.628,1.428,0.761
2024-05-01 20:00:00,6.0,P,20.0,11.0,1.109,1.151,1.823,0.834,1.611
2024-05-01 20:00:00,6.0,P,37.0,12.0,1.424,2.197,1.44,2.321,1.957
2024-05-01 20:00:00,6.0,P,20.0,12.0,1.289,1.375,1.32,1.345,1.278
2024-05-01 20:00:00,6.0,25S,37.0,1.0,0.92,0.769,0.995,0.918,1.424
2024-05-01 20:00:00,6.0,25S,20.0,1.0,1.591,1.498,1.44,1.379,1.438
2024-05-01 20:00:00,6.0,25S,37.0,2.0,0.88,0.662,0.911,0.808,1.573
2024-05-01 20:00:00,6.0,25S,20.0,2.0,1.252,1.366,1.438,1.595,1.283
2024-05-01 20:00:00,6.0,25S,37.0,3.0,0.826,1.029,0.942,0.864,0.603
2024-05-01 20:00:00,6.0,25S,20.0,3.0,1.526,1.395,1.373,1.49,1.413
2024-05-01 20:00:00,6.0,25S,37.0,4.0,0.775,0.937,0.987,0.766,1.017
2024-05-01 20:00:00,6.0,25S,20.0,4.0,1.42,1.329,1.228,1.189,1.264
2024-05-01 20:00:00,6.0,25S,37.0,5.0,0.823,0.88,0.781,0.925,0.994
2024-05-01 20:00:00,6.0,25S,20.0,5.0,1.671,1.546,1.589,1.521,1.538
2024-05-01 20:00:00,6.0,25S,37.0,6.0,0.86,0.8,0.8,0.913,1.415
2024-05-01 20:00:00,6.0,25S,20.0,6.0,1.394,1.42,1.362,1.433,1.504
2024-05-01 20:00:00,6.0,25S,37.0,7.0,0.844,0.72,0.799,0.695,0.989
2024-05-01 20:00:00,6.0,25S,20.0,7.0,1.466,1.335,1.364,1.389,1.464
2024-05-01 20:00:00,6.0,25S,37.0,8.0,0.688,0.516,0.983,0.978,1.0
2024-05-01 20:00:00,6.0,25S,20.0,8.0,1.514,0.995,1.153,1.086,1.209
2024-05-01 20:00:00,6.0,25S,37.0,9.0,0.943,1.012,1.023,0.852,0.841
2024-05-01 20:00:00,6.0,25S,20.0,9.0,1.441,1.454,1.349,1.381,1.256
2024-05-01 20:00:00,6.0,25S,37.0,10.0,0.861,1.031,0.932,1.056,0.883
2024-05-01 20:00:00,6.0,25S,20.0,10.0,1.42,1.449,1.37,1.469,1.423
2024-05-01 20:00:00,6.0,25S,37.0,11.0,0.934,0.759,0.826,1.136,0.844
2024-05-01 20:00:00,6.0,25S,20.0,11.0,1.53,1.407,1.406,1.255,1.414
2024-05-01 20:00:00,6.0,25S,37.0,12.0,1.453,1.009,0.668,1.053,1.172
2024-05-01 20:00:00,6.0,25S,20.0,12.0,1.378,1.261,1.243,1.312,1.296
2024-05-03 12:00:00,6.0,20S,37.0,1.0,0.712,0.802,1.215,0.727,0.771
2024-05-03 12:00:00,6.0,20S,20.0,1.0,1.411,1.41,1.73,1.327,1.706
2024-05-03 12:00:00,6.0,20S,37.0,2.0,0.754,0.592,0.715,0.73,1.061
2024-05-03 12:00:00,6.0,20S,20.0,2.0,1.119,1.047,1.133,1.009,0.951
2024-05-03 12:00:00,6.0,20S,37.0,3.0,0.603,0.868,0.921,0.667,0.641
2024-05-03 12:00:00,6.0,20S,20.0,3.0,1.15,1.379,1.274,1.279,1.39
2024-05-03 12:00:00,6.0,20S,37.0,4.0,0.67,0.95,0.983,0.554,1.234
2024-05-03 12:00:00,6.0,20S,20.0,4.0,1.659,1.873,1.584,1.724,1.885
2024-05-03 12:00:00,6.0,20S,37.0,5.0,0.564,0.689,0.7,0.677,0.613
2024-05-03 12:00:00,6.0,20S,20.0,5.0,1.406,1.709,1.717,1.71,1.675
2024-05-03 12:00:00,6.0,20S,37.0,6.0,0.847,0.64,0.635,0.789,3.155
2024-05-03 12:00:00,6.0,20S,20.0,6.0,1.671,1.463,1.629,1.826,1.598
2024-05-03 12:00:00,6.0,20S,37.0,7.0,0.938,0.661,0.688,0.657,1.152
2024-05-03 12:00:00,6.0,20S,20.0,7.0,1.728,1.486,1.361,1.673,1.58
2024-05-03 12:00:00,6.0,20S,37.0,8.0,0.541,0.525,0.718,0.812,0.875
2024-05-03 12:00:00,6.0,20S,20.0,8.0,1.705,1.723,1.705,1.688,1.739
2024-05-03 12:00:00,6.0,20S,37.0,9.0,0.599,0.677,0.643,0.463,0.51
2024-05-03 12:00:00,6.0,20S,20.0,9.0,1.608,1.632,1.693,1.588,1.72
2024-05-03 12:00:00,6.0,20S,37.0,10.0,0.745,1.239,0.777,1.307,0.867
2024-05-03 12:00:00,6.0,20S,20.0,10.0,1.574,1.727,1.641,1.642,1.69
2024-05-03 12:00:00,6.0,20S,37.0,11.0,0.701,0.439,0.484,0.88,0.503
2024-05-03 12:00:00,6.0,20S,20.0,11.0,1.762,1.723,1.624,1.712,1.864
2024-05-03 12:00:00,6.0,20S,37.0,12.0,0.548,0.827,0.547,0.781,0.977
2024-05-03 12:00:00,6.0,20S,20.0,12.0,1.301,1.738,1.625,1.699,1.634
2024-05-03 12:00:00,6.0,37S,37.0,1.0,1.599,1.689,1.976,1.488,1.861
2024-05-03 12:00:00,6.0,37S,20.0,1.0,1.234,1.274,1.282,1.149,1.301
2024-05-03 12:00:00,6.0,37S,37.0,2.0,1.622,1.259,1.605,1.164,1.572
2024-05-03 12:00:00,6.0,37S,20.0,2.0,1.321,1.397,1.547,1.325,1.246
2024-05-03 12:00:00,6.0,37S,37.0,3.0,1.675,1.927,1.923,1.56,1.553
2024-05-03 12:00:00,6.0,37S,20.0,3.0,1.34,1.395,1.213,1.36,1.423
2024-05-03 12:00:00,6.0,37S,37.0,4.0,1.673,1.492,1.198,1.499,1.005
2024-05-03 12:00:00,6.0,37S,20.0,4.0,1.288,1.504,1.414,1.344,1.285
2024-05-03 12:00:00,6.0,37S,37.0,5.0,1.345,1.712,1.663,1.565,1.032
2024-05-03 12:00:00,6.0,37S,20.0,5.0,1.163,1.362,1.347,1.188,1.074
2024-05-03 12:00:00,6.0,37S,37.0,6.0,1.867,1.319,1.226,1.478,1.524
2024-05-03 12:00:00,6.0,37S,20.0,6.0,1.325,1.304,1.409,1.117,1.317
2024-05-03 12:00:00,6.0,37S,37.0,7.0,1.782,1.562,1.447,1.488,1.703
2024-05-03 12:00:00,6.0,37S,20.0,7.0,0.996,0.975,0.881,1.389,1.395
2024-05-03 12:00:00,6.0,37S,37.0,8.0,1.551,1.389,1.864,1.783,1.796
2024-05-03 12:00:00,6.0,37S,20.0,8.0,1.541,1.677,1.512,1.565,1.446
2024-05-03 12:00:00,6.0,37S,37.0,9.0,1.487,1.903,1.782,1.32,1.322
2024-05-03 12:00:00,6.0,37S,20.0,9.0,1.536,1.373,1.476,1.52,1.339
2024-05-03 12:00:00,6.0,37S,37.0,10.0,1.259,1.85,1.485,1.809,1.375
2024-05-03 12:00:00,6.0,37S,20.0,10.0,1.203,1.256,1.02,1.227,0.964
2024-05-03 12:00:00,6.0,37S,37.0,11.0,2.008,1.508,1.617,1.785,1.662
2024-05-03 12:00:00,6.0,37S,20.0,11.0,1.364,1.333,1.256,1.427,1.286
2024-05-03 12:00:00,6.0,37S,37.0,12.0,1.58,2.067,2.008,1.863,1.785
2024-05-03 12:00:00,6.0,37S,20.0,12.0,1.586,1.466,1.664,1.499,1.487
2024-05-03 12:00:00,6.0,P,37.0,1.0,1.471,1.365,1.705,1.186,1.81
2024-05-03 12:00:00,6.0,P,20.0,1.0,1.145,1.341,1.529,1.452,1.499
2024-05-03 12:00:00,6.0,P,37.0,2.0,1.307,0.944,1.459,1.063,1.785
2024-05-03 12:00:00,6.0,P,20.0,2.0,1.44,1.123,1.378,1.063,1.051
2024-05-03 12:00:00,6.0,P,37.0,3.0,1.032,1.313,1.389,1.018,0.842
2024-05-03 12:00:00,6.0,P,20.0,3.0,0.927,0.923,0.988,0.896,1.266
2024-05-03 12:00:00,6.0,P,37.0,4.0,1.425,1.832,1.742,1.123,1.656
2024-05-03 12:00:00,6.0,P,20.0,4.0,1.334,1.666,1.646,1.374,1.547
2024-05-03 12:00:00,6.0,P,37.0,5.0,1.401,1.591,1.798,1.702,1.129
2024-05-03 12:00:00,6.0,P,20.0,5.0,0.833,1.01,1.325,1.082,0.742
2024-05-03 12:00:00,6.0,P,37.0,6.0,1.224,0.906,0.934,1.032,1.629
2024-05-03 12:00:00,6.0,P,20.0,6.0,1.091,1.23,0.904,0.96,0.922
2024-05-03 12:00:00,6.0,P,37.0,7.0,1.05,0.96,0.999,0.767,1.144
2024-05-03 12:00:00,6.0,P,20.0,7.0,1.292,0.996,1.162,0.911,1.097
2024-05-03 12:00:00,6.0,P,37.0,8.0,1.199,1.025,1.265,1.672,1.726
2024-05-03 12:00:00,6.0,P,20.0,8.0,1.045,1.149,1.085,1.211,1.123
2024-05-03 12:00:00,6.0,P,37.0,9.0,1.269,1.133,1.538,1.058,1.097
2024-05-03 12:00:00,6.0,P,20.0,9.0,1.546,1.496,1.405,1.295,1.149
2024-05-03 12:00:00,6.0,P,37.0,10.0,1.114,1.279,1.024,1.408,1.13
2024-05-03 12:00:00,6.0,P,20.0,10.0,0.918,1.131,0.9,1.131,0.896
2024-05-03 12:00:00,6.0,P,37.0,11.0,1.304,0.694,0.674,1.318,0.77
2024-05-03 12:00:00,6.0,P,20.0,11.0,1.295,1.455,1.64,1.09,1.533
2024-05-03 12:00:00,6.0,P,37.0,12.0,1.333,2.078,1.359,2.149,1.934
2024-05-03 12:00:00,6.0,P,20.0,12.0,0.709,1.107,0.873,1.166,1.0
2024-05-03 12:00:00,6.0,25S,37.0,1.0,0.809,0.65,0.88,0.761,1.265
2024-05-03 12:00:00,6.0,25S,20.0,1.0,1.635,1.477,1.459,1.54,1.482
2024-05-03 12:00:00,6.0,25S,37.0,2.0,0.788,0.556,0.813,0.691,1.396
2024-05-03 12:00:00,6.0,25S,20.0,2.0,1.424,1.631,1.616,1.737,1.577
2024-05-03 12:00:00,6.0,25S,37.0,3.0,0.733,0.922,0.846,0.726,0.571
2024-05-03 12:00:00,6.0,25S,20.0,3.0,1.544,1.682,1.599,1.6,1.607
2024-05-03 12:00:00,6.0,25S,37.0,4.0,0.696,0.887,0.923,0.678,1.059
2024-05-03 12:00:00,6.0,25S,20.0,4.0,1.58,1.546,1.704,1.575,1.778
2024-05-03 12:00:00,6.0,25S,37.0,5.0,0.737,0.773,0.753,0.806,0.814
2024-05-03 12:00:00,6.0,25S,20.0,5.0,1.649,1.625,1.789,1.599,1.421
2024-05-03 12:00:00,6.0,25S,37.0,6.0,0.774,0.715,0.641,0.759,1.237
2024-05-03 12:00:00,6.0,25S,20.0,6.0,1.585,1.502,1.348,1.658,1.545
2024-05-03 12:00:00,6.0,25S,37.0,7.0,0.799,0.616,0.659,0.584,0.912
2024-05-03 12:00:00,6.0,25S,20.0,7.0,1.737,1.575,1.425,1.539,1.502
2024-05-03 12:00:00,6.0,25S,37.0,8.0,0.63,0.527,0.935,0.928,1.0
2024-05-03 12:00:00,6.0,25S,20.0,8.0,1.283,1.489,1.481,1.597,1.646
2024-05-03 12:00:00,6.0,25S,37.0,9.0,0.857,0.899,0.912,0.699,0.739
2024-05-03 12:00:00,6.0,25S,20.0,9.0,1.567,1.618,1.585,1.547,1.604
2024-05-03 12:00:00,6.0,25S,37.0,10.0,0.688,0.961,0.745,1.027,0.747
2024-05-03 12:00:00,6.0,25S,20.0,10.0,1.541,1.508,1.538,1.547,1.359
2024-05-03 12:00:00,6.0,25S,37.0,11.0,0.86,0.688,0.667,1.068,0.715
2024-05-03 12:00:00,6.0,25S,20.0,11.0,1.502,1.491,1.432,1.461,1.431
2024-05-03 12:00:00,6.0,25S,37.0,12.0,1.745,0.958,0.578,0.945,1.115
2024-05-03 12:00:00,6.0,25S,20.0,12.0,1.337,1.348,1.405,1.57,1.417
2024-04-30 12:00:00,6.0,20S,37.0,1.0,0.907,0.964,0.75,0.852,0.77
2024-04-30 12:00:00,6.0,20S,20.0,1.0,0.448,0.444,0.502,0.36,0.487
2024-04-30 12:00:00,6.0,20S,37.0,2.0,0.585,0.472,0.549,0.443,0.565
