Date,FA#,Condition,Temperature,Colony,Rep_1,Rep_2,Rep_3,Rep_4,Rep_5
2024-06-25 10:00:00,8.0,25S,37.0,5.0,0.132,0.285,0.261,0.181,0.285
2024-06-25 10:00:00,8.0,25S,20.0,5.0,0.47,0.306,0.566,0.69,0.425
2024-06-25 10:00:00,8.0,25S,37.0,6.0,0.501,0.34,0.432,0.316,0.493
2024-06-25 10:00:00,8.0,25S,20.0,6.0,0.662,0.511,0.631,0.492,0.516
2024-06-25 10:00:00,8.0,25S,37.0,7.0,0.263,0.157,0.197,0.257,0.288
2024-06-25 10:00:00,8.0,25S,20.0,7.0,0.377,0.605,0.53,0.719,0.787
2024-06-25 10:00:00,8.0,25S,37.0,8.0,0.296,0.33,0.748,0.825,0.695
2024-06-25 10:00:00,8.0,25S,20.0,8.0,0.566,0.496,0.346,0.318,0.565
2024-06-25 10:00:00,8.0,25S,37.0,9.0,0.291,0.535,0.512,0.3,0.363
2024-06-25 10:00:00,8.0,25S,20.0,9.0,0.258,0.23,0.485,0.532,0.464
2024-06-25 10:00:00,8.0,25S,37.0,10.0,0.23,0.657,0.287,0.677,0.305
2024-06-25 10:00:00,8.0,25S,20.0,10.0,0.602,0.64,0.735,0.679,0.633
2024-06-25 10:00:00,8.0,25S,37.0,11.0,0.441,0.258,0.3,0.477,0.236
2024-06-25 10:00:00,8.0,25S,20.0,11.0,0.69,0.543,0.44,0.579,0.598
2024-06-25 10:00:00,8.0,25S,37.0,12.0,0.402,0.65,0.379,0.945,0.994
2024-06-25 10:00:00,8.0,25S,20.0,12.0,0.433,0.371,0.576,0.634,0.497
2024-06-27 10:00:00,8.0,20S,37.0,1.0,1.23,0.994,1.122,1.241,1.33
2024-06-27 10:00:00,8.0,20S,20.0,1.0,1.534,1.523,1.607,1.559,1.515
2024-06-27 10:00:00,8.0,20S,37.0,2.0,1.14,0.964,1.02,1.091,1.324
2024-06-27 10:00:00,8.0,20S,20.0,2.0,1.083,1.029,0.963,1.135,1.197
2024-06-27 10:00:00,8.0,20S,37.0,3.0,0.849,1.138,1.159,0.887,0.749
2024-06-27 10:00:00,8.0,20S,20.0,3.0,1.144,1.177,1.338,1.037,1.321
2024-06-27 10:00:00,8.0,20S,37.0,4.0,1.008,1.109,1.163,0.744,1.049
2024-06-27 10:00:00,8.0,20S,20.0,4.0,1.294,1.494,1.654,1.442,1.593
2024-06-27 10:00:00,8.0,20S,37.0,5.0,0.553,0.527,0.426,0.537,0.652
2024-06-27 10:00:00,8.0,20S,20.0,5.0,1.522,1.584,1.677,1.719,1.562
2024-06-27 10:00:00,8.0,20S,37.0,6.0,1.18,0.713,0.932,1.408,1.026
2024-06-27 10:00:00,8.0,20S,20.0,6.0,1.519,1.507,1.605,1.481,1.612
2024-06-27 10:00:00,8.0,20S,37.0,7.0,0.834,0.727,0.765,0.572,1.158
2024-06-27 10:00:00,8.0,20S,20.0,7.0,1.631,1.535,1.637,1.469,1.766
2024-06-27 10:00:00,8.0,20S,37.0,8.0,0.699,0.527,0.811,0.783,0.91
2024-06-27 10:00:00,8.0,20S,20.0,8.0,1.421,1.51,1.609,1.603,1.628
2024-06-27 10:00:00,8.0,20S,37.0,9.0,0.539,0.608,0.79,0.512,0.443
2024-06-27 10:00:00,8.0,20S,20.0,9.0,1.45,1.486,1.607,1.402,1.602
2024-06-27 10:00:00,8.0,20S,37.0,10.0,1.015,0.981,0.954,1.072,1.017
2024-06-27 10:00:00,8.0,20S,20.0,10.0,1.138,1.192,1.104,1.188,1.208
2024-06-27 10:00:00,8.0,20S,37.0,11.0,0.947,0.726,0.737,1.334,0.74
2024-06-27 10:00:00,8.0,20S,20.0,11.0,1.386,1.524,1.469,1.681,1.556
2024-06-27 10:00:00,8.0,20S,37.0,12.0,0.884,0.72,0.863,0.841,0.878
2024-06-27 10:00:00,8.0,20S,20.0,12.0,1.146,1.089,1.054,1.016,1.135
2024-06-27 10:00:00,8.0,37S,37.0,1.0,1.898,1.83,0.878,1.32,0.895
2024-06-27 10:00:00,8.0,37S,20.0,1.0,1.368,1.497,1.789,1.511,1.665
2024-06-27 10:00:00,8.0,37S,37.0,2.0,0.577,0.585,0.915,0.728,0.689
2024-06-27 10:00:00,8.0,37S,20.0,2.0,1.505,1.353,1.425,1.367,1.444
2024-06-27 10:00:00,8.0,37S,37.0,3.0,2.182,0.497,1.003,1.538,2.108
2024-06-27 10:00:00,8.0,37S,20.0,3.0,1.609,1.655,1.53,1.59,1.462
2024-06-27 10:00:00,8.0,37S,37.0,4.0,0.421,0.53,0.759,0.514,0.695
2024-06-27 10:00:00,8.0,37S,20.0,4.0,1.346,1.661,1.459,1.476,1.583
2024-06-27 10:00:00,8.0,37S,37.0,5.0,1.676,1.21,1.494,1.138,0.84
2024-06-27 10:00:00,8.0,37S,20.0,5.0,1.174,1.653,1.324,1.62,1.304
2024-06-27 10:00:00,8.0,37S,37.0,6.0,1.434,1.673,0.775,0.721,0.83
2024-06-27 10:00:00,8.0,37S,20.0,6.0,1.603,1.482,1.249,1.296,1.458
2024-06-27 10:00:00,8.0,37S,37.0,7.0,1.091,1.684,0.448,0.636,0.7
2024-06-27 10:00:00,8.0,37S,20.0,7.0,1.289,1.36,1.204,1.282,1.515
2024-06-27 10:00:00,8.0,37S,37.0,8.0,2.006,2.042,0.76,0.949,1.875
2024-06-27 10:00:00,8.0,37S,20.0,8.0,1.641,1.801,1.677,1.656,1.701
2024-06-27 10:00:00,8.0,37S,37.0,9.0,1.008,0.983,0.962,1.046,1.251
2024-06-27 10:00:00,8.0,37S,20.0,9.0,1.646,1.525,1.472,1.461,1.288
2024-06-27 10:00:00,8.0,37S,37.0,10.0,1.755,1.388,1.748,1.512,1.325
2024-06-27 10:00:00,8.0,37S,20.0,10.0,1.518,1.55,1.46,1.591,1.486
2024-06-27 10:00:00,8.0,37S,37.0,11.0,1.461,1.935,0.867,0.829,1.631
2024-06-27 10:00:00,8.0,37S,20.0,11.0,1.575,1.57,1.417,1.581,1.426
2024-06-27 10:00:00,8.0,37S,37.0,12.0,1.347,2.103,1.292,0.743,1.39
2024-06-27 10:00:00,8.0,37S,20.0,12.0,1.7,1.749,1.509,1.517,1.578
2024-06-27 10:00:00,8.0,P,37.0,1.0,2.243,1.858,1.695,1.929,1.448
2024-06-27 10:00:00,8.0,P,20.0,1.0,1.552,1.414,1.699,1.574,1.543
2024-06-27 10:00:00,8.0,P,37.0,2.0,1.816,1.734,1.182,1.708,1.322
2024-06-27 10:00:00,8.0,P,20.0,2.0,1.55,1.476,1.484,1.555,1.659
2024-06-27 10:00:00,8.0,P,37.0,3.0,1.346,1.087,1.399,1.448,1.485
2024-06-27 10:00:00,8.0,P,20.0,3.0,1.41,1.567,1.485,1.418,1.263
2024-06-27 10:00:00,8.0,P,37.0,4.0,1.627,1.489,1.307,1.068,1.445
2024-06-27 10:00:00,8.0,P,20.0,4.0,1.643,1.611,1.592,1.78,1.746
2024-06-27 10:00:00,8.0,P,37.0,5.0,1.705,1.412,1.416,1.258,1.781
2024-06-27 10:00:00,8.0,P,20.0,5.0,1.351,1.6,1.438,1.528,1.501
2024-06-27 10:00:00,8.0,P,37.0,6.0,1.353,1.629,1.174,1.784,1.321
2024-06-27 10:00:00,8.0,P,20.0,6.0,1.443,1.35,1.182,1.418,1.284
2024-06-27 10:00:00,8.0,P,37.0,7.0,1.576,1.198,1.042,1.317,1.503
2024-06-27 10:00:00,8.0,P,20.0,7.0,1.251,1.453,1.869,1.138,1.544
2024-06-27 10:00:00,8.0,P,37.0,8.0,1.833,1.761,1.169,1.473,1.444
2024-06-27 10:00:00,8.0,P,20.0,8.0,1.565,1.38,1.564,1.618,1.608
2024-06-27 10:00:00,8.0,P,37.0,9.0,0.93,0.729,0.741,1.313,1.351
2024-06-27 10:00:00,8.0,P,20.0,9.0,1.579,1.668,1.643,1.719,1.616
2024-06-27 10:00:00,8.0,P,37.0,10.0,1.131,1.782,1.416,1.798,1.549
2024-06-27 10:00:00,8.0,P,20.0,10.0,1.351,1.146,1.345,1.161,1.363
2024-06-27 10:00:00,8.0,P,37.0,11.0,1.01,1.191,0.68,0.97,1.181
2024-06-27 10:00:00,8.0,P,20.0,11.0,1.168,0.687,0.95,1.032,0.602
2024-06-27 10:00:00,8.0,P,37.0,12.0,2.016,1.35,1.72,1.664,1.623
2024-06-27 10:00:00,8.0,P,20.0,12.0,1.224,1.259,1.199,1.233,1.294
2024-06-27 10:00:00,8.0,25S,37.0,1.0,0.652,0.408,1.082,0.869,1.44
2024-06-27 10:00:00,8.0,25S,20.0,1.0,1.597,1.51,1.393,1.431,1.502
2024-06-27 10:00:00,8.0,25S,37.0,2.0,0.547,0.369,0.607,0.776,1.402
2024-06-27 10:00:00,8.0,25S,20.0,2.0,1.46,1.475,1.391,1.675,1.439
2024-06-27 10:00:00,8.0,25S,37.0,3.0,1.106,1.077,0.817,0.663,1.313
2024-06-27 10:00:00,8.0,25S,20.0,3.0,0.988,1.086,0.948,0.917,1.02
2024-06-27 10:00:00,8.0,25S,37.0,4.0,0.928,1.009,1.232,0.784,1.199
2024-06-27 10:00:00,8.0,25S,20.0,4.0,1.403,1.355,1.741,1.527,1.678
2024-06-27 10:00:00,8.0,25S,37.0,5.0,0.463,0.535,0.461,0.551,0.907
2024-06-27 10:00:00,8.0,25S,20.0,5.0,1.34,1.487,1.478,1.435,1.661
2024-06-27 10:00:00,8.0,25S,37.0,6.0,0.673,0.516,0.756,0.81,1.14
2024-06-27 10:00:00,8.0,25S,20.0,6.0,1.389,1.353,1.461,1.822,1.611
2024-06-27 10:00:00,8.0,25S,37.0,7.0,0.558,0.555,0.616,0.388,1.264
2024-06-27 10:00:00,8.0,25S,20.0,7.0,1.375,1.543,1.239,1.216,1.31
2024-06-27 10:00:00,8.0,25S,37.0,8.0,0.514,0.517,1.147,1.252,1.119
2024-06-27 10:00:00,8.0,25S,20.0,8.0,1.411,1.165,1.401,1.544,1.261
2024-06-27 10:00:00,8.0,25S,37.0,9.0,0.545,0.874,0.984,0.547,0.524
2024-06-27 10:00:00,8.0,25S,20.0,9.0,1.381,1.646,1.532,1.405,1.411
2024-06-27 10:00:00,8.0,25S,37.0,10.0,0.517,0.871,0.579,1.064,0.775
2024-06-27 10:00:00,8.0,25S,20.0,10.0,1.507,1.338,1.477,1.804,1.403
2024-06-27 10:00:00,8.0,25S,37.0,11.0,0.827,0.406,0.592,1.393,0.411
2024-06-27 10:00:00,8.0,25S,20.0,11.0,1.298,1.414,1.374,1.336,1.3
2024-06-27 10:00:00,8.0,25S,37.0,12.0,0.678,0.835,0.56,1.215,1.334
2024-06-27 10:00:00,8.0,25S,20.0,12.0,1.395,1.259,1.422,1.279,1.277
2024-06-27 18:00:00,8.0,20S,37.0,1.0,1.176,0.972,1.105,1.22,1.313
2024-06-27 18:00:00,8.0,20S,20.0,1.0,1.552,1.503,1.455,1.522,1.52
2024-06-27 18:00:00,8.0,20S,37.0,2.0,1.119,0.945,0.988,1.079,1.32
2024-06-27 18:00:00,8.0,20S,20.0,2.0,1.14,1.033,1.1,1.088,1.13
2024-06-27 18:00:00,8.0,20S,37.0,3.0,0.843,1.106,1.114,0.866,0.75
2024-06-27 18:00:00,8.0,20S,20.0,3.0,1.144,1.034,1.046,1.028,1.351
2024-06-27 18:00:00,8.0,20S,37.0,4.0,0.998,1.058,1.133,0.745,1.027
2024-06-27 18:00:00,8.0,20S,20.0,4.0,1.328,1.449,1.404,1.547,1.46
2024-06-27 18:00:00,8.0,20S,37.0,5.0,0.531,0.511,0.424,0.515,0.633
2024-06-27 18:00:00,8.0,20S,20.0,5.0,1.57,1.506,1.492,1.463,1.587
2024-06-27 18:00:00,8.0,20S,37.0,6.0,1.125,0.702,0.905,1.378,1.016
2024-06-27 18:00:00,8.0,20S,20.0,6.0,1.599,1.54,1.713,1.495,1.437
2024-06-27 18:00:00,8.0,20S,37.0,7.0,0.813,0.702,0.747,0.566,1.11
2024-06-27 18:00:00,8.0,20S,20.0,7.0,1.564,1.556,1.559,1.48,1.556
2024-06-27 18:00:00,8.0,20S,37.0,8.0,0.666,0.522,0.774,0.756,0.88
2024-06-27 18:00:00,8.0,20S,20.0,8.0,1.493,1.493,1.48,1.563,1.541
2024-06-27 18:00:00,8.0,20S,37.0,9.0,0.527,0.598,0.752,0.505,0.442
2024-06-27 18:00:00,8.0,20S,20.0,9.0,1.384,1.496,1.507,1.515,1.573
2024-06-27 18:00:00,8.0,20S,37.0,10.0,1.003,0.973,0.951,1.052,1.015
2024-06-27 18:00:00,8.0,20S,20.0,10.0,1.055,1.218,1.022,1.18,1.119
2024-06-27 18:00:00,8.0,20S,37.0,11.0,0.921,0.724,0.724,1.312,0.736
2024-06-27 18:00:00,8.0,20S,20.0,11.0,1.564,1.546,1.54,1.726,1.577
2024-06-27 18:00:00,8.0,20S,37.0,12.0,0.863,0.708,0.84,0.826,0.866
2024-06-27 18:00:00,8.0,20S,20.0,12.0,1.115,1.032,1.005,1.071,1.142
2024-06-27 18:00:00,8.0,37S,37.0,1.0,1.742,1.492,0.833,0.712,0.561
2024-06-27 18:00:00,8.0,37S,20.0,1.0,1.332,1.466,1.611,1.45,1.541
2024-06-27 18:00:00,8.0,37S,37.0,2.0,0.797,1.033,1.04,0.752,0.82
2024-06-27 18:00:00,8.0,37S,20.0,2.0,1.467,1.447,1.502,1.534,1.496
2024-06-27 18:00:00,8.0,37S,37.0,3.0,2.196,0.852,0.944,1.565,1.733
2024-06-27 18:00:00,8.0,37S,20.0,3.0,1.589,1.653,1.633,1.644,1.367
2024-06-27 18:00:00,8.0,37S,37.0,4.0,0.404,0.521,0.642,0.553,0.648
2024-06-27 18:00:00,8.0,37S,20.0,4.0,1.49,1.504,1.317,1.399,1.457
2024-06-27 18:00:00,8.0,37S,37.0,5.0,1.206,1.24,1.369,1.19,0.91
2024-06-27 18:00:00,8.0,37S,20.0,5.0,1.441,0.922,0.996,0.97,1.164
2024-06-27 18:00:00,8.0,37S,37.0,6.0,1.448,1.417,1.093,0.76,1.473
2024-06-27 18:00:00,8.0,37S,20.0,6.0,1.345,1.64,1.515,1.39,1.466
2024-06-27 18:00:00,8.0,37S,37.0,7.0,0.993,0.596,0.414,1.211,0.82
2024-06-27 18:00:00,8.0,37S,20.0,7.0,0.979,1.174,1.308,1.155,1.389
2024-06-27 18:00:00,8.0,37S,37.0,8.0,1.769,1.759,0.853,1.085,1.715
2024-06-27 18:00:00,8.0,37S,20.0,8.0,1.534,1.699,1.532,1.534,1.685
2024-06-27 18:00:00,8.0,37S,37.0,9.0,1.048,1.071,1.155,1.058,1.401
2024-06-27 18:00:00,8.0,37S,20.0,9.0,1.531,1.336,1.483,1.376,1.346
2024-06-27 18:00:00,8.0,37S,37.0,10.0,1.731,1.395,1.773,1.542,1.345
2024-06-27 18:00:00,8.0,37S,20.0,10.0,1.475,1.588,1.551,1.601,1.569
2024-06-27 18:00:00,8.0,37S,37.0,11.0,1.146,1.675,1.222,0.835,1.597
2024-06-27 18:00:00,8.0,37S,20.0,11.0,1.449,1.318,1.334,1.518,1.508
2024-06-27 18:00:00,8.0,37S,37.0,12.0,1.306,1.819,1.368,1.312,1.47
2024-06-27 18:00:00,8.0,37S,20.0,12.0,1.42,1.541,1.42,1.403,1.574
2024-06-27 18:00:00,8.0,P,37.0,1.0,2.152,1.952,2.161,2.12,1.509
2024-06-27 18:00:00,8.0,P,20.0,1.0,1.441,1.351,1.492,1.341,1.565
2024-06-27 18:00:00,8.0,P,37.0,2.0,1.99,1.848,1.297,1.578,1.444
2024-06-27 18:00:00,8.0,P,20.0,2.0,1.386,1.358,1.43,1.37,1.393
2024-06-27 18:00:00,8.0,P,37.0,3.0,1.325,1.252,1.425,1.427,1.466
2024-06-27 18:00:00,8.0,P,20.0,3.0,1.249,1.133,1.195,1.088,1.183
2024-06-27 18:00:00,8.0,P,37.0,4.0,1.566,1.677,1.417,1.145,1.497
2024-06-27 18:00:00,8.0,P,20.0,4.0,1.513,1.504,1.546,1.504,1.501
2024-06-27 18:00:00,8.0,P,37.0,5.0,1.674,1.466,1.389,1.289,1.775
2024-06-27 18:00:00,8.0,P,20.0,5.0,1.236,1.244,1.348,1.222,1.276
2024-06-27 18:00:00,8.0,P,37.0,6.0,1.358,1.611,1.187,1.778,1.392
2024-06-27 18:00:00,8.0,P,20.0,6.0,1.218,1.185,1.03,1.089,1.316
2024-06-27 18:00:00,8.0,P,37.0,7.0,1.563,1.196,1.05,1.329,1.497
2024-06-27 18:00:00,8.0,P,20.0,7.0,1.259,1.22,2.407,1.127,1.195
2024-06-27 18:00:00,8.0,P,37.0,8.0,1.815,1.738,1.395,1.54,1.499
2024-06-27 18:00:00,8.0,P,20.0,8.0,1.381,1.385,1.541,1.62,1.358
2024-06-27 18:00:00,8.0,P,37.0,9.0,0.932,0.852,0.752,1.17,1.271
2024-06-27 18:00:00,8.0,P,20.0,9.0,1.369,1.63,1.573,1.353,1.357
2024-06-27 18:00:00,8.0,P,37.0,10.0,1.132,1.774,1.414,1.801,1.541
2024-06-27 18:00:00,8.0,P,20.0,10.0,1.197,1.183,1.198,1.137,1.171
2024-06-27 18:00:00,8.0,P,37.0,11.0,0.985,1.176,0.676,0.954,1.157
2024-06-27 18:00:00,8.0,P,20.0,11.0,0.678,1.081,1.102,0.947,1.228
2024-06-27 18:00:00,8.0,P,37.0,12.0,2.0,1.354,1.704,1.663,1.633
2024-06-27 18:00:00,8.0,P,20.0,12.0,0.981,1.047,0.948,1.049,1.031
2024-06-27 18:00:00,8.0,25S,37.0,1.0,0.666,0.415,1.072,0.86,1.419
2024-06-27 18:00:00,8.0,25S,20.0,1.0,1.451,1.406,1.574,1.713,1.735
2024-06-27 18:00:00,8.0,25S,37.0,2.0,0.55,0.371,0.608,0.786,1.396
2024-06-27 18:00:00,8.0,25S,20.0,2.0,1.535,1.408,1.463,1.634,1.597
2024-06-27 18:00:00,8.0,25S,37.0,3.0,1.11,1.075,0.822,0.672,1.44
2024-06-27 18:00:00,8.0,25S,20.0,3.0,1.014,0.935,1.068,0.905,1.04
2024-06-27 18:00:00,8.0,25S,37.0,4.0,0.932,1.011,1.223,0.794,1.19
2024-06-27 18:00:00,8.0,25S,20.0,4.0,1.56,1.309,1.56,1.527,1.385
2024-06-27 18:00:00,8.0,25S,37.0,5.0,0.473,0.541,0.472,0.553,0.907
2024-06-27 18:00:00,8.0,25S,20.0,5.0,1.392,1.602,1.471,1.565,1.648
2024-06-27 18:00:00,8.0,25S,37.0,6.0,0.674,0.527,0.771,0.819,1.127
2024-06-27 18:00:00,8.0,25S,20.0,6.0,1.503,1.405,1.488,1.536,1.585
2024-06-27 18:00:00,8.0,25S,37.0,7.0,0.571,0.562,0.614,0.397,1.211
2024-06-27 18:00:00,8.0,25S,20.0,7.0,1.469,1.511,1.462,1.329,1.373
2024-06-27 18:00:00,8.0,25S,37.0,8.0,0.526,0.526,1.15,1.259,1.105
2024-06-27 18:00:00,8.0,25S,20.0,8.0,1.346,1.175,1.509,1.179,1.122
2024-06-27 18:00:00,8.0,25S,37.0,9.0,0.558,0.877,0.985,0.553,0.535
2024-06-27 18:00:00,8.0,25S,20.0,9.0,1.476,1.665,1.216,1.521,1.413
2024-06-27 18:00:00,8.0,25S,37.0,10.0,0.525,0.878,0.588,1.064,0.784
2024-06-27 18:00:00,8.0,25S,20.0,10.0,1.523,1.457,1.555,1.478,1.486
2024-06-27 18:00:00,8.0,25S,37.0,11.0,0.82,0.419,0.595,1.377,0.423
2024-06-27 18:00:00,8.0,25S,20.0,11.0,1.35,1.411,1.405,1.364,1.284
2024-06-27 18:00:00,8.0,25S,37.0,12.0,0.673,0.833,0.561,1.187,1.315
2024-06-27 18:00:00,8.0,25S,20.0,12.0,1.569,1.314,1.482,1.403,1.248
2024-06-28 10:00:00,8.0,20S,37.0,1.0,1.079,0.875,0.989,1.079,1.185
2024-06-28 10:00:00,8.0,20S,20.0,1.0,1.668,1.57,1.608,1.63,1.677
2024-06-28 10:00:00,8.0,20S,37.0,2.0,1.025,0.873,0.916,1.03,1.274
