Date,FA#,Condition,Temperature,Colony,Rep_1,Rep_2,Rep_3,Rep_4,Rep_5
2024-05-29 20:00:00,7.0,37S,20.0,5.0,1.634,1.618,1.678,1.545,1.558
2024-05-29 20:00:00,7.0,37S,37.0,6.0,1.711,0.889,1.418,1.442,1.588
2024-05-29 20:00:00,7.0,37S,20.0,6.0,1.637,1.573,1.504,1.406,1.631
2024-05-29 20:00:00,7.0,37S,37.0,7.0,2.148,0.848,1.094,1.562,1.972
2024-05-29 20:00:00,7.0,37S,20.0,7.0,1.13,0.854,0.92,0.838,0.853
2024-05-29 20:00:00,7.0,37S,37.0,8.0,1.456,1.735,2.053,1.804,1.873
2024-05-29 20:00:00,7.0,37S,20.0,8.0,1.562,1.439,1.605,1.834,1.484
2024-05-29 20:00:00,7.0,37S,37.0,9.0,0.741,0.911,0.542,0.438,0.859
2024-05-29 20:00:00,7.0,37S,20.0,9.0,1.679,1.75,1.693,1.646,1.521
2024-05-29 20:00:00,7.0,37S,37.0,10.0,1.108,1.602,1.231,2.029,1.25
2024-05-29 20:00:00,7.0,37S,20.0,10.0,1.483,1.395,1.27,1.308,1.207
2024-05-29 20:00:00,7.0,37S,37.0,11.0,1.148,0.217,0.487,0.962,0.508
2024-05-29 20:00:00,7.0,37S,20.0,11.0,1.502,1.363,1.179,1.535,1.321
2024-05-29 20:00:00,7.0,37S,37.0,12.0,1.282,2.063,0.901,1.251,1.571
2024-05-29 20:00:00,7.0,37S,20.0,12.0,1.505,1.517,1.512,1.562,1.438
2024-05-29 20:00:00,7.0,P,37.0,1.0,1.046,1.145,0.435,1.425,0.693
2024-05-29 20:00:00,7.0,P,20.0,1.0,1.423,1.304,1.364,1.569,1.205
2024-05-29 20:00:00,7.0,P,37.0,2.0,1.238,0.405,0.709,0.39,1.428
2024-05-29 20:00:00,7.0,P,20.0,2.0,1.405,1.44,1.419,1.429,1.262
2024-05-29 20:00:00,7.0,P,37.0,3.0,0.889,1.806,1.964,1.192,2.062
2024-05-29 20:00:00,7.0,P,20.0,3.0,1.453,1.36,1.19,1.396,1.446
2024-05-29 20:00:00,7.0,P,37.0,4.0,1.134,2.194,1.107,1.351,1.942
2024-05-29 20:00:00,7.0,P,20.0,4.0,1.522,1.367,1.356,1.604,1.556
2024-05-29 20:00:00,7.0,P,37.0,5.0,0.687,1.693,1.926,1.899,0.851
2024-05-29 20:00:00,7.0,P,20.0,5.0,1.306,1.424,1.587,1.359,1.432
2024-05-29 20:00:00,7.0,P,37.0,6.0,1.677,1.196,1.154,1.417,1.524
2024-05-29 20:00:00,7.0,P,20.0,6.0,1.549,1.407,1.155,1.238,1.057
2024-05-29 20:00:00,7.0,P,37.0,7.0,1.314,1.153,1.153,0.923,1.227
2024-05-29 20:00:00,7.0,P,20.0,7.0,1.557,1.601,1.499,1.448,1.408
2024-05-29 20:00:00,7.0,P,37.0,8.0,1.398,1.996,2.191,2.037,2.181
2024-05-29 20:00:00,7.0,P,20.0,8.0,1.519,1.472,1.713,1.57,1.544
2024-05-29 20:00:00,7.0,P,37.0,9.0,2.16,1.661,1.586,1.188,1.721
2024-05-29 20:00:00,7.0,P,20.0,9.0,1.43,1.419,1.359,1.358,1.421
2024-05-29 20:00:00,7.0,P,37.0,10.0,1.047,2.099,1.105,2.171,1.194
2024-05-29 20:00:00,7.0,P,20.0,10.0,1.439,1.414,1.48,1.466,1.492
2024-05-29 20:00:00,7.0,P,37.0,11.0,1.057,1.035,0.595,0.766,0.964
2024-05-29 20:00:00,7.0,P,20.0,11.0,0.895,1.165,0.78,0.757,0.865
2024-05-29 20:00:00,7.0,P,37.0,12.0,1.339,2.314,1.212,2.292,2.524
2024-05-29 20:00:00,7.0,P,20.0,12.0,1.056,1.333,1.008,1.126,1.166
2024-05-29 20:00:00,7.0,25S,37.0,1.0,0.638,0.698,1.01,0.987,0.971
2024-05-29 20:00:00,7.0,25S,20.0,1.0,1.627,1.637,1.617,1.55,1.599
2024-05-29 20:00:00,7.0,25S,37.0,2.0,0.766,0.437,0.761,0.556,0.929
2024-05-29 20:00:00,7.0,25S,20.0,2.0,1.415,1.66,1.672,1.297,1.506
2024-05-29 20:00:00,7.0,25S,37.0,3.0,0.631,0.841,0.989,0.744,0.94
2024-05-29 20:00:00,7.0,25S,20.0,3.0,1.333,1.063,1.112,1.151,1.076
2024-05-29 20:00:00,7.0,25S,37.0,4.0,0.848,1.0,1.099,0.707,1.882
2024-05-29 20:00:00,7.0,25S,20.0,4.0,1.613,1.529,1.452,1.48,1.537
2024-05-29 20:00:00,7.0,25S,37.0,5.0,0.737,0.847,0.582,0.862,0.869
2024-05-29 20:00:00,7.0,25S,20.0,5.0,1.546,1.72,1.556,1.519,1.505
2024-05-29 20:00:00,7.0,25S,37.0,6.0,0.815,0.404,0.628,0.811,0.957
2024-05-29 20:00:00,7.0,25S,20.0,6.0,1.587,1.716,1.505,1.536,1.555
2024-05-29 20:00:00,7.0,25S,37.0,7.0,0.855,0.637,0.838,0.536,1.018
2024-05-29 20:00:00,7.0,25S,20.0,7.0,1.648,1.652,1.544,1.501,1.508
2024-05-29 20:00:00,7.0,25S,37.0,8.0,0.732,0.376,0.945,0.991,0.917
2024-05-29 20:00:00,7.0,25S,20.0,8.0,1.633,1.597,1.563,1.552,1.521
2024-05-29 20:00:00,7.0,25S,37.0,9.0,0.998,0.927,0.957,0.813,0.662
2024-05-29 20:00:00,7.0,25S,20.0,9.0,1.672,1.659,1.582,1.461,1.447
2024-05-29 20:00:00,7.0,25S,37.0,10.0,0.871,0.898,0.916,1.016,0.87
2024-05-29 20:00:00,7.0,25S,20.0,10.0,1.737,1.681,1.512,1.531,1.476
2024-05-29 20:00:00,7.0,25S,37.0,11.0,0.92,0.541,0.734,0.981,0.655
2024-05-29 20:00:00,7.0,25S,20.0,11.0,1.416,1.374,1.312,1.579,1.425
2024-05-29 20:00:00,7.0,25S,37.0,12.0,0.532,0.898,0.515,0.968,0.99
2024-05-29 20:00:00,7.0,25S,20.0,12.0,1.477,1.474,1.574,1.526,1.429
2024-05-28 12:00:00,7.0,20S,37.0,1.0,0.621,0.566,0.616,0.416,0.625
2024-05-28 12:00:00,7.0,20S,20.0,1.0,0.426,0.524,0.418,0.524,0.451
2024-05-28 12:00:00,7.0,20S,37.0,2.0,0.479,0.516,0.5,0.381,0.572
2024-05-28 12:00:00,7.0,20S,20.0,2.0,0.467,0.41,0.42,0.407,0.469
2024-05-28 12:00:00,7.0,20S,37.0,3.0,0.353,0.336,0.491,0.277,0.313
2024-05-28 12:00:00,7.0,20S,20.0,3.0,0.287,0.269,0.273,0.226,0.269
2024-05-28 12:00:00,7.0,20S,37.0,4.0,0.433,0.444,0.511,0.419,0.426
2024-05-28 12:00:00,7.0,20S,20.0,4.0,0.345,0.313,0.307,0.371,0.222
2024-05-28 12:00:00,7.0,20S,37.0,5.0,0.5,0.476,0.397,0.521,0.493
2024-05-28 12:00:00,7.0,20S,20.0,5.0,0.228,0.367,0.281,0.438,0.443
2024-05-28 12:00:00,7.0,20S,37.0,6.0,0.598,0.337,0.444,0.442,0.505
2024-05-28 12:00:00,7.0,20S,20.0,6.0,0.435,0.368,0.42,0.292,0.345
2024-05-28 12:00:00,7.0,20S,37.0,7.0,0.617,0.633,0.675,0.551,0.737
2024-05-28 12:00:00,7.0,20S,20.0,7.0,0.473,0.529,0.584,0.427,0.373
2024-05-28 12:00:00,7.0,20S,37.0,8.0,0.58,0.518,0.63,0.725,0.396
2024-05-28 12:00:00,7.0,20S,20.0,8.0,0.46,0.456,0.334,0.295,0.195
2024-05-28 12:00:00,7.0,20S,37.0,9.0,0.186,0.449,0.274,0.34,0.292
2024-05-28 12:00:00,7.0,20S,20.0,9.0,0.315,0.271,0.374,0.476,0.494
2024-05-28 12:00:00,7.0,20S,37.0,10.0,0.532,0.638,0.573,0.673,0.509
2024-05-28 12:00:00,7.0,20S,20.0,10.0,0.418,0.369,0.419,0.433,0.472
2024-05-28 12:00:00,7.0,20S,37.0,11.0,0.466,0.261,0.416,0.394,0.427
2024-05-28 12:00:00,7.0,20S,20.0,11.0,0.277,0.415,0.368,0.224,0.437
2024-05-28 12:00:00,7.0,20S,37.0,12.0,0.449,0.76,0.48,0.715,0.686
2024-05-28 12:00:00,7.0,20S,20.0,12.0,0.306,0.339,0.319,0.38,0.336
2024-05-28 12:00:00,7.0,37S,37.0,1.0,0.48,0.582,0.573,0.561,0.713
2024-05-28 12:00:00,7.0,37S,20.0,1.0,0.354,0.32,0.308,0.388,0.213
2024-05-28 12:00:00,7.0,37S,37.0,2.0,0.332,0.223,0.347,0.311,0.479
2024-05-28 12:00:00,7.0,37S,20.0,2.0,0.21,0.255,0.239,0.158,0.171
2024-05-28 12:00:00,7.0,37S,37.0,3.0,0.544,0.638,0.54,0.644,0.498
2024-05-28 12:00:00,7.0,37S,20.0,3.0,0.608,0.403,0.411,0.417,0.256
2024-05-28 12:00:00,7.0,37S,37.0,4.0,0.533,0.636,0.638,0.598,0.607
2024-05-28 12:00:00,7.0,37S,20.0,4.0,0.319,0.285,0.253,0.291,0.283
2024-05-28 12:00:00,7.0,37S,37.0,5.0,0.498,0.495,0.622,0.746,0.607
2024-05-28 12:00:00,7.0,37S,20.0,5.0,0.302,0.336,0.283,0.308,0.271
2024-05-28 12:00:00,7.0,37S,37.0,6.0,0.657,0.288,0.7,0.725,0.76
2024-05-28 12:00:00,7.0,37S,20.0,6.0,0.371,0.496,0.309,0.266,0.243
2024-05-28 12:00:00,7.0,37S,37.0,7.0,0.719,0.296,0.774,0.559,0.9
2024-05-28 12:00:00,7.0,37S,20.0,7.0,0.228,0.279,0.214,0.28,0.153
2024-05-28 12:00:00,7.0,37S,37.0,8.0,0.606,0.598,0.649,0.681,0.734
2024-05-28 12:00:00,7.0,37S,20.0,8.0,0.439,0.376,0.25,0.231,0.256
2024-05-28 12:00:00,7.0,37S,37.0,9.0,0.613,0.672,0.767,0.53,0.543
2024-05-28 12:00:00,7.0,37S,20.0,9.0,0.331,0.297,0.263,0.303,0.301
2024-05-28 12:00:00,7.0,37S,37.0,10.0,0.477,0.384,0.452,0.536,0.424
2024-05-28 12:00:00,7.0,37S,20.0,10.0,0.28,0.317,0.268,0.304,0.229
2024-05-28 12:00:00,7.0,37S,37.0,11.0,0.628,0.821,0.691,0.643,0.561
2024-05-28 12:00:00,7.0,37S,20.0,11.0,0.29,0.305,0.309,0.238,0.318
2024-05-28 12:00:00,7.0,37S,37.0,12.0,0.456,0.435,0.433,0.569,0.707
2024-05-28 12:00:00,7.0,37S,20.0,12.0,0.39,0.321,0.364,0.339,0.321
2024-05-28 12:00:00,7.0,P,37.0,1.0,0.669,0.763,0.73,0.66,0.7
2024-05-28 12:00:00,7.0,P,20.0,1.0,0.319,0.321,0.531,0.278,0.342
2024-05-28 12:00:00,7.0,P,37.0,2.0,0.588,0.725,0.689,0.515,0.656
2024-05-28 12:00:00,7.0,P,20.0,2.0,0.322,0.284,0.383,0.267,0.24
2024-05-28 12:00:00,7.0,P,37.0,3.0,0.461,0.666,0.511,0.68,0.564
2024-05-28 12:00:00,7.0,P,20.0,3.0,0.323,0.442,0.349,0.326,0.3
2024-05-28 12:00:00,7.0,P,37.0,4.0,0.646,0.67,0.612,0.663,0.579
2024-05-28 12:00:00,7.0,P,20.0,4.0,0.3,0.259,0.331,0.368,0.344
2024-05-28 12:00:00,7.0,P,37.0,5.0,0.7,0.651,0.826,0.666,0.673
2024-05-28 12:00:00,7.0,P,20.0,5.0,0.315,0.36,0.285,0.338,0.254
2024-05-28 12:00:00,7.0,P,37.0,6.0,0.585,0.433,0.333,0.733,0.638
2024-05-28 12:00:00,7.0,P,20.0,6.0,0.322,0.302,0.227,0.271,0.277
2024-05-28 12:00:00,7.0,P,37.0,7.0,0.411,0.481,0.399,0.513,0.539
2024-05-28 12:00:00,7.0,P,20.0,7.0,0.593,0.434,0.321,0.368,0.402
2024-05-28 12:00:00,7.0,P,37.0,8.0,0.822,0.657,0.706,0.653,0.755
2024-05-28 12:00:00,7.0,P,20.0,8.0,0.373,0.37,0.501,0.517,0.414
2024-05-28 12:00:00,7.0,P,37.0,9.0,0.631,0.605,0.601,0.792,0.797
2024-05-28 12:00:00,7.0,P,20.0,9.0,0.395,0.386,0.271,0.317,0.254
2024-05-28 12:00:00,7.0,P,37.0,10.0,0.715,0.726,0.638,0.6,0.729
2024-05-28 12:00:00,7.0,P,20.0,10.0,0.253,0.304,0.242,0.277,0.219
2024-05-28 12:00:00,7.0,P,37.0,11.0,0.776,0.724,0.853,0.6,0.904
2024-05-28 12:00:00,7.0,P,20.0,11.0,0.392,0.431,0.316,0.575,0.37
2024-05-28 12:00:00,7.0,P,37.0,12.0,0.827,0.635,0.797,0.694,0.617
2024-05-28 12:00:00,7.0,P,20.0,12.0,0.253,0.277,0.279,0.305,0.243
2024-05-28 12:00:00,7.0,25S,37.0,1.0,0.426,0.407,0.522,0.704,0.528
2024-05-28 12:00:00,7.0,25S,20.0,1.0,0.372,0.475,0.288,0.456,0.571
2024-05-28 12:00:00,7.0,25S,37.0,2.0,0.436,0.172,0.438,0.2,0.524
2024-05-28 12:00:00,7.0,25S,20.0,2.0,0.346,0.23,0.513,0.361,0.457
2024-05-28 12:00:00,7.0,25S,37.0,3.0,0.463,0.535,0.663,0.5,0.763
2024-05-28 12:00:00,7.0,25S,20.0,3.0,0.63,0.588,0.579,0.57,0.535
2024-05-28 12:00:00,7.0,25S,37.0,4.0,0.69,0.749,0.748,0.444,0.531
2024-05-28 12:00:00,7.0,25S,20.0,4.0,0.251,0.686,0.673,0.233,0.47
2024-05-28 12:00:00,7.0,25S,37.0,5.0,0.474,0.515,0.179,0.513,0.582
2024-05-28 12:00:00,7.0,25S,20.0,5.0,0.226,0.287,0.463,0.491,0.296
2024-05-28 12:00:00,7.0,25S,37.0,6.0,0.487,0.193,0.412,0.541,0.504
2024-05-28 12:00:00,7.0,25S,20.0,6.0,0.468,0.549,0.376,0.371,0.447
2024-05-28 12:00:00,7.0,25S,37.0,7.0,0.605,0.363,0.61,0.307,0.636
2024-05-28 12:00:00,7.0,25S,20.0,7.0,0.251,0.609,0.22,0.289,0.436
2024-05-28 12:00:00,7.0,25S,37.0,8.0,0.57,0.152,0.602,0.737,0.548
2024-05-28 12:00:00,7.0,25S,20.0,8.0,0.473,0.378,0.498,0.734,0.497
2024-05-28 12:00:00,7.0,25S,37.0,9.0,0.841,0.767,0.677,0.567,0.439
2024-05-28 12:00:00,7.0,25S,20.0,9.0,0.286,0.269,0.265,0.312,0.269
2024-05-28 12:00:00,7.0,25S,37.0,10.0,0.744,0.636,0.796,0.778,0.677
2024-05-28 12:00:00,7.0,25S,20.0,10.0,0.349,0.33,0.377,0.621,0.294
2024-05-28 12:00:00,7.0,25S,37.0,11.0,0.614,0.302,0.521,0.609,0.395
2024-05-28 12:00:00,7.0,25S,20.0,11.0,0.467,0.441,0.314,0.627,0.451
2024-05-28 12:00:00,7.0,25S,37.0,12.0,0.289,0.65,0.288,0.67,0.59
2024-05-28 12:00:00,7.0,25S,20.0,12.0,0.295,0.402,0.306,0.429,0.342
2024-05-30 20:00:00,7.0,20S,37.0,1.0,0.725,0.629,0.894,0.595,1.021
2024-05-30 20:00:00,7.0,20S,20.0,1.0,1.616,1.605,1.584,1.626,1.643
2024-05-30 20:00:00,7.0,20S,37.0,2.0,0.619,0.48,0.554,0.462,0.633
2024-05-30 20:00:00,7.0,20S,20.0,2.0,1.118,1.077,1.145,1.503,1.499
2024-05-30 20:00:00,7.0,20S,37.0,3.0,0.432,0.521,0.542,0.42,0.48
2024-05-30 20:00:00,7.0,20S,20.0,3.0,1.143,1.089,1.068,1.102,1.242
2024-05-30 20:00:00,7.0,20S,37.0,4.0,0.431,0.552,0.589,0.474,0.659
2024-05-30 20:00:00,7.0,20S,20.0,4.0,1.635,1.803,1.79,1.856,1.676
2024-05-30 20:00:00,7.0,20S,37.0,5.0,0.445,0.513,0.44,0.507,0.499
2024-05-30 20:00:00,7.0,20S,20.0,5.0,1.473,1.746,1.631,1.644,1.71
2024-05-30 20:00:00,7.0,20S,37.0,6.0,0.678,0.398,0.534,0.562,0.856
2024-05-30 20:00:00,7.0,20S,20.0,6.0,1.623,1.628,1.618,1.789,1.604
2024-05-30 20:00:00,7.0,20S,37.0,7.0,0.677,0.541,0.593,0.559,0.726
2024-05-30 20:00:00,7.0,20S,20.0,7.0,1.663,1.5,1.7,1.552,1.612
2024-05-30 20:00:00,7.0,20S,37.0,8.0,0.474,0.437,0.556,0.626,0.464
2024-05-30 20:00:00,7.0,20S,20.0,8.0,1.687,1.696,1.637,1.58,1.715
2024-05-30 20:00:00,7.0,20S,37.0,9.0,0.332,0.457,0.424,0.357,0.342
2024-05-30 20:00:00,7.0,20S,20.0,9.0,1.493,1.504,1.509,1.526,1.637
2024-05-30 20:00:00,7.0,20S,37.0,10.0,0.51,0.692,0.557,0.79,0.589
2024-05-30 20:00:00,7.0,20S,20.0,10.0,1.621,1.603,1.684,1.613,1.669
2024-05-30 20:00:00,7.0,20S,37.0,11.0,0.586,0.358,0.484,0.579,0.469
2024-05-30 20:00:00,7.0,20S,20.0,11.0,1.662,1.635,1.74,1.775,1.732
2024-05-30 20:00:00,7.0,20S,37.0,12.0,0.361,0.7,0.408,0.644,0.614
2024-05-30 20:00:00,7.0,20S,20.0,12.0,1.498,1.559,1.446,1.484,1.371
2024-05-30 20:00:00,7.0,37S,37.0,1.0,1.502,1.728,1.27,1.507,1.418
2024-05-30 20:00:00,7.0,37S,20.0,1.0,1.805,1.63,1.463,1.623,1.602
2024-05-30 20:00:00,7.0,37S,37.0,2.0,1.398,1.103,1.695,1.613,1.359
2024-05-30 20:00:00,7.0,37S,20.0,2.0,1.525,1.56,1.599,1.299,1.348
2024-05-30 20:00:00,7.0,37S,37.0,3.0,1.511,1.719,1.451,1.27,1.63
2024-05-30 20:00:00,7.0,37S,20.0,3.0,1.736,1.677,1.625,1.618,1.659
2024-05-30 20:00:00,7.0,37S,37.0,4.0,1.54,0.782,1.619,1.716,1.58
2024-05-30 20:00:00,7.0,37S,20.0,4.0,1.571,1.579,1.598,1.554,1.552
2024-05-30 20:00:00,7.0,37S,37.0,5.0,1.2,1.341,1.408,1.683,1.018
2024-05-30 20:00:00,7.0,37S,20.0,5.0,1.446,1.843,1.652,1.712,1.485
2024-05-30 20:00:00,7.0,37S,37.0,6.0,1.592,1.065,1.462,1.433,1.898
2024-05-30 20:00:00,7.0,37S,20.0,6.0,1.744,1.707,1.6,1.482,1.753
2024-05-30 20:00:00,7.0,37S,37.0,7.0,1.651,1.298,1.432,1.746,0.582
2024-05-30 20:00:00,7.0,37S,20.0,7.0,1.434,1.434,1.51,1.61,1.541
2024-05-30 20:00:00,7.0,37S,37.0,8.0,1.515,1.624,1.274,1.48,1.526
2024-05-30 20:00:00,7.0,37S,20.0,8.0,1.954,1.799,1.647,1.721,1.887
2024-05-30 20:00:00,7.0,37S,37.0,9.0,1.339,1.539,1.33,0.704,0.681
2024-05-30 20:00:00,7.0,37S,20.0,9.0,1.781,1.734,1.765,1.714,1.722
2024-05-30 20:00:00,7.0,37S,37.0,10.0,1.092,0.81,1.198,1.69,1.232
2024-05-30 20:00:00,7.0,37S,20.0,10.0,1.446,1.563,1.404,1.663,1.486
2024-05-30 20:00:00,7.0,37S,37.0,11.0,1.562,0.073,1.124,1.313,1.261
2024-05-30 20:00:00,7.0,37S,20.0,11.0,1.616,1.656,1.513,1.639,1.58
2024-05-30 20:00:00,7.0,37S,37.0,12.0,1.389,1.647,1.169,1.301,1.304
2024-05-30 20:00:00,7.0,37S,20.0,12.0,1.549,1.814,1.476,1.475,1.624
2024-05-30 20:00:00,7.0,P,37.0,1.0,1.296,1.49,1.825,1.647,1.578
2024-05-30 20:00:00,7.0,P,20.0,1.0,1.488,1.339,1.396,1.279,1.326
2024-05-30 20:00:00,7.0,P,37.0,2.0,1.676,1.365,1.936,1.535,1.579
2024-05-30 20:00:00,7.0,P,20.0,2.0,1.318,1.266,1.383,1.496,1.254
2024-05-30 20:00:00,7.0,P,37.0,3.0,1.002,2.004,2.029,1.311,1.956
2024-05-30 20:00:00,7.0,P,20.0,3.0,1.148,1.25,1.161,1.224,1.379
2024-05-30 20:00:00,7.0,P,37.0,4.0,1.595,2.21,1.996,1.724,2.138
2024-05-30 20:00:00,7.0,P,20.0,4.0,1.258,1.475,1.421,1.548,1.39
2024-05-30 20:00:00,7.0,P,37.0,5.0,1.142,2.045,1.895,2.167,1.392
2024-05-30 20:00:00,7.0,P,20.0,5.0,1.192,1.223,1.292,1.194,1.296
2024-05-30 20:00:00,7.0,P,37.0,6.0,1.632,1.203,1.152,1.38,1.474
2024-05-30 20:00:00,7.0,P,20.0,6.0,1.056,1.054,0.954,1.094,0.814
2024-05-30 20:00:00,7.0,P,37.0,7.0,1.436,1.156,1.176,0.955,1.254
2024-05-30 20:00:00,7.0,P,20.0,7.0,1.216,1.178,1.189,1.203,1.221
2024-05-30 20:00:00,7.0,P,37.0,8.0,1.46,1.953,2.291,2.196,2.107
2024-05-30 20:00:00,7.0,P,20.0,8.0,1.343,1.317,1.318,1.475,1.576
2024-05-30 20:00:00,7.0,P,37.0,9.0,2.225,2.054,1.95,1.708,2.0
2024-05-30 20:00:00,7.0,P,20.0,9.0,1.262,1.453,1.523,1.415,1.44
2024-05-30 20:00:00,7.0,P,37.0,10.0,1.025,2.059,1.123,2.119,1.212
2024-05-30 20:00:00,7.0,P,20.0,10.0,1.303,1.202,0.973,1.258,1.198
2024-05-30 20:00:00,7.0,P,37.0,11.0,1.125,1.068,0.707,0.855,1.03
2024-05-30 20:00:00,7.0,P,20.0,11.0,0.512,0.629,0.462,0.436,0.475
2024-05-30 20:00:00,7.0,P,37.0,12.0,1.325,2.262,1.216,2.261,2.507
2024-05-30 20:00:00,7.0,P,20.0,12.0,0.916,0.992,0.999,0.977,0.916
2024-05-30 20:00:00,7.0,25S,37.0,1.0,0.651,0.665,0.942,0.94,0.933
2024-05-30 20:00:00,7.0,25S,20.0,1.0,1.682,1.689,1.692,1.614,1.528
2024-05-30 20:00:00,7.0,25S,37.0,2.0,0.739,0.418,0.733,0.55,0.906
2024-05-30 20:00:00,7.0,25S,20.0,2.0,1.583,1.583,1.618,1.44,1.761
2024-05-30 20:00:00,7.0,25S,37.0,3.0,0.657,0.807,0.957,0.71,0.926
2024-05-30 20:00:00,7.0,25S,20.0,3.0,1.268,1.167,1.033,1.206,1.235
2024-05-30 20:00:00,7.0,25S,37.0,4.0,0.809,0.99,1.045,0.682,2.308
2024-05-30 20:00:00,7.0,25S,20.0,4.0,1.505,1.564,1.437,1.397,1.585
2024-05-30 20:00:00,7.0,25S,37.0,5.0,0.709,0.833,0.538,0.821,0.826
2024-05-30 20:00:00,7.0,25S,20.0,5.0,1.515,1.683,1.652,1.453,1.545
2024-05-30 20:00:00,7.0,25S,37.0,6.0,0.774,0.406,0.562,0.744,0.91
2024-05-30 20:00:00,7.0,25S,20.0,6.0,1.714,1.73,1.557,1.665,1.678
2024-05-30 20:00:00,7.0,25S,37.0,7.0,0.85,0.596,0.781,0.504,0.979
2024-05-30 20:00:00,7.0,25S,20.0,7.0,1.639,1.656,1.591,1.523,1.625
2024-05-30 20:00:00,7.0,25S,37.0,8.0,0.705,0.405,0.901,0.964,0.946
2024-05-30 20:00:00,7.0,25S,20.0,8.0,1.512,1.42,1.483,1.606,1.754
2024-05-30 20:00:00,7.0,25S,37.0,9.0,0.986,0.925,0.914,0.749,0.641
2024-05-30 20:00:00,7.0,25S,20.0,9.0,1.639,1.606,1.587,1.62,1.52
2024-05-30 20:00:00,7.0,25S,37.0,10.0,0.773,0.876,0.821,1.003,0.804
2024-05-30 20:00:00,7.0,25S,20.0,10.0,1.719,1.771,1.622,1.644,1.51
2024-05-30 20:00:00,7.0,25S,37.0,11.0,0.867,0.521,0.668,0.929,0.604
2024-05-30 20:00:00,7.0,25S,20.0,11.0,1.655,1.755,1.491,1.646,1.75
2024-05-30 20:00:00,7.0,25S,37.0,12.0,0.495,0.857,0.487,0.922,0.95
2024-05-30 20:00:00,7.0,25S,20.0,12.0,1.603,1.627,1.601,1.468,1.435
2024-05-28 20:00:00,7.0,20S,37.0,1.0,0.791,0.714,0.753,0.56,0.75
2024-05-28 20:00:00,7.0,20S,20.0,1.0,0.531,0.519,0.894,0.391,0.651
2024-05-28 20:00:00,7.0,20S,37.0,2.0,0.568,0.514,0.526,0.396,0.684
