,ID,value,Hours,Absorbance,Temperature,Cell_Line,Replicate,log10_transformed
61,20230710-9AM_680_25_1690_5,1.333,164.0,680,25,1690,5,0.1248301494138592
62,20230710-9AM_680_25_1690_6,2.358,164.0,680,25,1690,6,0.37254380075907034
63,20230710-9AM_680_25_1690_7,1.351,164.0,680,25,1690,7,0.13065534902203058
64,20230710-9AM_750_25_1690_0,1.021,164.0,750,25,1690,0,0.009025742086910208
65,20230710-9AM_750_25_1690_1,0.686,164.0,750,25,1690,1,-0.16367588429324828
66,20230710-9AM_750_25_1690_2,0.447,164.0,750,25,1690,2,-0.34969247686806354
67,20230710-9AM_750_25_1690_3,0.508,164.0,750,25,1690,3,-0.29413628771608075
68,20230710-9AM_750_25_1690_4,0.539,164.0,750,25,1690,4,-0.2684112348132613
69,20230710-9AM_750_25_1690_5,0.967,164.0,750,25,1690,5,-0.014573525916998339
70,20230710-9AM_750_25_1690_6,1.401,164.0,750,25,1690,6,0.1464381352857746
71,20230710-9AM_750_25_1690_7,0.969,164.0,750,25,1690,7,-0.013676222949234686
72,20230710-9AM_650_25_2342_0,1.135,164.0,650,25,2342,0,0.05499586152914153
73,20230710-9AM_650_25_2342_1,1.676,164.0,650,25,2342,1,0.2242740142942577
74,20230710-9AM_650_25_2342_2,1.119,164.0,650,25,2342,2,0.04883008652835004
75,20230710-9AM_650_25_2342_3,1.221,164.0,650,25,2342,3,0.0867156639448825
76,20230710-9AM_650_25_2342_4,1.383,164.0,650,25,2342,4,0.14082218010931058
77,20230710-9AM_650_25_2342_5,1.238,164.0,650,25,2342,5,0.09272064468409917
78,20230710-9AM_650_25_2342_6,1.219,164.0,650,25,2342,6,0.08600370561838196
79,20230710-9AM_650_25_2342_7,1.187,164.0,650,25,2342,7,0.07445071895459124
80,20230710-9AM_680_25_2342_0,1.111,164.0,680,25,2342,0,0.04571405894086761
81,20230710-9AM_680_25_2342_1,1.882,164.0,680,25,2342,1,0.27461961909123805
82,20230710-9AM_680_25_2342_2,1.139,164.0,680,25,2342,2,0.05652372407910037
83,20230710-9AM_680_25_2342_3,1.288,164.0,680,25,2342,3,0.1099158630237933
84,20230710-9AM_680_25_2342_4,1.423,164.0,680,25,2342,4,0.15320490008428433
85,20230710-9AM_680_25_2342_5,1.224,164.0,680,25,2342,5,0.08778141780954238
86,20230710-9AM_680_25_2342_6,1.284,164.0,680,25,2342,6,0.10856502373283448
87,20230710-9AM_680_25_2342_7,1.21,164.0,680,25,2342,7,0.08278537031645007
88,20230710-9AM_750_25_2342_0,0.965,164.0,750,25,2342,0,-0.015472686656207449
89,20230710-9AM_750_25_2342_1,1.27,164.0,750,25,2342,1,0.10380372095595687
90,20230710-9AM_750_25_2342_2,0.951,164.0,750,25,2342,2,-0.02181948306258609
91,20230710-9AM_750_25_2342_3,1.058,164.0,750,25,2342,3,0.024485667699166973
92,20230710-9AM_750_25_2342_4,1.175,164.0,750,25,2342,4,0.07003786660775509
93,20230710-9AM_750_25_2342_5,1.061,164.0,750,25,2342,5,0.025715383901340642
94,20230710-9AM_750_25_2342_6,1.028,164.0,750,25,2342,6,0.011993114659256938
95,20230710-9AM_750_25_2342_7,1.022,164.0,750,25,2342,7,0.009450895798693935
96,20230710-9AM_650_25_4532_0,1.129,164.0,650,25,4532,0,0.05269394192496786
97,20230710-9AM_650_25_4532_1,1.329,164.0,650,25,4532,1,0.12352498094273198
