,ID,value,Hours,Absorbance,Temperature,Cell_Line,Replicate,log10_transformed
53,20230717-9PM_680_25_2342_5,0.191,10.0,680,25,2342,5,-0.7189666327522725
54,20230717-9PM_680_25_2342_6,0.17,10.0,680,25,2342,6,-0.769551078621726
55,20230717-9PM_680_25_2342_7,0.227,10.0,680,25,2342,7,-0.6439741428068773
56,20230717-9PM_750_25_2342_0,0.101,10.0,750,25,2342,0,-0.9956786262173574
57,20230717-9PM_750_25_2342_1,0.111,10.0,750,25,2342,1,-0.9546770212133425
58,20230717-9PM_750_25_2342_2,0.1,10.0,750,25,2342,2,-1.0
59,20230717-9PM_750_25_2342_3,0.12,10.0,750,25,2342,3,-0.9208187539523752
60,20230717-9PM_750_25_2342_4,0.042,10.0,750,25,2342,4,-1.3767507096020994
61,20230717-9PM_750_25_2342_5,0.101,10.0,750,25,2342,5,-0.9956786262173574
62,20230717-9PM_750_25_2342_6,0.087,10.0,750,25,2342,6,-1.0604807473813815
63,20230717-9PM_750_25_2342_7,0.109,10.0,750,25,2342,7,-0.9625735020593764
64,20230717-9PM_680_25_4532_0,0.085,10.0,680,25,4532,0,-1.0705810742857071
65,20230717-9PM_680_25_4532_1,0.229,10.0,680,25,4532,1,-0.640164517660112
66,20230717-9PM_680_25_4532_2,0.214,10.0,680,25,4532,2,-0.6695862266508091
67,20230717-9PM_680_25_4532_3,0.145,10.0,680,25,4532,3,-0.8386319977650252
68,20230717-9PM_680_25_4532_4,0.185,10.0,680,25,4532,4,-0.7328282715969862
69,20230717-9PM_680_25_4532_5,0.177,10.0,680,25,4532,5,-0.7520267336381934
70,20230717-9PM_680_25_4532_6,0.193,10.0,680,25,4532,6,-0.7144426909922262
71,20230717-9PM_680_25_4532_7,0.216,10.0,680,25,4532,7,-0.6655462488490691
72,20230717-9PM_750_25_4532_0,0.059,10.0,750,25,4532,0,-1.2291479883578558
73,20230717-9PM_750_25_4532_1,0.128,10.0,750,25,4532,1,-0.8927900303521317
74,20230717-9PM_750_25_4532_2,0.084,10.0,750,25,4532,2,-1.0757207139381184
75,20230717-9PM_750_25_4532_3,0.087,10.0,750,25,4532,3,-1.0604807473813815
76,20230717-9PM_750_25_4532_4,0.087,10.0,750,25,4532,4,-1.0604807473813815
77,20230717-9PM_750_25_4532_5,0.088,10.0,750,25,4532,5,-1.0555173278498313
78,20230717-9PM_750_25_4532_6,0.095,10.0,750,25,4532,6,-1.0222763947111522
79,20230717-9PM_750_25_4532_7,0.079,10.0,750,25,4532,7,-1.1023729087095586
80,20230717-9PM_680_25_2344_0,0.196,10.0,680,25,2344,0,-0.707743928643524
81,20230717-9PM_680_25_2344_1,0.153,10.0,680,25,2344,1,-0.8153085691824012
82,20230717-9PM_680_25_2344_2,0.191,10.0,680,25,2344,2,-0.7189666327522725
83,20230717-9PM_680_25_2344_3,0.174,10.0,680,25,2344,3,-0.7594507517174003
84,20230717-9PM_680_25_2344_4,0.202,10.0,680,25,2344,4,-0.6946486305533762
85,20230717-9PM_680_25_2344_5,0.173,10.0,680,25,2344,5,-0.7619538968712046
86,20230717-9PM_680_25_2344_6,0.177,10.0,680,25,2344,6,-0.7520267336381934
87,20230717-9PM_680_25_2344_7,0.134,10.0,680,25,2344,7,-0.8728952016351923
88,20230717-9PM_750_25_2344_0,0.119,10.0,750,25,2344,0,-0.9244530386074693
89,20230717-9PM_750_25_2344_1,0.097,10.0,750,25,2344,1,-1.0132282657337552
90,20230717-9PM_750_25_2344_2,0.118,10.0,750,25,2344,2,-0.9281179926938746
91,20230717-9PM_750_25_2344_3,0.11,10.0,750,25,2344,3,-0.958607314841775
92,20230717-9PM_750_25_2344_4,0.126,10.0,750,25,2344,4,-0.8996294548824371
93,20230717-9PM_750_25_2344_5,0.112,10.0,750,25,2344,5,-0.9507819773298184
94,20230717-9PM_750_25_2344_6,0.114,10.0,750,25,2344,6,-0.9430951486635274
95,20230717-9PM_750_25_2344_7,0.091,10.0,750,25,2344,7,-1.0409586076789064
96,20230717-9PM_680_25_2343_0,0.283,10.0,680,25,2343,0,-0.5482135644757098
97,20230717-9PM_680_25_2343_1,0.191,10.0,680,25,2343,1,-0.7189666327522725
98,20230717-9PM_680_25_2343_2,0.296,10.0,680,25,2343,2,-0.5287082889410615
99,20230717-9PM_680_25_2343_3,0.22,10.0,680,25,2343,3,-0.6575773191777937
100,20230717-9PM_680_25_2343_4,0.116,10.0,680,25,2343,4,-0.9355420107730815
101,20230717-9PM_680_25_2343_5,0.329,10.0,680,25,2343,5,-0.48280410205002566
102,20230717-9PM_680_25_2343_6,0.273,10.0,680,25,2343,6,-0.563837352959244
103,20230717-9PM_680_25_2343_7,0.107,10.0,680,25,2343,7,-0.9706162223147904
104,20230717-9PM_750_25_2343_0,0.156,10.0,750,25,2343,0,-0.8068754016455384
105,20230717-9PM_750_25_2343_1,0.116,10.0,750,25,2343,1,-0.9355420107730815
106,20230717-9PM_750_25_2343_2,0.141,10.0,750,25,2343,2,-0.8507808873446201
107,20230717-9PM_750_25_2343_3,0.142,10.0,750,25,2343,3,-0.8477116556169435
108,20230717-9PM_750_25_2343_4,0.081,10.0,750,25,2343,4,-1.0915149811213503
109,20230717-9PM_750_25_2343_5,0.18,10.0,750,25,2343,5,-0.744727494896694
110,20230717-9PM_750_25_2343_6,0.16,10.0,750,25,2343,6,-0.7958800173440752
111,20230717-9PM_750_25_2343_7,0.076,10.0,750,25,2343,7,-1.1191864077192086
112,20230717-9PM_680_25_1952_0,0.222,10.0,680,25,1952,0,-0.6536470255493614
113,20230717-9PM_680_25_1952_1,0.252,10.0,680,25,1952,1,-0.5985994592184559
114,20230717-9PM_680_25_1952_2,0.222,10.0,680,25,1952,2,-0.6536470255493614
115,20230717-9PM_680_25_1952_3,0.246,10.0,680,25,1952,3,-0.6090648928966209
116,20230717-9PM_680_25_1952_4,0.196,10.0,680,25,1952,4,-0.707743928643524
117,20230717-9PM_680_25_1952_5,0.262,10.0,680,25,1952,5,-0.5816987086802545
118,20230717-9PM_680_25_1952_6,0.234,10.0,680,25,1952,6,-0.6307841425898572
119,20230717-9PM_680_25_1952_7,0.242,10.0,680,25,1952,7,-0.6161846340195687
120,20230717-9PM_750_25_1952_0,0.135,10.0,750,25,1952,0,-0.8696662315049939
121,20230717-9PM_750_25_1952_1,0.144,10.0,750,25,1952,1,-0.8416375079047503
122,20230717-9PM_750_25_1952_2,0.133,10.0,750,25,1952,2,-0.8761483590329142
123,20230717-9PM_750_25_1952_3,0.148,10.0,750,25,1952,3,-0.8297382846050426
124,20230717-9PM_750_25_1952_4,0.124,10.0,750,25,1952,4,-0.906578314837765
125,20230717-9PM_750_25_1952_5,0.155,10.0,750,25,1952,5,-0.8096683018297085
126,20230717-9PM_750_25_1952_6,0.14,10.0,750,25,1952,6,-0.8538719643217619
127,20230717-9PM_750_25_1952_7,0.141,10.0,750,25,1952,7,-0.8507808873446201
128,20230717-9PM_680_25_2931_0,0.151,10.0,680,25,2931,0,-0.8210230527068306
129,20230717-9PM_680_25_2931_1,0.202,10.0,680,25,2931,1,-0.6946486305533762
130,20230717-9PM_680_25_2931_2,0.156,10.0,680,25,2931,2,-0.8068754016455384
131,20230717-9PM_680_25_2931_3,0.176,10.0,680,25,2931,3,-0.7544873321858502
132,20230717-9PM_680_25_2931_4,0.162,10.0,680,25,2931,4,-0.790484985457369
133,20230717-9PM_680_25_2931_5,0.154,10.0,680,25,2931,5,-0.8124792791635369
134,20230717-9PM_680_25_2931_6,0.103,10.0,680,25,2931,6,-0.9871627752948278
135,20230717-9PM_680_25_2931_7,0.134,10.0,680,25,2931,7,-0.8728952016351923
136,20230717-9PM_750_25_2931_0,0.1,10.0,750,25,2931,0,-1.0
137,20230717-9PM_750_25_2931_1,0.128,10.0,750,25,2931,1,-0.8927900303521317
138,20230717-9PM_750_25_2931_2,0.107,10.0,750,25,2931,2,-0.9706162223147904
139,20230717-9PM_750_25_2931_3,0.112,10.0,750,25,2931,3,-0.9507819773298184
140,20230717-9PM_750_25_2931_4,0.117,10.0,750,25,2931,4,-0.9318141382538383
141,20230717-9PM_750_25_2931_5,0.103,10.0,750,25,2931,5,-0.9871627752948278
142,20230717-9PM_750_25_2931_6,0.075,10.0,750,25,2931,6,-1.1249387366083
143,20230717-9PM_750_25_2931_7,0.092,10.0,750,25,2931,7,-1.0362121726544447
144,20230717-9PM_680_25_JG5_0,0.145,10.0,680,25,JG5,0,-0.8386319977650252
145,20230717-9PM_680_25_JG5_1,0.164,10.0,680,25,JG5,1,-0.7851561519523022
146,20230717-9PM_680_25_JG5_2,0.099,10.0,680,25,JG5,2,-1.00436480540245
147,20230717-9PM_680_25_JG5_3,0.093,10.0,680,25,JG5,3,-1.031517051446065
148,20230717-9PM_680_25_JG5_4,0.067,10.0,680,25,JG5,4,-1.1739251972991736
149,20230717-9PM_680_25_JG5_5,0.141,10.0,680,25,JG5,5,-0.8507808873446201
150,20230717-9PM_680_25_JG5_6,0.136,10.0,680,25,JG5,6,-0.8664610916297825
151,20230717-9PM_680_25_JG5_7,0.29,10.0,680,25,JG5,7,-0.5376020021010439
152,20230717-9PM_750_25_JG5_0,0.102,10.0,750,25,JG5,0,-0.9913998282380825
153,20230717-9PM_750_25_JG5_1,0.108,10.0,750,25,JG5,1,-0.9665762445130504
154,20230717-9PM_750_25_JG5_2,0.076,10.0,750,25,JG5,2,-1.1191864077192086
155,20230717-9PM_750_25_JG5_3,0.072,10.0,750,25,JG5,3,-1.1426675035687315
156,20230717-9PM_750_25_JG5_4,0.06,10.0,750,25,JG5,4,-1.2218487496163564
157,20230717-9PM_750_25_JG5_5,0.102,10.0,750,25,JG5,5,-0.9913998282380825
158,20230717-9PM_750_25_JG5_6,0.094,10.0,750,25,JG5,6,-1.0268721464003014
159,20230717-9PM_750_25_JG5_7,0.181,10.0,750,25,JG5,7,-0.7423214251308154
160,20230717-9PM_680_25_BMS_0,0.172,10.0,680,25,BMS,0,-0.7644715530924511
161,20230717-9PM_680_25_BMS_1,0.237,10.0,680,25,BMS,1,-0.6252516539898961
162,20230717-9PM_680_25_BMS_2,0.249,10.0,680,25,BMS,2,-0.6038006529042637
163,20230717-9PM_680_25_BMS_3,0.194,10.0,680,25,BMS,3,-0.712198270069774
164,20230717-9PM_680_25_BMS_4,0.286,10.0,680,25,BMS,4,-0.543633966870957
165,20230717-9PM_680_25_BMS_5,0.256,10.0,680,25,BMS,5,-0.5917600346881504
166,20230717-9PM_680_25_BMS_6,0.228,10.0,680,25,BMS,6,-0.6420651529995461
167,20230717-9PM_680_25_BMS_7,0.24,10.0,680,25,BMS,7,-0.619788758288394
168,20230717-9PM_750_25_BMS_0,0.108,10.0,750,25,BMS,0,-0.9665762445130504
169,20230717-9PM_750_25_BMS_1,0.133,10.0,750,25,BMS,1,-0.8761483590329142
170,20230717-9PM_750_25_BMS_2,0.142,10.0,750,25,BMS,2,-0.8477116556169435
171,20230717-9PM_750_25_BMS_3,0.114,10.0,750,25,BMS,3,-0.9430951486635274
172,20230717-9PM_750_25_BMS_4,0.159,10.0,750,25,BMS,4,-0.7986028756795485
173,20230717-9PM_750_25_BMS_5,0.143,10.0,750,25,BMS,5,-0.8446639625349383
174,20230717-9PM_750_25_BMS_6,0.136,10.0,750,25,BMS,6,-0.8664610916297825
175,20230717-9PM_750_25_BMS_7,0.14,10.0,750,25,BMS,7,-0.8538719643217619
176,20230717-9PM_680_32_3059_0,0.253,10.0,680,32,3059,0,-0.5968794788241821
177,20230717-9PM_680_32_3059_1,0.259,10.0,680,32,3059,1,-0.5867002359187482
178,20230717-9PM_680_32_3059_2,0.281,10.0,680,32,3059,2,-0.5512936800949201
179,20230717-9PM_680_32_3059_3,0.241,10.0,680,32,3059,3,-0.6179829574251317
180,20230717-9PM_680_32_3059_4,0.251,10.0,680,32,3059,4,-0.6003262785189618
181,20230717-9PM_680_32_3059_5,0.258,10.0,680,32,3059,5,-0.5883802940367698
182,20230717-9PM_680_32_3059_6,0.275,10.0,680,32,3059,6,-0.5606673061697374
183,20230717-9PM_680_32_3059_7,0.235,10.0,680,32,3059,7,-0.6289321377282637
184,20230717-9PM_750_32_3059_0,0.126,10.0,750,32,3059,0,-0.8996294548824371
185,20230717-9PM_750_32_3059_1,0.127,10.0,750,32,3059,1,-0.8961962790440431
186,20230717-9PM_750_32_3059_2,0.128,10.0,750,32,3059,2,-0.8927900303521317
187,20230717-9PM_750_32_3059_3,0.115,10.0,750,32,3059,3,-0.9393021596463883
188,20230717-9PM_750_32_3059_4,0.129,10.0,750,32,3059,4,-0.889410289700751
189,20230717-9PM_750_32_3059_5,0.131,10.0,750,32,3059,5,-0.8827287043442357
190,20230717-9PM_750_32_3059_6,0.143,10.0,750,32,3059,6,-0.8446639625349383
191,20230717-9PM_750_32_3059_7,0.122,10.0,750,32,3059,7,-0.9136401693252518
192,20230717-9PM_680_32_1691_0,0.257,10.0,680,32,1691,0,-0.5900668766687055
193,20230717-9PM_680_32_1691_1,0.191,10.0,680,32,1691,1,-0.7189666327522725
194,20230717-9PM_680_32_1691_2,0.264,10.0,680,32,1691,2,-0.5783960731301689
195,20230717-9PM_680_32_1691_3,0.16,10.0,680,32,1691,3,-0.7958800173440752
196,20230717-9PM_680_32_1691_4,0.21,10.0,680,32,1691,4,-0.6777807052660807
197,20230717-9PM_680_32_1691_5,0.142,10.0,680,32,1691,5,-0.8477116556169435
198,20230717-9PM_680_32_1691_6,0.154,10.0,680,32,1691,6,-0.8124792791635369
199,20230717-9PM_680_32_1691_7,0.196,10.0,680,32,1691,7,-0.707743928643524
200,20230717-9PM_750_32_1691_0,0.119,10.0,750,32,1691,0,-0.9244530386074693
201,20230717-9PM_750_32_1691_1,0.079,10.0,750,32,1691,1,-1.1023729087095586
202,20230717-9PM_750_32_1691_2,0.109,10.0,750,32,1691,2,-0.9625735020593764
203,20230717-9PM_750_32_1691_3,0.085,10.0,750,32,1691,3,-1.0705810742857071
204,20230717-9PM_750_32_1691_4,0.102,10.0,750,32,1691,4,-0.9913998282380825
205,20230717-9PM_750_32_1691_5,0.089,10.0,750,32,1691,5,-1.0506099933550872
206,20230717-9PM_750_32_1691_6,0.086,10.0,750,32,1691,6,-1.0655015487564323
207,20230717-9PM_750_32_1691_7,0.108,10.0,750,32,1691,7,-0.9665762445130504
208,20230717-9PM_680_32_1690_0,0.289,10.0,680,32,1690,0,-0.5391021572434522
209,20230717-9PM_680_32_1690_1,0.252,10.0,680,32,1690,1,-0.5985994592184559
210,20230717-9PM_680_32_1690_2,0.218,10.0,680,32,1690,2,-0.6615435063953952
211,20230717-9PM_680_32_1690_3,0.205,10.0,680,32,1690,3,-0.6882461389442457
212,20230717-9PM_680_32_1690_4,0.398,10.0,680,32,1690,4,-0.40011692792631215
213,20230717-9PM_680_32_1690_5,0.344,10.0,680,32,1690,5,-0.46344155742846993
214,20230717-9PM_680_32_1690_6,0.27,10.0,680,32,1690,6,-0.5686362358410126
215,20230717-9PM_680_32_1690_7,0.285,10.0,680,32,1690,7,-0.5451551399914898
216,20230717-9PM_750_32_1690_0,0.184,10.0,750,32,1690,0,-0.7351821769904635
217,20230717-9PM_750_32_1690_1,0.127,10.0,750,32,1690,1,-0.8961962790440431
218,20230717-9PM_750_32_1690_2,0.128,10.0,750,32,1690,2,-0.8927900303521317
219,20230717-9PM_750_32_1690_3,0.128,10.0,750,32,1690,3,-0.8927900303521317
220,20230717-9PM_750_32_1690_4,0.217,10.0,750,32,1690,4,-0.6635402661514705
221,20230717-9PM_750_32_1690_5,0.219,10.0,750,32,1690,5,-0.6595558851598816
222,20230717-9PM_750_32_1690_6,0.167,10.0,750,32,1690,6,-0.7772835288524167
223,20230717-9PM_750_32_1690_7,0.173,10.0,750,32,1690,7,-0.7619538968712046
224,20230717-9PM_680_32_2342_0,0.245,10.0,680,32,2342,0,-0.6108339156354675
225,20230717-9PM_680_32_2342_1,0.332,10.0,680,32,2342,1,-0.4788619162959637
226,20230717-9PM_680_32_2342_2,0.215,10.0,680,32,2342,2,-0.6675615400843947
227,20230717-9PM_680_32_2342_3,0.32,10.0,680,32,2342,3,-0.494850021680094
228,20230717-9PM_680_32_2342_4,0.036,10.0,680,32,2342,4,-1.4436974992327127
229,20230717-9PM_680_32_2342_5,0.355,10.0,680,32,2342,5,-0.44977164694490596
230,20230717-9PM_680_32_2342_6,0.217,10.0,680,32,2342,6,-0.6635402661514705
231,20230717-9PM_680_32_2342_7,0.263,10.0,680,32,2342,7,-0.5800442515102421
232,20230717-9PM_750_32_2342_0,0.117,10.0,750,32,2342,0,-0.9318141382538383
233,20230717-9PM_750_32_2342_1,0.1,10.0,750,32,2342,1,-1.0
234,20230717-9PM_750_32_2342_2,0.098,10.0,750,32,2342,2,-1.0087739243075051
235,20230717-9PM_750_32_2342_3,0.131,10.0,750,32,2342,3,-0.8827287043442357
236,20230717-9PM_750_32_2342_4,0.041,10.0,750,32,2342,4,-1.3872161432802645
237,20230717-9PM_750_32_2342_5,0.133,10.0,750,32,2342,5,-0.8761483590329142
238,20230717-9PM_750_32_2342_6,0.106,10.0,750,32,2342,6,-0.9746941347352298
239,20230717-9PM_750_32_2342_7,0.114,10.0,750,32,2342,7,-0.9430951486635274
240,20230717-9PM_680_32_4532_0,0.148,10.0,680,32,4532,0,-0.8297382846050426
241,20230717-9PM_680_32_4532_1,0.158,10.0,680,32,4532,1,-0.8013429130455774
242,20230717-9PM_680_32_4532_2,0.175,10.0,680,32,4532,2,-0.7569619513137056
243,20230717-9PM_680_32_4532_3,0.156,10.0,680,32,4532,3,-0.8068754016455384
244,20230717-9PM_680_32_4532_4,0.102,10.0,680,32,4532,4,-0.9913998282380825
245,20230717-9PM_680_32_4532_5,0.205,10.0,680,32,4532,5,-0.6882461389442457
246,20230717-9PM_680_32_4532_6,0.181,10.0,680,32,4532,6,-0.7423214251308154
247,20230717-9PM_680_32_4532_7,0.191,10.0,680,32,4532,7,-0.7189666327522725
248,20230717-9PM_750_32_4532_0,0.087,10.0,750,32,4532,0,-1.0604807473813815
249,20230717-9PM_750_32_4532_1,0.08,10.0,750,32,4532,1,-1.0969100130080565
250,20230717-9PM_750_32_4532_2,0.082,10.0,750,32,4532,2,-1.0861861476162833
251,20230717-9PM_750_32_4532_3,0.082,10.0,750,32,4532,3,-1.0861861476162833
252,20230717-9PM_750_32_4532_4,0.071,10.0,750,32,4532,4,-1.1487416512809248
253,20230717-9PM_750_32_4532_5,0.081,10.0,750,32,4532,5,-1.0915149811213503
254,20230717-9PM_750_32_4532_6,0.063,10.0,750,32,4532,6,-1.2006594505464183
255,20230717-9PM_750_32_4532_7,0.085,10.0,750,32,4532,7,-1.0705810742857071
256,20230717-9PM_680_32_2344_0,0.203,10.0,680,32,2344,0,-0.6925039620867871
257,20230717-9PM_680_32_2344_1,0.219,10.0,680,32,2344,1,-0.6595558851598816
258,20230717-9PM_680_32_2344_2,0.231,10.0,680,32,2344,2,-0.6363880201078557
259,20230717-9PM_680_32_2344_3,0.252,10.0,680,32,2344,3,-0.5985994592184559
260,20230717-9PM_680_32_2344_4,0.402,10.0,680,32,2344,4,-0.3957739469155299
261,20230717-9PM_680_32_2344_5,0.229,10.0,680,32,2344,5,-0.640164517660112
262,20230717-9PM_680_32_2344_6,0.205,10.0,680,32,2344,6,-0.6882461389442457
263,20230717-9PM_680_32_2344_7,0.244,10.0,680,32,2344,7,-0.6126101736612706
264,20230717-9PM_750_32_2344_0,0.13,10.0,750,32,2344,0,-0.8860566476931632
265,20230717-9PM_750_32_2344_1,0.139,10.0,750,32,2344,1,-0.8569851997459049
266,20230717-9PM_750_32_2344_2,0.146,10.0,750,32,2344,2,-0.835647144215563
267,20230717-9PM_750_32_2344_3,0.15,10.0,750,32,2344,3,-0.8239087409443188
268,20230717-9PM_750_32_2344_4,0.237,10.0,750,32,2344,4,-0.6252516539898961
269,20230717-9PM_750_32_2344_5,0.154,10.0,750,32,2344,5,-0.8124792791635369
270,20230717-9PM_750_32_2344_6,0.134,10.0,750,32,2344,6,-0.8728952016351923
271,20230717-9PM_750_32_2344_7,0.144,10.0,750,32,2344,7,-0.8416375079047503
272,20230717-9PM_680_32_2343_0,0.297,10.0,680,32,2343,0,-0.5272435506827877
273,20230717-9PM_680_32_2343_1,0.346,10.0,680,32,2343,1,-0.46092390120722343
274,20230717-9PM_680_32_2343_2,0.328,10.0,680,32,2343,2,-0.4841261562883209
275,20230717-9PM_680_32_2343_3,0.206,10.0,680,32,2343,3,-0.6861327796308466
276,20230717-9PM_680_32_2343_4,0.096,10.0,680,32,2343,4,-1.0177287669604316
277,20230717-9PM_680_32_2343_5,0.342,10.0,680,32,2343,5,-0.46597389394386496
278,20230717-9PM_680_32_2343_6,0.276,10.0,680,32,2343,6,-0.5590909179347823
279,20230717-9PM_680_32_2343_7,0.182,10.0,680,32,2343,7,-0.7399286120149252
280,20230717-9PM_750_32_2343_0,0.166,10.0,750,32,2343,0,-0.7798919119599449
281,20230717-9PM_750_32_2343_1,0.205,10.0,750,32,2343,1,-0.6882461389442457
282,20230717-9PM_750_32_2343_2,0.139,10.0,750,32,2343,2,-0.8569851997459049
283,20230717-9PM_750_32_2343_3,0.153,10.0,750,32,2343,3,-0.8153085691824012
284,20230717-9PM_750_32_2343_4,0.07,10.0,750,32,2343,4,-1.154901959985743
285,20230717-9PM_750_32_2343_5,0.183,10.0,750,32,2343,5,-0.7375489102695706
286,20230717-9PM_750_32_2343_6,0.168,10.0,750,32,2343,6,-0.7746907182741372
287,20230717-9PM_750_32_2343_7,0.118,10.0,750,32,2343,7,-0.9281179926938746
288,20230717-9PM_680_32_1952_0,0.31,10.0,680,32,1952,0,-0.5086383061657274
289,20230717-9PM_680_32_1952_1,0.324,10.0,680,32,1952,1,-0.48945498979338786
290,20230717-9PM_680_32_1952_2,0.297,10.0,680,32,1952,2,-0.5272435506827877
291,20230717-9PM_680_32_1952_3,0.278,10.0,680,32,1952,3,-0.5559552040819237
292,20230717-9PM_680_32_1952_4,0.263,10.0,680,32,1952,4,-0.5800442515102421
293,20230717-9PM_680_32_1952_5,0.317,10.0,680,32,1952,5,-0.4989407377822485
294,20230717-9PM_680_32_1952_6,0.437,10.0,680,32,1952,6,-0.3595185630295782
295,20230717-9PM_680_32_1952_7,0.236,10.0,680,32,1952,7,-0.6270879970298935
296,20230717-9PM_750_32_1952_0,0.172,10.0,750,32,1952,0,-0.7644715530924511
297,20230717-9PM_750_32_1952_1,0.175,10.0,750,32,1952,1,-0.7569619513137056
298,20230717-9PM_750_32_1952_2,0.169,10.0,750,32,1952,2,-0.7721132953863264
299,20230717-9PM_750_32_1952_3,0.161,10.0,750,32,1952,3,-0.7931741239681502
300,20230717-9PM_750_32_1952_4,0.154,10.0,750,32,1952,4,-0.8124792791635369
301,20230717-9PM_750_32_1952_5,0.184,10.0,750,32,1952,5,-0.7351821769904635
