,ID,value,Hours,Absorbance,Temperature,Cell_Line,Replicate,log10_transformed
39,20230817-9AM_680_25_1690_7,1.669,71.0,680,25,1690,7,0.22245633667924672
40,20230817-9AM_750_25_1690_0,0.936,71.0,750,25,1690,0,-0.028724151261894745
41,20230817-9AM_750_25_1690_1,1.172,71.0,750,25,1690,1,0.06892761168207182
42,20230817-9AM_750_25_1690_2,1.075,71.0,750,25,1690,2,0.03140846425162412
43,20230817-9AM_750_25_1690_3,0.745,71.0,750,25,1690,3,-0.12784372725170717
44,20230817-9AM_750_25_1690_4,0.599,71.0,750,25,1690,4,-0.22257317761068865
45,20230817-9AM_750_25_1690_5,0.791,71.0,750,25,1690,5,-0.10182351650232342
46,20230817-9AM_750_25_1690_6,0.983,71.0,750,25,1690,6,-0.007446482167864384
47,20230817-9AM_750_25_1690_7,0.957,71.0,750,25,1690,7,-0.01908806222315645
48,20230817-9AM_680_25_2342_0,1.27,71.0,680,25,2342,0,0.10380372095595687
49,20230817-9AM_680_25_2342_1,1.324,71.0,680,25,2342,1,0.12188798510368115
50,20230817-9AM_680_25_2342_2,1.686,71.0,680,25,2342,2,0.2268575702887235
51,20230817-9AM_680_25_2342_3,1.921,71.0,680,25,2342,3,0.28352736486169366
52,20230817-9AM_680_25_2342_4,1.17,71.0,680,25,2342,4,0.06818586174616162
53,20230817-9AM_680_25_2342_5,1.253,71.0,680,25,2342,5,0.09795107099414996
54,20230817-9AM_680_25_2342_6,1.105,71.0,680,25,2342,6,0.0433622780211295
55,20230817-9AM_680_25_2342_7,1.152,71.0,680,25,2342,7,0.06145247908719321
56,20230817-9AM_750_25_2342_0,0.719,71.0,750,25,2342,0,-0.14327110961711742
57,20230817-9AM_750_25_2342_1,0.843,71.0,750,25,2342,1,-0.07417242537525769
58,20230817-9AM_750_25_2342_2,0.956,71.0,750,25,2342,2,-0.019542107723899943
59,20230817-9AM_750_25_2342_3,1.093,71.0,750,25,2342,3,0.03862016194970278
60,20230817-9AM_750_25_2342_4,0.555,71.0,750,25,2342,4,-0.2557070168773237
61,20230817-9AM_750_25_2342_5,0.811,71.0,750,25,2342,5,-0.09097914578884395
62,20230817-9AM_750_25_2342_6,0.674,71.0,750,25,2342,6,-0.17134010346468015
63,20230817-9AM_750_25_2342_7,0.727,71.0,750,25,2342,7,-0.1384655891409622
64,20230817-9AM_680_25_4532_0,1.769,71.0,680,25,4532,0,0.2477278329097231
65,20230817-9AM_680_25_4532_1,1.735,71.0,680,25,4532,1,0.23929947912689256
66,20230817-9AM_680_25_4532_2,1.646,71.0,680,25,4532,2,0.216429830876251
67,20230817-9AM_680_25_4532_3,1.912,71.0,680,25,4532,3,0.2814878879400812
68,20230817-9AM_680_25_4532_4,1.866,71.0,680,25,4532,4,0.2709116394104812
69,20230817-9AM_680_25_4532_5,1.561,71.0,680,25,4532,5,0.19340290306241747
70,20230817-9AM_680_25_4532_6,1.987,71.0,680,25,4532,6,0.29819786710981516
71,20230817-9AM_680_25_4532_7,1.415,71.0,680,25,4532,7,0.15075643986030904
72,20230817-9AM_750_25_4532_0,0.927,71.0,750,25,4532,0,-0.0329202658555029
73,20230817-9AM_750_25_4532_1,0.909,71.0,750,25,4532,1,-0.041436116778032536
74,20230817-9AM_750_25_4532_2,0.924,71.0,750,25,4532,2,-0.03432802877989328
75,20230817-9AM_750_25_4532_3,0.933,71.0,750,25,4532,3,-0.030118356253500032
76,20230817-9AM_750_25_4532_4,0.948,71.0,750,25,4532,4,-0.023191662661933767
77,20230817-9AM_750_25_4532_5,0.814,71.0,750,25,4532,5,-0.0893755951107988
78,20230817-9AM_750_25_4532_6,1.132,71.0,750,25,4532,6,0.053846426852252584
79,20230817-9AM_750_25_4532_7,0.704,71.0,750,25,4532,7,-0.1524273408578878
80,20230817-9AM_680_25_2344_0,1.014,71.0,680,25,2344,0,0.006037954997317177
81,20230817-9AM_680_25_2344_1,1.465,71.0,680,25,2344,1,0.16583762469012828
82,20230817-9AM_680_25_2344_2,1.357,71.0,680,25,2344,2,0.13257984765973707
83,20230817-9AM_680_25_2344_3,1.137,71.0,680,25,2344,3,0.05576046468773478
84,20230817-9AM_680_25_2344_4,1.453,71.0,680,25,2344,4,0.16226561429802155
85,20230817-9AM_680_25_2344_5,1.148,71.0,680,25,2344,5,0.05994188806195468
86,20230817-9AM_680_25_2344_6,1.769,71.0,680,25,2344,6,0.2477278329097231
87,20230817-9AM_680_25_2344_7,1.055,71.0,680,25,2344,7,0.023252459633711444
88,20230817-9AM_750_25_2344_0,0.617,71.0,750,25,2344,0,-0.20971483596675833
89,20230817-9AM_750_25_2344_1,0.828,71.0,750,25,2344,1,-0.08196966321511988
90,20230817-9AM_750_25_2344_2,0.788,71.0,750,25,2344,2,-0.10347378251044466
91,20230817-9AM_750_25_2344_3,0.671,71.0,750,25,2344,3,-0.17327747983100789
92,20230817-9AM_750_25_2344_4,0.796,71.0,750,25,2344,4,-0.09908693226233094
93,20230817-9AM_750_25_2344_5,0.69,71.0,750,25,2344,5,-0.16115090926274472
94,20230817-9AM_750_25_2344_6,0.925,71.0,750,25,2344,6,-0.03385826726096737
95,20230817-9AM_750_25_2344_7,0.641,71.0,750,25,2344,7,-0.19314197048118256
96,20230817-9AM_680_25_2343_0,1.287,71.0,680,25,2343,0,0.10957854690438666
97,20230817-9AM_680_25_2343_1,1.11,71.0,680,25,2343,1,0.045322978786657475
98,20230817-9AM_680_25_2343_2,0.948,71.0,680,25,2343,2,-0.023191662661933767
99,20230817-9AM_680_25_2343_3,1.783,71.0,680,25,2343,3,0.2511513431753546
100,20230817-9AM_680_25_2343_4,1.27,71.0,680,25,2343,4,0.10380372095595687
101,20230817-9AM_680_25_2343_5,2.075,71.0,680,25,2343,5,0.31701810104811157
102,20230817-9AM_680_25_2343_6,2.182,71.0,680,25,2343,6,0.33885474625232304
103,20230817-9AM_680_25_2343_7,1.773,71.0,680,25,2343,7,0.24870873560091777
104,20230817-9AM_750_25_2343_0,0.808,71.0,750,25,2343,0,-0.09258863922541381
105,20230817-9AM_750_25_2343_1,0.782,71.0,750,25,2343,1,-0.10679324694015198
106,20230817-9AM_750_25_2343_2,0.685,71.0,750,25,2343,2,-0.1643094285075744
107,20230817-9AM_750_25_2343_3,1.015,71.0,750,25,2343,3,0.006466042249231681
108,20230817-9AM_750_25_2343_4,0.852,71.0,750,25,2343,4,-0.0695604052332999
109,20230817-9AM_750_25_2343_5,1.219,71.0,750,25,2343,5,0.08600370561838196
110,20230817-9AM_750_25_2343_6,1.205,71.0,750,25,2343,6,0.08098704691088722
111,20230817-9AM_750_25_2343_7,1.134,71.0,750,25,2343,7,0.05461305455688774
112,20230817-9AM_680_25_1952_0,1.418,71.0,680,25,1952,0,0.1516762308470477
113,20230817-9AM_680_25_1952_1,1.882,71.0,680,25,1952,1,0.27461961909123805
114,20230817-9AM_680_25_1952_2,1.103,71.0,680,25,1952,2,0.04257551244019059
115,20230817-9AM_680_25_1952_3,1.833,71.0,680,25,1952,3,0.2631624649622167
116,20230817-9AM_680_25_1952_4,1.715,71.0,680,25,1952,4,0.23426412437878932
117,20230817-9AM_680_25_1952_5,1.82,71.0,680,25,1952,5,0.2600713879850748
118,20230817-9AM_680_25_1952_6,2.034,71.0,680,25,1952,6,0.30835094858672574
119,20230817-9AM_680_25_1952_7,1.519,71.0,680,25,1952,7,0.18155777386278632
120,20230817-9AM_750_25_1952_0,0.812,71.0,750,25,1952,0,-0.09044397075882467
121,20230817-9AM_750_25_1952_1,0.962,71.0,750,25,1952,1,-0.016824927962187056
122,20230817-9AM_750_25_1952_2,0.658,71.0,750,25,1952,2,-0.1817741063860445
123,20230817-9AM_750_25_1952_3,0.921,71.0,750,25,1952,3,-0.03574036980315106
124,20230817-9AM_750_25_1952_4,0.89,71.0,750,25,1952,4,-0.05060999335508721
125,20230817-9AM_750_25_1952_5,0.955,71.0,750,25,1952,5,-0.019996628416253676
126,20230817-9AM_750_25_1952_6,0.996,71.0,750,25,1952,6,-0.00174066157630127
127,20230817-9AM_750_25_1952_7,0.882,71.0,750,25,1952,7,-0.054531414868180264
128,20230817-9AM_680_25_2931_0,1.812,71.0,680,25,2931,0,0.25815819334079426
129,20230817-9AM_680_25_2931_1,1.427,71.0,680,25,2931,1,0.15442397311464698
130,20230817-9AM_680_25_2931_2,1.424,71.0,680,25,2931,2,0.15350998930083753
131,20230817-9AM_680_25_2931_3,1.472,71.0,680,25,2931,3,0.16790781000148003
132,20230817-9AM_680_25_2931_4,1.671,71.0,680,25,2931,4,0.22297644989339135
133,20230817-9AM_680_25_2931_5,1.648,71.0,680,25,2931,5,0.21695720736109697
134,20230817-9AM_680_25_2931_6,1.827,71.0,680,25,2931,6,0.26173854735253776
135,20230817-9AM_680_25_2931_7,1.797,71.0,680,25,2931,7,0.2545480771089738
136,20230817-9AM_750_25_2931_0,1.106,71.0,750,25,2931,0,0.04375512696867949
137,20230817-9AM_750_25_2931_1,0.78,71.0,750,25,2931,1,-0.10790539730951958
138,20230817-9AM_750_25_2931_2,0.775,71.0,750,25,2931,2,-0.1106982974936897
139,20230817-9AM_750_25_2931_3,0.839,71.0,750,25,2931,3,-0.07623803917129975
140,20230817-9AM_750_25_2931_4,0.892,71.0,750,25,2931,4,-0.04963514562387693
141,20230817-9AM_750_25_2931_5,0.936,71.0,750,25,2931,5,-0.028724151261894745
142,20230817-9AM_750_25_2931_6,1.028,71.0,750,25,2931,6,0.011993114659256938
143,20230817-9AM_750_25_2931_7,0.904,71.0,750,25,2931,7,-0.04383156952463668
144,20230817-9AM_680_25_JG5_0,1.094,71.0,680,25,JG5,0,0.039017321997412
145,20230817-9AM_680_25_JG5_1,1.0,71.0,680,25,JG5,1,0.0
146,20230817-9AM_680_25_JG5_2,0.826,71.0,680,25,JG5,2,-0.0830199526796178
147,20230817-9AM_680_25_JG5_3,1.11,71.0,680,25,JG5,3,0.045322978786657475
148,20230817-9AM_680_25_JG5_4,1.665,71.0,680,25,JG5,4,0.22141423784233868
149,20230817-9AM_680_25_JG5_5,1.17,71.0,680,25,JG5,5,0.06818586174616162
150,20230817-9AM_680_25_JG5_6,1.081,71.0,680,25,JG5,6,0.03382569395331033
151,20230817-9AM_680_25_JG5_7,1.079,71.0,680,25,JG5,7,0.033021444682910656
152,20230817-9AM_750_25_JG5_0,0.611,71.0,750,25,JG5,0,-0.21395878975744578
153,20230817-9AM_750_25_JG5_1,0.494,71.0,750,25,JG5,1,-0.30627305107635305
154,20230817-9AM_750_25_JG5_2,0.389,71.0,750,25,JG5,2,-0.41005039867429227
155,20230817-9AM_750_25_JG5_3,0.589,71.0,750,25,JG5,3,-0.2298847052128984
156,20230817-9AM_750_25_JG5_4,0.824,71.0,750,25,JG5,4,-0.08407278830288423
157,20230817-9AM_750_25_JG5_5,0.625,71.0,750,25,JG5,5,-0.2041199826559248
158,20230817-9AM_750_25_JG5_6,0.535,71.0,750,25,JG5,6,-0.27164621797877153
159,20230817-9AM_750_25_JG5_7,0.494,71.0,750,25,JG5,7,-0.30627305107635305
160,20230817-9AM_680_25_BMS_0,1.402,71.0,680,25,BMS,0,0.14674801363063983
161,20230817-9AM_680_25_BMS_1,1.548,71.0,680,25,BMS,1,0.1897709563468738
162,20230817-9AM_680_25_BMS_2,1.633,71.0,680,25,BMS,2,0.21298618473666817
163,20230817-9AM_680_25_BMS_3,1.826,71.0,680,25,BMS,3,0.26150077319828013
164,20230817-9AM_680_25_BMS_4,0.466,71.0,680,25,BMS,4,-0.3316140833099998
165,20230817-9AM_680_25_BMS_5,1.257,71.0,680,25,BMS,5,0.0993352776859577
166,20230817-9AM_680_25_BMS_6,1.792,71.0,680,25,BMS,6,0.2533380053261064
167,20230817-9AM_680_25_BMS_7,0.973,71.0,680,25,BMS,7,-0.0118871597316481
168,20230817-9AM_750_25_BMS_0,0.809,71.0,750,25,BMS,0,-0.09205147838772766
169,20230817-9AM_750_25_BMS_1,0.949,71.0,750,25,BMS,1,-0.022733787572707352
170,20230817-9AM_750_25_BMS_2,0.8,71.0,750,25,BMS,2,-0.09691001300805639
171,20230817-9AM_750_25_BMS_3,1.021,71.0,750,25,BMS,3,0.009025742086910208
172,20230817-9AM_750_25_BMS_4,0.363,71.0,750,25,BMS,4,-0.4400933749638875
173,20230817-9AM_750_25_BMS_5,0.777,71.0,750,25,BMS,5,-0.10957898119908573
174,20230817-9AM_750_25_BMS_6,0.855,71.0,750,25,BMS,6,-0.06803388527182737
175,20230817-9AM_750_25_BMS_7,0.626,71.0,750,25,BMS,7,-0.20342566678957033
176,20230817-9AM_680_39_3059_0,0.704,71.0,680,39,3059,0,-0.1524273408578878
177,20230817-9AM_680_39_3059_1,0.419,71.0,680,39,3059,1,-0.3777859770337047
178,20230817-9AM_680_39_3059_2,0.676,71.0,680,39,3059,2,-0.17005330405836405
179,20230817-9AM_680_39_3059_3,0.885,71.0,680,39,3059,3,-0.05305672930217456
180,20230817-9AM_680_39_3059_4,0.931,71.0,680,39,3059,4,-0.031050319018657353
181,20230817-9AM_680_39_3059_5,0.423,71.0,680,39,3059,5,-0.37365963262495766
182,20230817-9AM_680_39_3059_6,0.488,71.0,680,39,3059,6,-0.3115801779972894
183,20230817-9AM_680_39_3059_7,0.739,71.0,680,39,3059,7,-0.13135556160517428
184,20230817-9AM_750_39_3059_0,0.463,71.0,750,39,3059,0,-0.33441900898204685
185,20230817-9AM_750_39_3059_1,0.26,71.0,750,39,3059,1,-0.585026652029182
186,20230817-9AM_750_39_3059_2,0.425,71.0,750,39,3059,2,-0.37161106994968846
187,20230817-9AM_750_39_3059_3,0.577,71.0,750,39,3059,3,-0.2388241868442686
188,20230817-9AM_750_39_3059_4,0.646,71.0,750,39,3059,4,-0.1897674820049159
189,20230817-9AM_750_39_3059_5,0.268,71.0,750,39,3059,5,-0.5718652059712112
190,20230817-9AM_750_39_3059_6,0.329,71.0,750,39,3059,6,-0.48280410205002566
191,20230817-9AM_750_39_3059_7,0.512,71.0,750,39,3059,7,-0.2907300390241692
192,20230817-9AM_680_39_1691_0,0.871,71.0,680,39,1691,0,-0.059981844992336796
193,20230817-9AM_680_39_1691_1,0.62,71.0,680,39,1691,1,-0.20760831050174613
194,20230817-9AM_680_39_1691_2,0.676,71.0,680,39,1691,2,-0.17005330405836405
195,20230817-9AM_680_39_1691_3,0.626,71.0,680,39,1691,3,-0.20342566678957033
196,20230817-9AM_680_39_1691_4,0.712,71.0,680,39,1691,4,-0.14752000636314366
197,20230817-9AM_680_39_1691_5,0.929,71.0,680,39,1691,5,-0.03198428600635821
198,20230817-9AM_680_39_1691_6,0.798,71.0,680,39,1691,6,-0.09799710864927055
199,20230817-9AM_680_39_1691_7,0.776,71.0,680,39,1691,7,-0.11013827874181155
200,20230817-9AM_750_39_1691_0,0.597,71.0,750,39,1691,0,-0.22402566887063094
201,20230817-9AM_750_39_1691_1,0.442,71.0,750,39,1691,1,-0.3545777306509081
202,20230817-9AM_750_39_1691_2,0.504,71.0,750,39,1691,2,-0.2975694635544747
203,20230817-9AM_750_39_1691_3,0.468,71.0,750,39,1691,3,-0.32975414692587596
204,20230817-9AM_750_39_1691_4,0.498,71.0,750,39,1691,4,-0.30277065724028246
205,20230817-9AM_750_39_1691_5,0.675,71.0,750,39,1691,5,-0.17069622716897506
206,20230817-9AM_750_39_1691_6,0.573,71.0,750,39,1691,6,-0.24184537803261005
207,20230817-9AM_750_39_1691_7,0.512,71.0,750,39,1691,7,-0.2907300390241692
208,20230817-9AM_680_39_1690_0,0.482,71.0,680,39,1690,0,-0.31695296176115045
209,20230817-9AM_680_39_1690_1,0.495,71.0,680,39,1690,1,-0.3053948010664313
210,20230817-9AM_680_39_1690_2,0.592,71.0,680,39,1690,2,-0.22767829327708025
211,20230817-9AM_680_39_1690_3,0.592,71.0,680,39,1690,3,-0.22767829327708025
212,20230817-9AM_680_39_1690_4,0.429,71.0,680,39,1690,4,-0.36754270781527576
213,20230817-9AM_680_39_1690_5,0.516,71.0,680,39,1690,5,-0.28735029837278864
214,20230817-9AM_680_39_1690_6,0.648,71.0,680,39,1690,6,-0.18842499412940666
215,20230817-9AM_680_39_1690_7,0.467,71.0,680,39,1690,7,-0.33068311943388784
216,20230817-9AM_750_39_1690_0,0.333,71.0,750,39,1690,0,-0.4775557664936801
217,20230817-9AM_750_39_1690_1,0.379,71.0,750,39,1690,1,-0.42136079003192767
218,20230817-9AM_750_39_1690_2,0.442,71.0,750,39,1690,2,-0.3545777306509081
219,20230817-9AM_750_39_1690_3,0.478,71.0,750,39,1690,3,-0.3205721033878811
220,20230817-9AM_750_39_1690_4,0.333,71.0,750,39,1690,4,-0.4775557664936801
221,20230817-9AM_750_39_1690_5,0.385,71.0,750,39,1690,5,-0.4145392704914993
222,20230817-9AM_750_39_1690_6,0.48,71.0,750,39,1690,6,-0.3187587626244128
223,20230817-9AM_750_39_1690_7,0.38,71.0,750,39,1690,7,-0.42021640338318983
224,20230817-9AM_680_39_2342_0,0.228,71.0,680,39,2342,0,-0.6420651529995461
225,20230817-9AM_680_39_2342_1,0.32,71.0,680,39,2342,1,-0.494850021680094
226,20230817-9AM_680_39_2342_2,0.376,71.0,680,39,2342,2,-0.42481215507233894
227,20230817-9AM_680_39_2342_3,0.269,71.0,680,39,2342,3,-0.5702477199975919
228,20230817-9AM_680_39_2342_4,0.187,71.0,680,39,2342,4,-0.7281583934635011
229,20230817-9AM_680_39_2342_5,0.337,71.0,680,39,2342,5,-0.47237009912866135
230,20230817-9AM_680_39_2342_6,0.725,71.0,680,39,2342,6,-0.13966199342900631
231,20230817-9AM_680_39_2342_7,0.279,71.0,680,39,2342,7,-0.5543957967264024
232,20230817-9AM_750_39_2342_0,0.205,71.0,750,39,2342,0,-0.6882461389442457
233,20230817-9AM_750_39_2342_1,0.278,71.0,750,39,2342,1,-0.5559552040819237
234,20230817-9AM_750_39_2342_2,0.319,71.0,750,39,2342,2,-0.4962093169428189
235,20230817-9AM_750_39_2342_3,0.226,71.0,750,39,2342,3,-0.645891560852599
236,20230817-9AM_750_39_2342_4,0.172,71.0,750,39,2342,4,-0.7644715530924511
237,20230817-9AM_750_39_2342_5,0.293,71.0,750,39,2342,5,-0.5331323796458906
238,20230817-9AM_750_39_2342_6,0.626,71.0,750,39,2342,6,-0.20342566678957033
239,20230817-9AM_750_39_2342_7,0.248,71.0,750,39,2342,7,-0.6055483191737837
240,20230817-9AM_680_39_4532_0,0.571,71.0,680,39,4532,0,-0.243363891754152
241,20230817-9AM_680_39_4532_1,0.476,71.0,680,39,4532,1,-0.32239304727950685
242,20230817-9AM_680_39_4532_2,0.469,71.0,680,39,4532,2,-0.32882715728491674
243,20230817-9AM_680_39_4532_3,0.385,71.0,680,39,4532,3,-0.4145392704914993
244,20230817-9AM_680_39_4532_4,0.43,71.0,680,39,4532,4,-0.36653154442041347
245,20230817-9AM_680_39_4532_5,0.455,71.0,680,39,4532,5,-0.34198860334288755
246,20230817-9AM_680_39_4532_6,0.388,71.0,680,39,4532,6,-0.41116827440579273
247,20230817-9AM_680_39_4532_7,0.504,71.0,680,39,4532,7,-0.2975694635544747
248,20230817-9AM_750_39_4532_0,0.31,71.0,750,39,4532,0,-0.5086383061657274
249,20230817-9AM_750_39_4532_1,0.369,71.0,750,39,4532,1,-0.4329736338409396
250,20230817-9AM_750_39_4532_2,0.365,71.0,750,39,4532,2,-0.4377071355435253
251,20230817-9AM_750_39_4532_3,0.308,71.0,750,39,4532,3,-0.5114492834995558
252,20230817-9AM_750_39_4532_4,0.339,71.0,750,39,4532,4,-0.4698003017969178
253,20230817-9AM_750_39_4532_5,0.291,71.0,750,39,4532,5,-0.5361070110140927
254,20230817-9AM_750_39_4532_6,0.327,71.0,750,39,4532,6,-0.4854522473397139
255,20230817-9AM_750_39_4532_7,0.386,71.0,750,39,4532,7,-0.41341269532824504
256,20230817-9AM_680_39_2344_0,0.567,71.0,680,39,2344,0,-0.24641694110709345
257,20230817-9AM_680_39_2344_1,0.34,71.0,680,39,2344,1,-0.46852108295774486
258,20230817-9AM_680_39_2344_2,0.563,71.0,680,39,2344,2,-0.24949160514865382
259,20230817-9AM_680_39_2344_3,0.378,71.0,680,39,2344,3,-0.4225082001627747
260,20230817-9AM_680_39_2344_4,0.391,71.0,680,39,2344,4,-0.40782324260413316
261,20230817-9AM_680_39_2344_5,0.547,71.0,680,39,2344,5,-0.2620126736665692
262,20230817-9AM_680_39_2344_6,0.667,71.0,680,39,2344,6,-0.17587416608345102
263,20230817-9AM_680_39_2344_7,0.412,71.0,680,39,2344,7,-0.3851027839668654
264,20230817-9AM_750_39_2344_0,0.432,71.0,750,39,2344,0,-0.3645162531850879
265,20230817-9AM_750_39_2344_1,0.274,71.0,750,39,2344,1,-0.562249437179612
266,20230817-9AM_750_39_2344_2,0.411,71.0,750,39,2344,2,-0.38615817812393083
267,20230817-9AM_750_39_2344_3,0.294,71.0,750,39,2344,3,-0.5316526695878427
268,20230817-9AM_750_39_2344_4,0.31,71.0,750,39,2344,4,-0.5086383061657274
269,20230817-9AM_750_39_2344_5,0.413,71.0,750,39,2344,5,-0.384049948343599
270,20230817-9AM_750_39_2344_6,0.479,71.0,750,39,2344,6,-0.3196644865854368
271,20230817-9AM_750_39_2344_7,0.325,71.0,750,39,2344,7,-0.4881166390211256
272,20230817-9AM_680_39_2343_0,0.517,71.0,680,39,2343,0,-0.2865094569060575
273,20230817-9AM_680_39_2343_1,0.659,71.0,680,39,2343,1,-0.18111458540599013
274,20230817-9AM_680_39_2343_2,0.452,71.0,680,39,2343,2,-0.3448615651886179
275,20230817-9AM_680_39_2343_3,0.574,71.0,680,39,2343,3,-0.2410881076020265
276,20230817-9AM_680_39_2343_4,0.366,71.0,680,39,2343,4,-0.43651891460558934
277,20230817-9AM_680_39_2343_5,0.436,71.0,680,39,2343,5,-0.36051351073141397
278,20230817-9AM_680_39_2343_6,0.454,71.0,680,39,2343,6,-0.34294414714289606
279,20230817-9AM_680_39_2343_7,0.46,71.0,680,39,2343,7,-0.3372421683184259
280,20230817-9AM_750_39_2343_0,0.378,71.0,750,39,2343,0,-0.4225082001627747
281,20230817-9AM_750_39_2343_1,0.446,71.0,750,39,2343,1,-0.35066514128785814
282,20230817-9AM_750_39_2343_2,0.324,71.0,750,39,2343,2,-0.48945498979338786
283,20230817-9AM_750_39_2343_3,0.387,71.0,750,39,2343,3,-0.4122890349810886
284,20230817-9AM_750_39_2343_4,0.293,71.0,750,39,2343,4,-0.5331323796458906
285,20230817-9AM_750_39_2343_5,0.304,71.0,750,39,2343,5,-0.5171264163912462
286,20230817-9AM_750_39_2343_6,0.313,71.0,750,39,2343,6,-0.5044556624535516
287,20230817-9AM_750_39_2343_7,0.347,71.0,750,39,2343,7,-0.4596705252091263
288,20230817-9AM_680_39_1952_0,0.714,71.0,680,39,1952,0,-0.14630178822382564
289,20230817-9AM_680_39_1952_1,0.848,71.0,680,39,1952,1,-0.07160414774328619
290,20230817-9AM_680_39_1952_2,0.717,71.0,680,39,1952,2,-0.1444808443321999
291,20230817-9AM_680_39_1952_3,0.85,71.0,680,39,1952,3,-0.07058107428570728
292,20230817-9AM_680_39_1952_4,0.946,71.0,680,39,1952,4,-0.02410886359820726
293,20230817-9AM_680_39_1952_5,0.969,71.0,680,39,1952,5,-0.013676222949234686
294,20230817-9AM_680_39_1952_6,0.746,71.0,680,39,1952,6,-0.1272611725273312
295,20230817-9AM_680_39_1952_7,0.977,71.0,680,39,1952,7,-0.010105436281226938
296,20230817-9AM_750_39_1952_0,0.487,71.0,750,39,1952,0,-0.3124710387853657
297,20230817-9AM_750_39_1952_1,0.533,71.0,750,39,1952,1,-0.2732727909734277
298,20230817-9AM_750_39_1952_2,0.456,71.0,750,39,1952,2,-0.341035157335565
299,20230817-9AM_750_39_1952_3,0.54,71.0,750,39,1952,3,-0.26760624017703144
300,20230817-9AM_750_39_1952_4,0.581,71.0,750,39,1952,4,-0.2358238676096693
301,20230817-9AM_750_39_1952_5,0.619,71.0,750,39,1952,5,-0.208309350979882
302,20230817-9AM_750_39_1952_6,0.496,71.0,750,39,1952,6,-0.30451832350980257
