,ID,value,Hours,Absorbance,Temperature,Cell_Line,Replicate,log10_transformed
0,20230713-3PM_680_25_3059_0,1.938,76.0,680,25,3059,0,0.2873537727147465
1,20230713-3PM_680_25_3059_1,1.873,76.0,680,25,3059,1,0.2725377773752374
2,20230713-3PM_680_25_3059_2,1.578,76.0,680,25,3059,2,0.19810699887340152
3,20230713-3PM_680_25_3059_3,1.83,76.0,680,25,3059,3,0.26245108973042947
4,20230713-3PM_680_25_3059_4,2.135,76.0,680,25,3059,4,0.32939787936104264
5,20230713-3PM_680_25_3059_5,1.868,76.0,680,25,3059,5,0.27137687189407456
6,20230713-3PM_680_25_3059_6,1.583,76.0,680,25,3059,6,0.1994809148623559
7,20230713-3PM_680_25_3059_7,1.662,76.0,680,25,3059,7,0.22063101944809216
8,20230713-3PM_750_25_3059_0,1.198,76.0,750,25,3059,0,0.07845681805329256
9,20230713-3PM_750_25_3059_1,1.267,76.0,750,25,3059,1,0.10277661488344131
10,20230713-3PM_750_25_3059_2,1.113,76.0,750,25,3059,2,0.04649516433470831
11,20230713-3PM_750_25_3059_3,1.218,76.0,750,25,3059,3,0.08564728829685654
12,20230713-3PM_750_25_3059_4,1.265,76.0,750,25,3059,4,0.10209052551183669
13,20230713-3PM_750_25_3059_5,1.2,76.0,750,25,3059,5,0.07918124604762482
14,20230713-3PM_750_25_3059_6,1.126,76.0,750,25,3059,6,0.05153839051532738
15,20230713-3PM_750_25_3059_7,1.11,76.0,750,25,3059,7,0.045322978786657475
16,20230713-3PM_680_25_1691_0,2.598,76.0,680,25,1691,0,0.4146391467370091
17,20230713-3PM_680_25_1691_1,2.216,76.0,680,25,1691,1,0.3455697560563922
18,20230713-3PM_680_25_1691_2,1.362,76.0,680,25,1691,2,0.13417710757676637
19,20230713-3PM_680_25_1691_3,2.131,76.0,680,25,1691,3,0.32858344971420195
20,20230713-3PM_680_25_1691_4,1.11,76.0,680,25,1691,4,0.045322978786657475
21,20230713-3PM_680_25_1691_5,2.343,76.0,680,25,1691,5,0.36977228859696276
22,20230713-3PM_680_25_1691_6,1.503,76.0,680,25,1691,6,0.17695898058690812
23,20230713-3PM_680_25_1691_7,1.523,76.0,680,25,1691,7,0.18269990333604255
24,20230713-3PM_750_25_1691_0,1.333,76.0,750,25,1691,0,0.1248301494138592
25,20230713-3PM_750_25_1691_1,1.208,76.0,750,25,1691,1,0.08206693428511301
26,20230713-3PM_750_25_1691_2,0.72,76.0,750,25,1691,2,-0.14266750356873156
27,20230713-3PM_750_25_1691_3,1.237,76.0,750,25,1691,3,0.09236969962912069
28,20230713-3PM_750_25_1691_4,0.688,76.0,750,25,1691,4,-0.16241156176448873
29,20230713-3PM_750_25_1691_5,1.287,76.0,750,25,1691,5,0.10957854690438666
30,20230713-3PM_750_25_1691_6,0.909,76.0,750,25,1691,6,-0.041436116778032536
31,20230713-3PM_750_25_1691_7,0.904,76.0,750,25,1691,7,-0.04383156952463668
32,20230713-3PM_680_25_1690_0,1.936,76.0,680,25,1690,0,0.28690535297237485
33,20230713-3PM_680_25_1690_1,2.779,76.0,680,25,1690,1,0.4438885467773719
34,20230713-3PM_680_25_1690_2,0.847,76.0,680,25,1690,2,-0.0721165896692931
35,20230713-3PM_680_25_1690_3,1.684,76.0,680,25,1690,3,0.2263420871636307
36,20230713-3PM_680_25_1690_4,1.755,76.0,680,25,1690,4,0.24427712080184286
37,20230713-3PM_680_25_1690_5,1.642,76.0,680,25,1690,5,0.21537315278342195
38,20230713-3PM_680_25_1690_6,1.633,76.0,680,25,1690,6,0.21298618473666817
39,20230713-3PM_680_25_1690_7,1.609,76.0,680,25,1690,7,0.20655604409902956
40,20230713-3PM_750_25_1690_0,1.16,76.0,750,25,1690,0,0.06445798922691845
41,20230713-3PM_750_25_1690_1,1.382,76.0,750,25,1690,1,0.14050804303817957
42,20230713-3PM_750_25_1690_2,0.536,76.0,750,25,1690,2,-0.27083521030722996
43,20230713-3PM_750_25_1690_3,0.976,76.0,750,25,1690,3,-0.010550182333308195
44,20230713-3PM_750_25_1690_4,1.088,76.0,750,25,1690,4,0.03662889536216113
45,20230713-3PM_750_25_1690_5,0.913,76.0,750,25,1690,5,-0.039529222465701036
46,20230713-3PM_750_25_1690_6,0.943,76.0,750,25,1690,6,-0.02548830726267165
47,20230713-3PM_750_25_1690_7,0.949,76.0,750,25,1690,7,-0.022733787572707352
48,20230713-3PM_680_25_2342_0,1.228,76.0,680,25,2342,0,0.08919836680514887
49,20230713-3PM_680_25_2342_1,1.781,76.0,680,25,2342,1,0.2506639194632435
50,20230713-3PM_680_25_2342_2,1.381,76.0,680,25,2342,2,0.1401936785786313
51,20230713-3PM_680_25_2342_3,1.608,76.0,680,25,2342,3,0.20628604441243248
52,20230713-3PM_680_25_2342_4,1.316,76.0,680,25,2342,4,0.1192558892779367
53,20230713-3PM_680_25_2342_5,1.396,76.0,680,25,2342,5,0.14488541828714227
54,20230713-3PM_680_25_2342_6,1.773,76.0,680,25,2342,6,0.24870873560091777
55,20230713-3PM_680_25_2342_7,1.242,76.0,680,25,2342,7,0.09412159584056139
56,20230713-3PM_750_25_2342_0,0.906,76.0,750,25,2342,0,-0.042871802323186915
57,20230713-3PM_750_25_2342_1,1.122,76.0,750,25,2342,1,0.049992856920142645
58,20230713-3PM_750_25_2342_2,1.022,76.0,750,25,2342,2,0.009450895798693935
59,20230713-3PM_750_25_2342_3,1.061,76.0,750,25,2342,3,0.025715383901340642
60,20230713-3PM_750_25_2342_4,0.856,76.0,750,25,2342,4,-0.06752623532284678
61,20230713-3PM_750_25_2342_5,1.006,76.0,750,25,2342,5,0.0025979807199085947
62,20230713-3PM_750_25_2342_6,1.083,76.0,750,25,2342,6,0.034628456625320346
63,20230713-3PM_750_25_2342_7,0.971,76.0,750,25,2342,7,-0.012780770091995148
64,20230713-3PM_680_25_4532_0,1.733,76.0,680,25,4532,0,0.23879856271391703
65,20230713-3PM_680_25_4532_1,1.769,76.0,680,25,4532,1,0.2477278329097231
66,20230713-3PM_680_25_4532_2,1.751,76.0,680,25,4532,2,0.24328614608344612
67,20230713-3PM_680_25_4532_3,1.619,76.0,680,25,4532,3,0.20924684875337374
68,20230713-3PM_680_25_4532_4,1.88,76.0,680,25,4532,4,0.2741578492636798
69,20230713-3PM_680_25_4532_5,1.801,76.0,680,25,4532,5,0.25551371281953333
70,20230713-3PM_680_25_4532_6,2.032,76.0,680,25,4532,6,0.30792370361188165
71,20230713-3PM_680_25_4532_7,2.019,76.0,680,25,4532,7,0.3051363189436393
72,20230713-3PM_750_25_4532_0,1.029,76.0,750,25,4532,0,0.012415374762432893
73,20230713-3PM_750_25_4532_1,0.971,76.0,750,25,4532,1,-0.012780770091995148
74,20230713-3PM_750_25_4532_2,0.994,76.0,750,25,4532,2,-0.00261361560268669
75,20230713-3PM_750_25_4532_3,0.851,76.0,750,25,4532,3,-0.07007043991541213
76,20230713-3PM_750_25_4532_4,1.085,76.0,750,25,4532,4,0.0354297381845483
77,20230713-3PM_750_25_4532_5,0.998,76.0,750,25,4532,5,-0.0008694587126288914
78,20230713-3PM_750_25_4532_6,1.05,76.0,750,25,4532,6,0.021189299069938092
79,20230713-3PM_750_25_4532_7,0.998,76.0,750,25,4532,7,-0.0008694587126288914
80,20230713-3PM_680_25_2344_0,2.278,76.0,680,25,2344,0,0.3575537197430816
81,20230713-3PM_680_25_2344_1,1.375,76.0,680,25,2344,1,0.13830269816628146
82,20230713-3PM_680_25_2344_2,1.357,76.0,680,25,2344,2,0.13257984765973707
83,20230713-3PM_680_25_2344_3,1.772,76.0,680,25,2344,3,0.24846371755103194
84,20230713-3PM_680_25_2344_4,1.18,76.0,680,25,2344,4,0.07188200730612536
85,20230713-3PM_680_25_2344_5,1.388,76.0,680,25,2344,5,0.14238946611883607
86,20230713-3PM_680_25_2344_6,1.13,76.0,680,25,2344,6,0.05307844348341968
87,20230713-3PM_680_25_2344_7,1.525,76.0,680,25,2344,7,0.1832698436828046
88,20230713-3PM_750_25_2344_0,1.352,76.0,750,25,2344,0,0.13097669160561715
89,20230713-3PM_750_25_2344_1,0.769,76.0,750,25,2344,1,-0.11407366019856895
90,20230713-3PM_750_25_2344_2,0.752,76.0,750,25,2344,2,-0.12378215940835775
91,20230713-3PM_750_25_2344_3,1.071,76.0,750,25,2344,3,0.029789470831855614
92,20230713-3PM_750_25_2344_4,0.759,76.0,750,25,2344,4,-0.11975822410451964
93,20230713-3PM_750_25_2344_5,0.808,76.0,750,25,2344,5,-0.09258863922541381
94,20230713-3PM_750_25_2344_6,0.709,76.0,750,25,2344,6,-0.1493537648169335
95,20230713-3PM_750_25_2344_7,0.996,76.0,750,25,2344,7,-0.00174066157630127
96,20230713-3PM_680_25_2343_0,1.513,76.0,680,25,2343,0,0.17983892802318668
97,20230713-3PM_680_25_2343_1,1.497,76.0,680,25,2343,1,0.17522180034305238
98,20230713-3PM_680_25_2343_2,1.642,76.0,680,25,2343,2,0.21537315278342195
99,20230713-3PM_680_25_2343_3,1.78,76.0,680,25,2343,3,0.250420002308894
100,20230713-3PM_680_25_2343_4,1.669,76.0,680,25,2343,4,0.22245633667924672
101,20230713-3PM_680_25_2343_5,1.577,76.0,680,25,2343,5,0.19783169332890285
102,20230713-3PM_680_25_2343_6,1.437,76.0,680,25,2343,6,0.15745676813422568
103,20230713-3PM_680_25_2343_7,1.329,76.0,680,25,2343,7,0.12352498094273198
104,20230713-3PM_750_25_2343_0,1.061,76.0,750,25,2343,0,0.025715383901340642
105,20230713-3PM_750_25_2343_1,1.032,76.0,750,25,2343,1,0.01367969729119256
106,20230713-3PM_750_25_2343_2,1.139,76.0,750,25,2343,2,0.05652372407910037
107,20230713-3PM_750_25_2343_3,1.163,76.0,750,25,2343,3,0.06557971472844842
108,20230713-3PM_750_25_2343_4,1.11,76.0,750,25,2343,4,0.045322978786657475
109,20230713-3PM_750_25_2343_5,1.15,76.0,750,25,2343,5,0.06069784035361165
110,20230713-3PM_750_25_2343_6,0.98,76.0,750,25,2343,6,-0.00877392430750515
111,20230713-3PM_750_25_2343_7,0.937,76.0,750,25,2343,7,-0.02826040911222171
112,20230713-3PM_680_25_1952_0,1.636,76.0,680,25,1952,0,0.21378329933530416
113,20230713-3PM_680_25_1952_1,1.678,76.0,680,25,1952,1,0.22479195649268147
114,20230713-3PM_680_25_1952_2,1.731,76.0,680,25,1952,2,0.2382970678753939
115,20230713-3PM_680_25_1952_3,0.915,76.0,680,25,1952,3,-0.038578905933551705
116,20230713-3PM_680_25_1952_4,1.49,76.0,680,25,1952,4,0.17318626841227402
117,20230713-3PM_680_25_1952_5,1.692,76.0,680,25,1952,5,0.2284003587030047
118,20230713-3PM_680_25_1952_6,1.476,76.0,680,25,1952,6,0.16908635748702275
119,20230713-3PM_680_25_1952_7,1.718,76.0,680,25,1952,7,0.23502315949522348
120,20230713-3PM_750_25_1952_0,0.896,76.0,750,25,1952,0,-0.047691990337874794
121,20230713-3PM_750_25_1952_1,0.921,76.0,750,25,1952,1,-0.03574036980315106
122,20230713-3PM_750_25_1952_2,0.938,76.0,750,25,1952,2,-0.027797161620935564
123,20230713-3PM_750_25_1952_3,0.543,76.0,750,25,1952,3,-0.265200170411153
124,20230713-3PM_750_25_1952_4,0.918,76.0,750,25,1952,4,-0.03715731879875755
125,20230713-3PM_750_25_1952_5,0.942,76.0,750,25,1952,5,-0.025949097207122653
126,20230713-3PM_750_25_1952_6,0.959,76.0,750,25,1952,6,-0.018181392829336417
127,20230713-3PM_750_25_1952_7,0.934,76.0,750,25,1952,7,-0.029653123769906618
128,20230713-3PM_680_25_2931_0,1.441,76.0,680,25,2931,0,0.15866398081398933
129,20230713-3PM_680_25_2931_1,1.862,76.0,680,25,2931,1,0.26997967664532385
130,20230713-3PM_680_25_2931_2,1.718,76.0,680,25,2931,2,0.23502315949522348
131,20230713-3PM_680_25_2931_3,1.313,76.0,680,25,2931,3,0.11826472608947933
132,20230713-3PM_680_25_2931_4,1.375,76.0,680,25,2931,4,0.13830269816628146
133,20230713-3PM_680_25_2931_5,1.641,76.0,680,25,2931,5,0.21510858105309322
134,20230713-3PM_680_25_2931_6,1.474,76.0,680,25,2931,6,0.16849748352303268
135,20230713-3PM_680_25_2931_7,1.722,76.0,680,25,2931,7,0.23603314711763596
136,20230713-3PM_750_25_2931_0,0.81,76.0,750,25,2931,0,-0.09151498112135022
137,20230713-3PM_750_25_2931_1,0.976,76.0,750,25,2931,1,-0.010550182333308195
138,20230713-3PM_750_25_2931_2,0.919,76.0,750,25,2931,2,-0.03668448861388872
139,20230713-3PM_750_25_2931_3,0.766,76.0,750,25,2931,3,-0.11577123036739606
140,20230713-3PM_750_25_2931_4,0.788,76.0,750,25,2931,4,-0.10347378251044466
141,20230713-3PM_750_25_2931_5,0.924,76.0,750,25,2931,5,-0.03432802877989328
142,20230713-3PM_750_25_2931_6,0.922,76.0,750,25,2931,6,-0.03526907894637064
143,20230713-3PM_750_25_2931_7,0.958,76.0,750,25,2931,7,-0.018634490921455603
144,20230713-3PM_680_25_JG5_0,1.0,76.0,680,25,JG5,0,0.0
145,20230713-3PM_680_25_JG5_1,0.986,76.0,680,25,JG5,1,-0.0061230850587887945
146,20230713-3PM_680_25_JG5_2,0.761,76.0,680,25,JG5,2,-0.11861534322942717
147,20230713-3PM_680_25_JG5_3,0.829,76.0,680,25,JG5,3,-0.08144546944972647
148,20230713-3PM_680_25_JG5_4,1.031,76.0,680,25,JG5,4,0.013258665283516512
149,20230713-3PM_680_25_JG5_5,1.023,76.0,680,25,JG5,5,0.009875633712160119
150,20230713-3PM_680_25_JG5_6,1.675,76.0,680,25,JG5,6,0.22401481137286405
151,20230713-3PM_680_25_JG5_7,1.101,76.0,680,25,JG5,7,0.041787318971751766
152,20230713-3PM_750_25_JG5_0,0.635,76.0,750,25,JG5,0,-0.1972262747080243
153,20230713-3PM_750_25_JG5_1,0.633,76.0,750,25,JG5,1,-0.1985962899826449
154,20230713-3PM_750_25_JG5_2,0.41,76.0,750,25,JG5,2,-0.38721614328026455
155,20230713-3PM_750_25_JG5_3,0.5,76.0,750,25,JG5,3,-0.3010299956639812
156,20230713-3PM_750_25_JG5_4,0.595,76.0,750,25,JG5,4,-0.22548303427145044
157,20230713-3PM_750_25_JG5_5,0.571,76.0,750,25,JG5,5,-0.243363891754152
158,20230713-3PM_750_25_JG5_6,0.901,76.0,750,25,JG5,6,-0.04527520902093701
159,20230713-3PM_750_25_JG5_7,0.558,76.0,750,25,JG5,7,-0.25336580106242124
160,20230713-3PM_680_25_BMS_0,1.597,76.0,680,25,BMS,0,0.20330491613848292
161,20230713-3PM_680_25_BMS_1,1.682,76.0,680,25,BMS,1,0.22582599146189336
162,20230713-3PM_680_25_BMS_2,1.695,76.0,680,25,BMS,2,0.229169702539101
163,20230713-3PM_680_25_BMS_3,1.263,76.0,680,25,BMS,3,0.10140335055533072
164,20230713-3PM_680_25_BMS_4,1.29,76.0,680,25,BMS,4,0.11058971029924898
165,20230713-3PM_680_25_BMS_5,1.741,76.0,680,25,BMS,5,0.24079877111733122
166,20230713-3PM_680_25_BMS_6,1.541,76.0,680,25,BMS,6,0.1878026387184193
167,20230713-3PM_680_25_BMS_7,1.263,76.0,680,25,BMS,7,0.10140335055533072
168,20230713-3PM_750_25_BMS_0,0.936,76.0,750,25,BMS,0,-0.028724151261894745
169,20230713-3PM_750_25_BMS_1,0.965,76.0,750,25,BMS,1,-0.015472686656207449
170,20230713-3PM_750_25_BMS_2,1.039,76.0,750,25,BMS,2,0.016615547557177382
171,20230713-3PM_750_25_BMS_3,0.796,76.0,750,25,BMS,3,-0.09908693226233094
172,20230713-3PM_750_25_BMS_4,0.792,76.0,750,25,BMS,4,-0.10127481841050648
173,20230713-3PM_750_25_BMS_5,0.961,76.0,750,25,BMS,5,-0.017276612331454656
174,20230713-3PM_750_25_BMS_6,0.928,76.0,750,25,BMS,6,-0.032452023781137915
175,20230713-3PM_750_25_BMS_7,0.805,76.0,750,25,BMS,7,-0.09420411963213146
176,20230713-3PM_680_20_3059_0,0.976,76.0,680,20,3059,0,-0.010550182333308195
177,20230713-3PM_680_20_3059_1,1.373,76.0,680,20,3059,1,0.1376705372367551
178,20230713-3PM_680_20_3059_2,1.818,76.0,680,20,3059,2,0.25959387888594865
179,20230713-3PM_680_20_3059_3,1.699,76.0,680,20,3059,3,0.23019337886904562
180,20230713-3PM_680_20_3059_4,1.693,76.0,680,20,3059,4,0.22865695810893527
181,20230713-3PM_680_20_3059_5,1.575,76.0,680,20,3059,5,0.19728055812561932
182,20230713-3PM_680_20_3059_6,1.609,76.0,680,20,3059,6,0.20655604409902956
183,20230713-3PM_680_20_3059_7,1.474,76.0,680,20,3059,7,0.16849748352303268
184,20230713-3PM_750_20_3059_0,0.535,76.0,750,20,3059,0,-0.27164621797877153
185,20230713-3PM_750_20_3059_1,0.839,76.0,750,20,3059,1,-0.07623803917129975
186,20230713-3PM_750_20_3059_2,1.078,76.0,750,20,3059,2,0.03261876085071993
187,20230713-3PM_750_20_3059_3,0.974,76.0,750,20,3059,3,-0.011441043121384482
188,20230713-3PM_750_20_3059_4,1.026,76.0,750,20,3059,4,0.011147360775797479
189,20230713-3PM_750_20_3059_5,0.991,76.0,750,20,3059,5,-0.003926345514724675
190,20230713-3PM_750_20_3059_6,1.033,76.0,750,20,3059,6,0.014100321519620545
191,20230713-3PM_750_20_3059_7,0.908,76.0,750,20,3059,7,-0.04191415147891488
192,20230713-3PM_680_20_1691_0,1.432,76.0,680,20,1691,0,0.15594301797183674
193,20230713-3PM_680_20_1691_1,1.365,76.0,680,20,1691,1,0.13513265137677483
194,20230713-3PM_680_20_1691_2,1.18,76.0,680,20,1691,2,0.07188200730612536
195,20230713-3PM_680_20_1691_3,1.235,76.0,680,20,1691,3,0.09166695759568456
196,20230713-3PM_680_20_1691_4,1.283,76.0,680,20,1691,4,0.10822665637492848
197,20230713-3PM_680_20_1691_5,1.228,76.0,680,20,1691,5,0.08919836680514887
198,20230713-3PM_680_20_1691_6,1.342,76.0,680,20,1691,6,0.12775251583297328
199,20230713-3PM_680_20_1691_7,1.574,76.0,680,20,1691,7,0.19700472802304578
200,20230713-3PM_750_20_1691_0,0.816,76.0,750,20,1691,0,-0.08830984124613889
201,20230713-3PM_750_20_1691_1,0.72,76.0,750,20,1691,1,-0.14266750356873156
202,20230713-3PM_750_20_1691_2,0.622,76.0,750,20,1691,2,-0.2062096153091813
203,20230713-3PM_750_20_1691_3,0.744,76.0,750,20,1691,3,-0.1284270644541213
204,20230713-3PM_750_20_1691_4,0.72,76.0,750,20,1691,4,-0.14266750356873156
205,20230713-3PM_750_20_1691_5,0.714,76.0,750,20,1691,5,-0.14630178822382564
206,20230713-3PM_750_20_1691_6,0.79,76.0,750,20,1691,6,-0.10237290870955855
207,20230713-3PM_750_20_1691_7,0.908,76.0,750,20,1691,7,-0.04191415147891488
208,20230713-3PM_680_20_1690_0,1.713,76.0,680,20,1690,0,0.2337573629655105
209,20230713-3PM_680_20_1690_1,2.399,76.0,680,20,1690,1,0.38003024796783064
210,20230713-3PM_680_20_1690_2,1.676,76.0,680,20,1690,2,0.2242740142942577
211,20230713-3PM_680_20_1690_3,1.593,76.0,680,20,1690,3,0.20221577580113148
212,20230713-3PM_680_20_1690_4,1.816,76.0,680,20,1690,4,0.25911584418506634
213,20230713-3PM_680_20_1690_5,1.282,76.0,680,20,1690,5,0.10788802518279862
214,20230713-3PM_680_20_1690_6,1.621,76.0,680,20,1690,6,0.20978301484851494
215,20230713-3PM_680_20_1690_7,1.493,76.0,680,20,1690,7,0.17405980772502544
216,20230713-3PM_750_20_1690_0,1.048,76.0,750,20,1690,0,0.020361282647707864
217,20230713-3PM_750_20_1690_1,1.43,76.0,750,20,1690,1,0.1553360374650618
218,20230713-3PM_750_20_1690_2,1.09,76.0,750,20,1690,2,0.037426497940623665
219,20230713-3PM_750_20_1690_3,0.935,76.0,750,20,1690,3,-0.0291883891274822
220,20230713-3PM_750_20_1690_4,1.182,76.0,750,20,1690,4,0.07261747654523654
221,20230713-3PM_750_20_1690_5,0.788,76.0,750,20,1690,5,-0.10347378251044466
222,20230713-3PM_750_20_1690_6,0.946,76.0,750,20,1690,6,-0.02410886359820726
223,20230713-3PM_750_20_1690_7,0.893,76.0,750,20,1690,7,-0.049148541111453566
224,20230713-3PM_680_20_2342_0,1.265,76.0,680,20,2342,0,0.10209052551183669
225,20230713-3PM_680_20_2342_1,1.64,76.0,680,20,2342,1,0.21484384804769785
226,20230713-3PM_680_20_2342_2,1.391,76.0,680,20,2342,2,0.14332712999204641
227,20230713-3PM_680_20_2342_3,1.482,76.0,680,20,2342,3,0.17084820364330935
228,20230713-3PM_680_20_2342_4,1.338,76.0,680,20,2342,4,0.12645611343180432
229,20230713-3PM_680_20_2342_5,1.467,76.0,680,20,2342,5,0.1664301138432827
230,20230713-3PM_680_20_2342_6,1.072,76.0,680,20,2342,6,0.03019478535675124
231,20230713-3PM_680_20_2342_7,1.103,76.0,680,20,2342,7,0.04257551244019059
232,20230713-3PM_750_20_2342_0,0.715,76.0,750,20,2342,0,-0.1456939581989194
233,20230713-3PM_750_20_2342_1,1.023,76.0,750,20,2342,1,0.009875633712160119
234,20230713-3PM_750_20_2342_2,0.798,76.0,750,20,2342,2,-0.09799710864927055
235,20230713-3PM_750_20_2342_3,0.875,76.0,750,20,2342,3,-0.057991946977686754
236,20230713-3PM_750_20_2342_4,0.736,76.0,750,20,2342,4,-0.13312218566250114
237,20230713-3PM_750_20_2342_5,0.857,76.0,750,20,2342,5,-0.06701917807680184
238,20230713-3PM_750_20_2342_6,0.766,76.0,750,20,2342,6,-0.11577123036739606
239,20230713-3PM_750_20_2342_7,0.641,76.0,750,20,2342,7,-0.19314197048118256
240,20230713-3PM_680_20_4532_0,1.815,76.0,680,20,4532,0,0.2588766293721313
241,20230713-3PM_680_20_4532_1,1.855,76.0,680,20,4532,1,0.26834391395106466
242,20230713-3PM_680_20_4532_2,1.29,76.0,680,20,4532,2,0.11058971029924898
243,20230713-3PM_680_20_4532_3,1.726,76.0,680,20,4532,3,0.2370407913791908
244,20230713-3PM_680_20_4532_4,1.692,76.0,680,20,4532,4,0.2284003587030047
245,20230713-3PM_680_20_4532_5,1.879,76.0,680,20,4532,5,0.2739267801005256
246,20230713-3PM_680_20_4532_6,1.505,76.0,680,20,4532,6,0.17753649992986212
247,20230713-3PM_680_20_4532_7,1.642,76.0,680,20,4532,7,0.21537315278342195
248,20230713-3PM_750_20_4532_0,0.905,76.0,750,20,4532,0,-0.043351420794796675
249,20230713-3PM_750_20_4532_1,1.073,76.0,750,20,4532,1,0.030599721965951066
250,20230713-3PM_750_20_4532_2,0.743,76.0,750,20,4532,2,-0.1290111862394247
251,20230713-3PM_750_20_4532_3,1.028,76.0,750,20,4532,3,0.011993114659256938
252,20230713-3PM_750_20_4532_4,1.057,76.0,750,20,4532,4,0.024074987307426243
253,20230713-3PM_750_20_4532_5,1.145,76.0,750,20,4532,5,0.05880548667590681
254,20230713-3PM_750_20_4532_6,1.01,76.0,750,20,4532,6,0.004321373782642578
255,20230713-3PM_750_20_4532_7,0.889,76.0,750,20,4532,7,-0.0510982390297863
256,20230713-3PM_680_20_2344_0,0.578,76.0,680,20,2344,0,-0.23807216157947098
257,20230713-3PM_680_20_2344_1,0.93,76.0,680,20,2344,1,-0.03151705144606486
258,20230713-3PM_680_20_2344_2,0.797,76.0,680,20,2344,2,-0.09854167860388763
259,20230713-3PM_680_20_2344_3,1.055,76.0,680,20,2344,3,0.023252459633711444
260,20230713-3PM_680_20_2344_4,0.633,76.0,680,20,2344,4,-0.1985962899826449
261,20230713-3PM_680_20_2344_5,0.614,76.0,680,20,2344,5,-0.21183162885883233
262,20230713-3PM_680_20_2344_6,0.774,76.0,680,20,2344,6,-0.11125903931710739
263,20230713-3PM_680_20_2344_7,1.355,76.0,680,20,2344,7,0.13193929521042452
264,20230713-3PM_750_20_2344_0,0.406,76.0,750,20,2344,0,-0.39147396642280585
265,20230713-3PM_750_20_2344_1,0.535,76.0,750,20,2344,1,-0.27164621797877153
266,20230713-3PM_750_20_2344_2,0.463,76.0,750,20,2344,2,-0.33441900898204685
267,20230713-3PM_750_20_2344_3,0.569,76.0,750,20,2344,3,-0.24488773360492885
268,20230713-3PM_750_20_2344_4,0.395,76.0,750,20,2344,4,-0.40340290437353976
269,20230713-3PM_750_20_2344_5,0.369,76.0,750,20,2344,5,-0.4329736338409396
270,20230713-3PM_750_20_2344_6,0.422,76.0,750,20,2344,6,-0.37468754903832613
271,20230713-3PM_750_20_2344_7,0.811,76.0,750,20,2344,7,-0.09097914578884395
272,20230713-3PM_680_20_2343_0,1.008,76.0,680,20,2343,0,0.003460532109506489
273,20230713-3PM_680_20_2343_1,1.447,76.0,680,20,2343,1,0.1604685311190375
274,20230713-3PM_680_20_2343_2,1.257,76.0,680,20,2343,2,0.0993352776859577
275,20230713-3PM_680_20_2343_3,1.269,76.0,680,20,2343,3,0.10346162209470475
276,20230713-3PM_680_20_2343_4,1.494,76.0,680,20,2343,4,0.17435059747937998
277,20230713-3PM_680_20_2343_5,1.032,76.0,680,20,2343,5,0.01367969729119256
278,20230713-3PM_680_20_2343_6,1.36,76.0,680,20,2343,6,0.13353890837021754
279,20230713-3PM_680_20_2343_7,1.434,76.0,680,20,2343,7,0.1565491513317813
280,20230713-3PM_750_20_2343_0,0.724,76.0,750,20,2343,0,-0.1402614338028531
281,20230713-3PM_750_20_2343_1,1.011,76.0,750,20,2343,1,0.00475115559100102
282,20230713-3PM_750_20_2343_2,0.806,76.0,750,20,2343,2,-0.09366495819490933
283,20230713-3PM_750_20_2343_3,0.844,76.0,750,20,2343,3,-0.07365755337434496
284,20230713-3PM_750_20_2343_4,1.006,76.0,750,20,2343,4,0.0025979807199085947
285,20230713-3PM_750_20_2343_5,0.662,76.0,750,20,2343,5,-0.17914201056030005
286,20230713-3PM_750_20_2343_6,0.881,76.0,750,20,2343,6,-0.05502409158795209
287,20230713-3PM_750_20_2343_7,0.988,76.0,750,20,2343,7,-0.005243055412371883
288,20230713-3PM_680_20_1952_0,1.081,76.0,680,20,1952,0,0.03382569395331033
289,20230713-3PM_680_20_1952_1,1.322,76.0,680,20,1952,1,0.12123145514962146
290,20230713-3PM_680_20_1952_2,1.236,76.0,680,20,1952,2,0.09201847075279702
291,20230713-3PM_680_20_1952_3,1.385,76.0,680,20,1952,3,0.14144977340046735
292,20230713-3PM_680_20_1952_4,0.895,76.0,680,20,1952,4,-0.04817696468408802
293,20230713-3PM_680_20_1952_5,1.063,76.0,680,20,1952,5,0.026533264523296733
294,20230713-3PM_680_20_1952_6,1.022,76.0,680,20,1952,6,0.009450895798693935
295,20230713-3PM_680_20_1952_7,1.281,76.0,680,20,1952,7,0.10754912974468628
296,20230713-3PM_750_20_1952_0,0.624,76.0,750,20,1952,0,-0.20481541031757602
297,20230713-3PM_750_20_1952_1,0.717,76.0,750,20,1952,1,-0.1444808443321999
298,20230713-3PM_750_20_1952_2,0.723,76.0,750,20,1952,2,-0.1408617027054692
299,20230713-3PM_750_20_1952_3,0.822,76.0,750,20,1952,3,-0.08512818245994963
300,20230713-3PM_750_20_1952_4,0.533,76.0,750,20,1952,4,-0.2732727909734277
301,20230713-3PM_750_20_1952_5,0.605,76.0,750,20,1952,5,-0.2182446253475311
302,20230713-3PM_750_20_1952_6,0.59,76.0,750,20,1952,6,-0.22914798835785583
303,20230713-3PM_750_20_1952_7,0.734,76.0,750,20,1952,7,-0.13430394008392949
304,20230713-3PM_680_20_2931_0,0.71,76.0,680,20,2931,0,-0.14874165128092473
305,20230713-3PM_680_20_2931_1,0.447,76.0,680,20,2931,1,-0.34969247686806354
