"","Cell_Line","Temperature","Time","Rep","Area","Batch","Incubator","Day"
"3009","CC1691",39,101,0,62.1399665608469,"4","M","4"
"3010","CC1691",39,101,1,48.5765759540388,"4","M","4"
"3011","CC1691",39,101,2,52.5992491143798,"4","M","4"
"3012","CC1691",39,101,3,60.3003642304859,"4","M","4"
"3013","CC1691",39,101,4,57.0944596267486,"4","M","4"
"3014","CC1691",39,101,5,55.0472446174222,"4","M","4"
"3015","CC1691",39,101,6,68.2968424892443,"4","M","4"
"3016","CC1691",39,101,7,61.2896500153392,"4","M","4"
"3017","CC1691",39,107,0,66.1422453625452,"4","M",NA
"3018","CC1691",39,107,1,51.2695910292533,"4","M",NA
"3019","CC1691",39,107,2,55.5086172398172,"4","M",NA
"3020","CC1691",39,107,3,63.5117286837398,"4","M",NA
"3021","CC1691",39,107,4,60.0925144825739,"4","M",NA
"3022","CC1691",39,107,5,55.2886430122596,"4","M",NA
"3023","CC1691",39,107,6,70.5258652363774,"4","M",NA
"3024","CC1691",39,107,7,63.8811340873844,"4","M",NA
"3025","CC1952",16,0,0,0,"1","B","0"
"3026","CC1952",16,0,1,0,"1","B","0"
"3027","CC1952",16,0,2,0,"1","B","0"
"3028","CC1952",16,0,3,0,"1","B","0"
"3029","CC1952",16,0,4,0,"1","B","0"
"3030","CC1952",16,0,5,0,"1","B","0"
"3031","CC1952",16,0,6,0,"1","B","0"
"3032","CC1952",16,0,7,0,"1","B","0"
"3033","CC1952",16,2,0,0.218,"1","B",NA
"3034","CC1952",16,2,1,0.325,"1","B",NA
"3035","CC1952",16,2,2,0.582,"1","B",NA
"3036","CC1952",16,2,3,0.118,"1","B",NA
"3037","CC1952",16,2,4,0.251,"1","B",NA
"3038","CC1952",16,2,5,0.239,"1","B",NA
"3039","CC1952",16,2,6,0.246,"1","B",NA
"3040","CC1952",16,2,7,0.2,"1","B",NA
"3041","CC1952",16,8,0,0.941750033000049,"1","B",NA
"3042","CC1952",16,8,1,1.34549997799997,"1","B",NA
"3043","CC1952",16,8,2,2.304,"1","B",NA
"3044","CC1952",16,8,3,0.479250011000016,"1","B",NA
"3045","CC1952",16,8,4,1.02566668133336,"1","B",NA
"3046","CC1952",16,8,5,1.00891669233337,"1","B",NA
"3047","CC1952",16,8,6,1.01783338466674,"1","B",NA
"3048","CC1952",16,8,7,0.855250011000016,"1","B",NA
"3049","CC1952",16,20,0,2.79035129537545,"1","B",NA
"3050","CC1952",16,20,1,3.555741193701,"1","B",NA
"3051","CC1952",16,20,2,5.79040795196223,"1","B",NA
"3052","CC1952",16,20,3,1.29579622791273,"1","B",NA
"3053","CC1952",16,20,4,2.71396272539917,"1","B",NA
"3054","CC1952",16,20,5,2.92372203923885,"1","B",NA
"3055","CC1952",16,20,6,2.81277779401918,"1","B",NA
"3056","CC1952",16,20,7,2.37875883955,"1","B",NA
"3057","CC1952",16,26,0,3.86826163109765,"1","B","1"
"3058","CC1952",16,26,1,4.75807628927243,"1","B","1"
"3059","CC1952",16,26,2,7.6810583776932,"1","B","1"
"3060","CC1952",16,26,3,1.77132367996104,"1","B","1"
"3061","CC1952",16,26,4,3.60873249937951,"1","B","1"
"3062","CC1952",16,26,5,4.06890354462055,"1","B","1"
"3063","CC1952",16,26,6,3.78430953668358,"1","B","1"
"3064","CC1952",16,26,7,3.18066643632269,"1","B","1"
"3065","CC1952",16,32,0,4.90610876714012,"1","B",NA
"3066","CC1952",16,32,1,5.97217774502374,"1","B",NA
"3067","CC1952",16,32,2,9.76071542752652,"1","B",NA
"3068","CC1952",16,32,3,2.30618679392575,"1","B",NA
"3069","CC1952",16,32,4,4.55291973690083,"1","B",NA
"3070","CC1952",16,32,5,5.16219055549432,"1","B",NA
"3071","CC1952",16,32,6,4.73311648050962,"1","B",NA
"3072","CC1952",16,32,7,3.99561617198429,"1","B",NA
"3073","CC1952",16,44,0,7.20707177197977,"1","B",NA
"3074","CC1952",16,44,1,8.61992866666489,"1","B",NA
"3075","CC1952",16,44,2,14.2454993350683,"1","B",NA
"3076","CC1952",16,44,3,3.54580466885505,"1","B",NA
"3077","CC1952",16,44,4,6.95502363786284,"1","B",NA
"3078","CC1952",16,44,5,7.49249189819708,"1","B",NA
"3079","CC1952",16,44,6,6.70687229346614,"1","B",NA
"3080","CC1952",16,44,7,6.24428097373948,"1","B",NA
"3081","CC1952",16,50,0,8.50563226865177,"1","B","2"
"3082","CC1952",16,50,1,10.0981400992948,"1","B","2"
"3083","CC1952",16,50,2,16.7524427184693,"1","B","2"
"3084","CC1952",16,50,3,4.28149833350361,"1","B","2"
"3085","CC1952",16,50,4,8.30108473754639,"1","B","2"
"3086","CC1952",16,50,5,8.82865645336652,"1","B","2"
"3087","CC1952",16,50,6,7.90467747767829,"1","B","2"
"3088","CC1952",16,50,7,7.6592140274964,"1","B","2"
"3089","CC1952",16,56,0,10.0566600452243,"1","B",NA
"3090","CC1952",16,56,1,11.5913474223226,"1","B",NA
"3091","CC1952",16,56,2,19.3283161778552,"1","B",NA
"3092","CC1952",16,56,3,5.14028307064948,"1","B",NA
"3093","CC1952",16,56,4,9.72796634047405,"1","B",NA
"3094","CC1952",16,56,5,10.3078462709461,"1","B",NA
"3095","CC1952",16,56,6,9.20691233768814,"1","B",NA
"3096","CC1952",16,56,7,9.06162286125773,"1","B",NA
"3097","CC1952",16,68,0,14.2183666353941,"1","B",NA
"3098","CC1952",16,68,1,15.5470002534278,"1","B",NA
"3099","CC1952",16,68,2,24.915754952668,"1","B",NA
"3100","CC1952",16,68,3,7.2274467697908,"1","B",NA
"3101","CC1952",16,68,4,13.0722022441409,"1","B",NA
"3102","CC1952",16,68,5,14.1260590201168,"1","B",NA
"3103","CC1952",16,68,6,12.3342865650188,"1","B",NA
"3104","CC1952",16,68,7,12.1703512096763,"1","B",NA
"3105","CC1952",16,74,0,16.9291299040612,"1","B","3"
"3106","CC1952",16,74,1,18.2373390777946,"1","B","3"
"3107","CC1952",16,74,2,27.9427062465838,"1","B","3"
"3108","CC1952",16,74,3,8.50224723150518,"1","B","3"
"3109","CC1952",16,74,4,15.0721400153067,"1","B","3"
"3110","CC1952",16,74,5,16.7056171889623,"1","B","3"
"3111","CC1952",16,74,6,14.3677432951368,"1","B","3"
"3112","CC1952",16,74,7,13.9657798931178,"1","B","3"
"3113","CC1952",16,80,0,20.1940077356625,"1","B",NA
"3114","CC1952",16,80,1,21.5113101387855,"1","B",NA
"3115","CC1952",16,80,2,31.2780854198159,"1","B",NA
"3116","CC1952",16,80,3,10.0419432959832,"1","B",NA
"3117","CC1952",16,80,4,17.4177639411612,"1","B",NA
"3118","CC1952",16,80,5,19.5330269422418,"1","B",NA
"3119","CC1952",16,80,6,16.7934587271844,"1","B",NA
"3120","CC1952",16,80,7,15.900227739054,"1","B",NA
"3121","CC1952",16,92,0,28.4591057162027,"1","B",NA
"3122","CC1952",16,92,1,30.286983664799,"1","B",NA
"3123","CC1952",16,92,2,39.67423739732,"1","B",NA
"3124","CC1952",16,92,3,14.3989121742976,"1","B",NA
"3125","CC1952",16,92,4,23.0700420185868,"1","B",NA
"3126","CC1952",16,92,5,26.5571626634061,"1","B",NA
"3127","CC1952",16,92,6,23.0920181565436,"1","B",NA
"3128","CC1952",16,92,7,21.1709658652832,"1","B",NA
"3129","CC1952",16,98,0,33.5343402244157,"1","B","4"
"3130","CC1952",16,98,1,35.8162012015851,"1","B","4"
"3131","CC1952",16,98,2,45.5126990702547,"1","B","4"
"3132","CC1952",16,98,3,17.3575855386447,"1","B","4"
"3133","CC1952",16,98,4,26.5263542494719,"1","B","4"
"3134","CC1952",16,98,5,31.1454338335825,"1","B","4"
"3135","CC1952",16,98,6,27.0302827644732,"1","B","4"
"3136","CC1952",16,98,7,24.7561099911848,"1","B","4"
"3137","CC1952",16,104,0,39.5841684492165,"1","B",NA
"3138","CC1952",16,104,1,42.1225193756304,"1","B",NA
"3139","CC1952",16,104,2,53.297563423764,"1","B",NA
"3140","CC1952",16,104,3,20.5106419054011,"1","B",NA
"3141","CC1952",16,104,4,30.1842478489976,"1","B",NA
"3142","CC1952",16,104,5,36.9185997036228,"1","B",NA
"3143","CC1952",16,104,6,31.8304527055373,"1","B",NA
"3144","CC1952",16,104,7,29.1305896204227,"1","B",NA
"3145","CC1952",16,127,0,70.6894086505075,"1","B",NA
"3146","CC1952",16,127,1,73.3932519271873,"1","B",NA
"3147","CC1952",16,127,2,80.7412210848117,"1","B",NA
"3148","CC1952",16,127,3,38.0950429438982,"1","B",NA
"3149","CC1952",16,127,4,50.4780580689404,"1","B",NA
"3150","CC1952",16,127,5,60.464450600344,"1","B",NA
"3151","CC1952",16,127,6,58.0851252039992,"1","B",NA
"3152","CC1952",16,127,7,48.0303350980896,"1","B",NA
"3153","CC1952",16,151,0,110.637934421651,"1","B",NA
"3154","CC1952",16,151,1,113.009622157633,"1","B",NA
"3155","CC1952",16,151,2,120.173083102216,"1","B",NA
"3156","CC1952",16,151,3,66.9517216840485,"1","B",NA
"3157","CC1952",16,151,4,81.0010389788792,"1","B",NA
"3158","CC1952",16,151,5,96.1645693484949,"1","B",NA
"3159","CC1952",16,151,6,94.7949817479767,"1","B",NA
"3160","CC1952",16,151,7,70.919129495656,"1","B",NA
"3161","CC1952",16,164,0,133.225805937809,"1","B",NA
"3162","CC1952",16,164,1,135.030382000782,"1","B",NA
"3163","CC1952",16,164,2,141.310358244774,"1","B",NA
"3164","CC1952",16,164,3,83.1756316902411,"1","B",NA
"3165","CC1952",16,164,4,98.3235085187742,"1","B",NA
"3166","CC1952",16,164,5,115.628400497838,"1","B",NA
"3167","CC1952",16,164,6,113.893611008089,"1","B",NA
"3168","CC1952",16,164,7,88.477977833628,"1","B",NA
"3169","CC1952",20,0,0,0,"2","T","0"
"3170","CC1952",20,0,1,0,"2","T","0"
"3171","CC1952",20,0,2,0,"2","T","0"
"3172","CC1952",20,0,3,0,"2","T","0"
"3173","CC1952",20,0,4,0,"2","T","0"
"3174","CC1952",20,0,5,0,"2","T","0"
"3175","CC1952",20,0,6,0,"2","T","0"
"3176","CC1952",20,0,7,0,"2","T","0"
"3177","CC1952",20,4,0,0.568,"2","T",NA
"3178","CC1952",20,4,1,0.768,"2","T",NA
"3179","CC1952",20,4,2,0.64,"2","T",NA
"3180","CC1952",20,4,3,0.656,"2","T",NA
"3181","CC1952",20,4,4,0.496,"2","T",NA
"3182","CC1952",20,4,5,0.536,"2","T",NA
"3183","CC1952",20,4,6,0.534,"2","T",NA
"3184","CC1952",20,4,7,0.56,"2","T",NA
"3185","CC1952",20,10,0,1.50033331634218,"2","T",NA
"3186","CC1952",20,10,1,1.98774998725664,"2","T",NA
"3187","CC1952",20,10,2,1.65225001274337,"2","T",NA
"3188","CC1952",20,10,3,1.82449977061943,"2","T",NA
"3189","CC1952",20,10,4,1.28983334182891,"2","T",NA
"3190","CC1952",20,10,5,1.39758332908555,"2","T",NA
"3191","CC1952",20,10,6,1.39112500637168,"2","T",NA
"3192","CC1952",20,10,7,1.48808330359882,"2","T",NA
"3193","CC1952",20,22,0,3.731288550673,"2","T",NA
"3194","CC1952",20,22,1,4.78858690051423,"2","T",NA
"3195","CC1952",20,22,2,4.01022994238471,"2","T",NA
"3196","CC1952",20,22,3,4.30652813672988,"2","T",NA
"3197","CC1952",20,22,4,3.16193159254348,"2","T",NA
"3198","CC1952",20,22,5,3.42884402875264,"2","T",NA
"3199","CC1952",20,22,6,3.41661731048388,"2","T",NA
"3200","CC1952",20,22,7,3.67579724401573,"2","T",NA
"3201","CC1952",20,28,0,5.1213446971274,"2","T","1"
"3202","CC1952",20,28,1,6.48901293084344,"2","T","1"
"3203","CC1952",20,28,2,5.43536637676623,"2","T","1"
"3204","CC1952",20,28,3,5.78757313479771,"2","T","1"
"3205","CC1952",20,28,4,4.30477228296449,"2","T","1"
"3206","CC1952",20,28,5,4.67846441193408,"2","T","1"
"3207","CC1952",20,28,6,4.6496035556959,"2","T","1"
"3208","CC1952",20,28,7,5.01360631082997,"2","T","1"
"3209","CC1952",20,34,0,6.7675314310277,"2","T",NA
"3210","CC1952",20,34,1,8.51972130315591,"2","T",NA
"3211","CC1952",20,34,2,7.11850716520877,"2","T",NA
"3212","CC1952",20,34,3,7.66672336255294,"2","T",NA
"3213","CC1952",20,34,4,5.69103781402153,"2","T",NA
"3214","CC1952",20,34,5,6.14831583855737,"2","T",NA
"3215","CC1952",20,34,6,6.10117552197149,"2","T",NA
"3216","CC1952",20,34,7,6.55363932891558,"2","T",NA
"3217","CC1952",20,46,0,11.0207220826282,"2","T",NA
"3218","CC1952",20,46,1,13.8170578101278,"2","T",NA
"3219","CC1952",20,46,2,11.6147201163147,"2","T",NA
"3220","CC1952",20,46,3,12.9889205938679,"2","T",NA
"3221","CC1952",20,46,4,9.45167607435256,"2","T",NA
"3222","CC1952",20,46,5,10.0271118523874,"2","T",NA
"3223","CC1952",20,46,6,9.98330176447129,"2","T",NA
"3224","CC1952",20,46,7,10.5469812226508,"2","T",NA
"3225","CC1952",20,52,0,13.7098280918964,"2","T","2"
"3226","CC1952",20,52,1,17.2182382931285,"2","T","2"
"3227","CC1952",20,52,2,14.6517405358672,"2","T","2"
"3228","CC1952",20,52,3,16.6055887078304,"2","T","2"
"3229","CC1952",20,52,4,11.9684379461514,"2","T","2"
"3230","CC1952",20,52,5,12.5967764978303,"2","T","2"
"3231","CC1952",20,52,6,12.5759904050643,"2","T","2"
"3232","CC1952",20,52,7,13.2395958086037,"2","T","2"
"3233","CC1952",20,58,0,17.00435831548,"2","T",NA
"3234","CC1952",20,58,1,21.3931033735881,"2","T",NA
"3235","CC1952",20,58,2,18.5060275013303,"2","T",NA
"3236","CC1952",20,58,3,21.1462976448791,"2","T",NA
"3237","CC1952",20,58,4,15.1026709981371,"2","T",NA
"3238","CC1952",20,58,5,15.8480791183171,"2","T",NA
"3239","CC1952",20,58,6,15.7774179893705,"2","T",NA
"3240","CC1952",20,58,7,16.5689533320652,"2","T",NA
"3241","CC1952",20,70,0,25.8171095865252,"2","T",NA
"3242","CC1952",20,70,1,32.8081759499586,"2","T",NA
"3243","CC1952",20,70,2,29.0550785962581,"2","T",NA
"3244","CC1952",20,70,3,32.8711219589985,"2","T",NA
"3245","CC1952",20,70,4,24.0053118057673,"2","T",NA
"3246","CC1952",20,70,5,24.32698456538,"2","T",NA
"3247","CC1952",20,70,6,24.3170956821527,"2","T",NA
"3248","CC1952",20,70,7,26.6772563989361,"2","T",NA
"3249","CC1952",20,76,0,31.7107580808362,"2","T","3"
"3250","CC1952",20,76,1,40.232569660219,"2","T","3"
"3251","CC1952",20,76,2,35.9672974287177,"2","T","3"
"3252","CC1952",20,76,3,40.6341807081076,"2","T","3"
"3253","CC1952",20,76,4,29.7973503631759,"2","T","3"
"3254","CC1952",20,76,5,29.8005218435625,"2","T","3"
"3255","CC1952",20,76,6,29.8776481460315,"2","T","3"
"3256","CC1952",20,76,7,33.907146252331,"2","T","3"
"3257","CC1952",20,82,0,38.7961210582775,"2","T",NA
"3258","CC1952",20,82,1,48.5809912516828,"2","T",NA
"3259","CC1952",20,82,2,43.8596752333621,"2","T",NA
"3260","CC1952",20,82,3,49.2284213643806,"2","T",NA
"3261","CC1952",20,82,4,35.793114029395,"2","T",NA
"3262","CC1952",20,82,5,36.7429467929886,"2","T",NA
"3263","CC1952",20,82,6,36.5651495053581,"2","T",NA
"3264","CC1952",20,82,7,41.8404938142368,"2","T",NA
"3265","CC1952",20,94,0,55.6810891206656,"2","T",NA
"3266","CC1952",20,94,1,67.1601727564167,"2","T",NA
"3267","CC1952",20,94,2,61.625208058574,"2","T",NA
"3268","CC1952",20,94,3,66.7936585405692,"2","T",NA
"3269","CC1952",20,94,4,51.2779475869466,"2","T",NA
"3270","CC1952",20,94,5,53.3004592916882,"2","T",NA
"3271","CC1952",20,94,6,52.8120553986005,"2","T",NA
"3272","CC1952",20,94,7,58.7157413133618,"2","T",NA
"3273","CC1952",20,100,0,64.8483150171664,"2","T","4"
"3274","CC1952",20,100,1,77.0922277566302,"2","T","4"
"3275","CC1952",20,100,2,70.9933445595404,"2","T","4"
"3276","CC1952",20,100,3,75.6391624472397,"2","T","4"
"3277","CC1952",20,100,4,59.7791315407341,"2","T","4"
"3278","CC1952",20,100,5,62.6285471909194,"2","T","4"
"3279","CC1952",20,100,6,61.9734370548093,"2","T","4"
"3280","CC1952",20,100,7,67.803614160335,"2","T","4"
"3281","CC1952",20,106,0,74.1844943350548,"2","T",NA
"3282","CC1952",20,106,1,87.2030627461505,"2","T",NA
"3283","CC1952",20,106,2,81.0215930461456,"2","T",NA
"3284","CC1952",20,106,3,85.7683802903261,"2","T",NA
"3285","CC1952",20,106,4,69.4324236232219,"2","T",NA
"3286","CC1952",20,106,5,72.3252946782258,"2","T",NA
"3287","CC1952",20,106,6,71.6105721146806,"2","T",NA
"3288","CC1952",20,106,7,77.6399160573323,"2","T",NA
"3289","CC1952",25,0,0,0,"2","T","0"
"3290","CC1952",25,0,1,0,"2","T","0"
"3291","CC1952",25,0,2,0,"2","T","0"
"3292","CC1952",25,0,3,0,"2","T","0"
"3293","CC1952",25,0,4,0,"2","T","0"
"3294","CC1952",25,0,5,0,"2","T","0"
"3295","CC1952",25,0,6,0,"2","T","0"
"3296","CC1952",25,0,7,0,"2","T","0"
"3297","CC1952",25,5,0,0.4325,"2","T",NA
"3298","CC1952",25,5,1,0.665,"2","T",NA
"3299","CC1952",25,5,2,0.745,"2","T",NA
"3300","CC1952",25,5,3,1.0475,"2","T",NA
"3301","CC1952",25,5,4,0.6975,"2","T",NA
"3302","CC1952",25,5,5,0.835,"2","T",NA
"3303","CC1952",25,5,6,0.83,"2","T",NA
"3304","CC1952",25,5,7,0.7325,"2","T",NA
"3305","CC1952",25,11,0,1.00049175957677,"2","T",NA
"3306","CC1952",25,11,1,1.61050430003762,"2","T",NA
"3307","CC1952",25,11,2,1.79405428205502,"2","T",NA
"3308","CC1952",25,11,3,2.52462092474489,"2","T",NA
"3309","CC1952",25,11,4,1.66881261239126,"2","T",NA
"3310","CC1952",25,11,5,1.97411268432166,"2","T",NA
"3311","CC1952",25,11,6,1.98714188545498,"2","T",NA
"3312","CC1952",25,11,7,1.70570852814484,"2","T",NA
"3313","CC1952",25,23,0,2.64807174702706,"2","T",NA
"3314","CC1952",25,23,1,4.6599147372305,"2","T",NA
"3315","CC1952",25,23,2,5.06062956271905,"2","T",NA
"3316","CC1952",25,23,3,7.04074104969668,"2","T",NA
"3317","CC1952",25,23,4,4.75592157843297,"2","T",NA
"3318","CC1952",25,23,5,5.61089768110775,"2","T",NA
"3319","CC1952",25,23,6,5.85327604666018,"2","T",NA
"3320","CC1952",25,23,7,4.74101486021383,"2","T",NA
"3321","CC1952",25,29,0,3.87328876610731,"2","T","1"
"3322","CC1952",25,29,1,7.1416556154771,"2","T","1"
"3323","CC1952",25,29,2,7.63238900403438,"2","T","1"
"3324","CC1952",25,29,3,10.5913291447978,"2","T","1"
"3325","CC1952",25,29,4,7.26871867561642,"2","T","1"
"3326","CC1952",25,29,5,8.56138198489844,"2","T","1"
"3327","CC1952",25,29,6,9.07608841605823,"2","T","1"
"3328","CC1952",25,29,7,7.16506682468673,"2","T","1"
"3329","CC1952",25,35,0,5.60959780367002,"2","T",NA
"3330","CC1952",25,35,1,11.0003636014822,"2","T",NA
"3331","CC1952",25,35,2,11.3832580500252,"2","T",NA
"3332","CC1952",25,35,3,15.5579438975889,"2","T",NA
"3333","CC1952",25,35,4,11.0251556789223,"2","T",NA
"3334","CC1952",25,35,5,12.9292275732041,"2","T",NA
"3335","CC1952",25,35,6,13.9747973011098,"2","T",NA
"3336","CC1952",25,35,7,10.8788556811087,"2","T",NA
"3337","CC1952",25,47,0,11.7021218778798,"2","T",NA
"3338","CC1952",25,47,1,23.8729584060553,"2","T",NA
"3339","CC1952",25,47,2,22.6710721594143,"2","T",NA
"3340","CC1952",25,47,3,30.2917517714465,"2","T",NA
"3341","CC1952",25,47,4,23.7778230638606,"2","T",NA
"3342","CC1952",25,47,5,26.06730221117,"2","T",NA
"3343","CC1952",25,47,6,28.7952246896139,"2","T",NA
"3344","CC1952",25,47,7,22.2402348738227,"2","T",NA
"3345","CC1952",25,53,0,16.7612125924298,"2","T","2"
"3346","CC1952",25,53,1,33.0703153786807,"2","T","2"
"3347","CC1952",25,53,2,30.1805503073753,"2","T","2"
"3348","CC1952",25,53,3,40.1345441304052,"2","T","2"
"3349","CC1952",25,53,4,33.1563116300397,"2","T","2"
"3350","CC1952",25,53,5,34.6845025474953,"2","T","2"
"3351","CC1952",25,53,6,38.4675013456648,"2","T","2"
"3352","CC1952",25,53,7,29.7439395068682,"2","T","2"
"3353","CC1952",25,59,0,23.314325889636,"2","T",NA
"3354","CC1952",25,59,1,42.4201070283697,"2","T",NA
"3355","CC1952",25,59,2,38.9366357363841,"2","T",NA
"3356","CC1952",25,59,3,49.8800885560364,"2","T",NA
"3357","CC1952",25,59,4,42.2162444734917,"2","T",NA
"3358","CC1952",25,59,5,43.7546119322337,"2","T",NA
"3359","CC1952",25,59,6,48.1671065016135,"2","T",NA
"3360","CC1952",25,59,7,37.751633273142,"2","T",NA
"3361","CC1952",25,71,0,39.3536648180097,"2","T",NA
"3362","CC1952",25,71,1,63.8438313015518,"2","T",NA
"3363","CC1952",25,71,2,55.5432175658337,"2","T",NA
"3364","CC1952",25,71,3,70.5322814469723,"2","T",NA
"3365","CC1952",25,71,4,61.6186253550676,"2","T",NA
"3366","CC1952",25,71,5,64.1973840799603,"2","T",NA
"3367","CC1952",25,71,6,70.2365681367911,"2","T",NA
"3368","CC1952",25,71,7,55.2903701030996,"2","T",NA
"3369","CC1952",25,77,0,48.1042467064736,"2","T","3"
"3370","CC1952",25,77,1,75.3916877734679,"2","T","3"
"3371","CC1952",25,77,2,61.4717355679282,"2","T","3"
"3372","CC1952",25,77,3,81.8539423167487,"2","T","3"
"3373","CC1952",25,77,4,72.1718156310763,"2","T","3"
"3374","CC1952",25,77,5,75.3432825830315,"2","T","3"
"3375","CC1952",25,77,6,82.8639844657449,"2","T","3"
"3376","CC1952",25,77,7,64.6151456219366,"2","T","3"
"3377","CC1952",25,83,0,57.4830663153225,"2","T",NA
"3378","CC1952",25,83,1,87.3881049052172,"2","T",NA
"3379","CC1952",25,83,2,67.3778157448897,"2","T",NA
"3380","CC1952",25,83,3,93.5089680998686,"2","T",NA
"3381","CC1952",25,83,4,82.8660500642826,"2","T",NA
"3382","CC1952",25,83,5,86.5854188716731,"2","T",NA
"3383","CC1952",25,83,6,95.1178601731635,"2","T",NA
"3384","CC1952",25,83,7,74.5684148744849,"2","T",NA
"3385","CC1952",25,95,0,77.1189611357138,"2","T",NA
"3386","CC1952",25,95,1,111.906756931242,"2","T",NA
"3387","CC1952",25,95,2,77.9687714425975,"2","T",NA
"3388","CC1952",25,95,3,117.20430615648,"2","T",NA
"3389","CC1952",25,95,4,103.658308627349,"2","T",NA
"3390","CC1952",25,95,5,109.602246313923,"2","T",NA
"3391","CC1952",25,95,6,117.603607626674,"2","T",NA
"3392","CC1952",25,95,7,95.0636105045043,"2","T",NA
"3393","CC1952",25,101,0,87.1146955291545,"2","T","4"
"3394","CC1952",25,101,1,124.278185842731,"2","T","4"
"3395","CC1952",25,101,2,82.3898624986782,"2","T","4"
"3396","CC1952",25,101,3,129.208566706801,"2","T","4"
"3397","CC1952",25,101,4,113.710745473171,"2","T","4"
"3398","CC1952",25,101,5,121.065370577865,"2","T","4"
"3399","CC1952",25,101,6,128.370297189828,"2","T","4"
"3400","CC1952",25,101,7,105.120837787854,"2","T","4"
"3401","CC1952",25,107,0,97.2955354059665,"2","T",NA
"3402","CC1952",25,107,1,136.794623507121,"2","T",NA
"3403","CC1952",25,107,2,86.9771363172308,"2","T",NA
"3404","CC1952",25,107,3,141.689570111134,"2","T",NA
"3405","CC1952",25,107,4,124.348209245663,"2","T",NA
"3406","CC1952",25,107,5,133.004051179043,"2","T",NA
"3407","CC1952",25,107,6,140.051226028528,"2","T",NA
"3408","CC1952",25,107,7,115.625794841451,"2","T",NA
"3409","CC1952",25,0,0,0,"3","B","0"
"3410","CC1952",25,0,1,0,"3","B","0"
"3411","CC1952",25,0,2,0,"3","B","0"
"3412","CC1952",25,0,3,0,"3","B","0"
"3413","CC1952",25,0,4,0,"3","B","0"
"3414","CC1952",25,0,5,0,"3","B","0"
"3415","CC1952",25,0,6,0,"3","B","0"
"3416","CC1952",25,0,7,0,"3","B","0"
"3417","CC1952",25,4,0,0.684,"3","B",NA
"3418","CC1952",25,4,1,0.742,"3","B",NA
"3419","CC1952",25,4,2,0.714,"3","B",NA
"3420","CC1952",25,4,3,0.716,"3","B",NA
"3421","CC1952",25,4,4,0.63,"3","B",NA
"3422","CC1952",25,4,5,0.898,"3","B",NA
"3423","CC1952",25,4,6,0.74,"3","B",NA
"3424","CC1952",25,4,7,0.75,"3","B",NA
"3425","CC1952",25,10,0,1.87058343103246,"3","B",NA
"3426","CC1952",25,10,1,2.07704175374633,"3","B",NA
"3427","CC1952",25,10,2,1.8874585266077,"3","B",NA
"3428","CC1952",25,10,3,2.05858327811209,"3","B",NA
"3429","CC1952",25,10,4,1.69737507008851,"3","B",NA
"3430","CC1952",25,10,5,2.31162523575225,"3","B",NA
"3431","CC1952",25,10,6,2.00575008920355,"3","B",NA
"3432","CC1952",25,10,7,2.05204175374633,"3","B",NA
"3433","CC1952",25,22,0,5.71092621777074,"3","B",NA
"3434","CC1952",25,22,1,6.40768502175069,"3","B",NA
"3435","CC1952",25,22,2,5.66522532479588,"3","B",NA
"3436","CC1952",25,22,3,6.30065954509837,"3","B",NA
"3437","CC1952",25,22,4,5.06009723668541,"3","B",NA
"3438","CC1952",25,22,5,6.42564866599878,"3","B",NA
"3439","CC1952",25,22,6,6.08640772525977,"3","B",NA
"3440","CC1952",25,22,7,6.1692859574673,"3","B",NA
"3441","CC1952",25,28,0,8.81832502933197,"3","B","1"
"3442","CC1952",25,28,1,9.83176541058971,"3","B","1"
"3443","CC1952",25,28,2,8.65040388528063,"3","B","1"
"3444","CC1952",25,28,3,9.7639422402977,"3","B","1"
"3445","CC1952",25,28,4,7.80348993570166,"3","B","1"
"3446","CC1952",25,28,5,9.43070650412354,"3","B","1"
"3447","CC1952",25,28,6,9.46965230723114,"3","B","1"
"3448","CC1952",25,28,7,9.43809960506022,"3","B","1"
"3449","CC1952",25,34,0,13.5309429166511,"3","B",NA
"3450","CC1952",25,34,1,14.5380704470821,"3","B",NA
"3451","CC1952",25,34,2,13.2194235141897,"3","B",NA
"3452","CC1952",25,34,3,14.6656948523818,"3","B",NA
"3453","CC1952",25,34,4,11.8584159702839,"3","B",NA
"3454","CC1952",25,34,5,14.008891980879,"3","B",NA
"3455","CC1952",25,34,6,14.5665245525153,"3","B",NA
"3456","CC1952",25,34,7,14.0800339650293,"3","B",NA
"3457","CC1952",25,46,0,28.5527226638379,"3","B",NA
"3458","CC1952",25,46,1,28.3069755542647,"3","B",NA
"3459","CC1952",25,46,2,27.0540439840987,"3","B",NA
"3460","CC1952",25,46,3,28.8252179842645,"3","B",NA
"3461","CC1952",25,46,4,24.5824288548499,"3","B",NA
"3462","CC1952",25,46,5,27.9272234342215,"3","B",NA
"3463","CC1952",25,46,6,28.9581250845988,"3","B",NA
"3464","CC1952",25,46,7,27.0095255831092,"3","B",NA
"3465","CC1952",25,52,0,38.2039620275562,"3","B","2"
"3466","CC1952",25,52,1,37.5846453098916,"3","B","2"
"3467","CC1952",25,52,2,34.974236946241,"3","B","2"
"3468","CC1952",25,52,3,37.7048219264383,"3","B","2"
"3469","CC1952",25,52,4,33.307537180459,"3","B","2"
"3470","CC1952",25,52,5,36.2428276593825,"3","B","2"
